arm,dataset,n,weighting,rule,bandwidth,h_over_sd,loo,model_sd_over_data_sd,mass_below,w1
synthetic,dataset551,3,Uniform,silverman,0.4002070295145053,0.5906583796622221,-2.412866204863238,1.071642731757315,0.08177354009433752,0.41877474094067013
synthetic,dataset551,3,Uniform,silverman_floored,0.4002070295145053,0.5906583796622221,-2.412866204863238,1.071642731757315,0.08177354009433752,0.41877474094067013
synthetic,dataset551,3,Uniform,cv,1.176412354285192,1.7362459021263312,-1.2661623029833948,1.5092248690235133,0.2346637930537098,0.49989794576053576
synthetic,dataset551,3,Variable,scott,0.690962822893593,0.924620043196506,-2.636767168269487,1.1190217359393768,0.1092302121754635,0.4186486477148893
synthetic,dataset551,3,Variable,silverman,0.5866665477398431,0.7850547536574107,-3.1600168805562046,1.0661842197878406,0.0970444706819862,0.3803599980741762
synthetic,dataset551,3,Variable,silverman_floored,0.5866665477398431,0.7850547536574107,-3.1600168805562046,1.0661842197878406,0.0970444706819862,0.3803599980741762
synthetic,dataset551,3,Variable,cv,1.8229666510091438,2.439424304397686,-1.586073306041781,1.9232356712249954,0.24431917825965058,0.8998017453437094
synthetic,dataset5511,344,Uniform,scott,0.03762246041100823,0.3296052926261734,0.8609000248316439,1.0538273679669359,3.3383614605802313e-71,0.020413519000779153
synthetic,dataset5511,344,Uniform,silverman,0.027754773853540096,0.24315582388366694,0.856653408963381,1.0299263833178465,7.423971535677992e-127,0.018001947108284944
synthetic,dataset5511,344,Uniform,silverman_floored,0.027754773853540096,0.24315582388366694,0.856653408963381,1.0299263833178465,7.423971535677992e-127,0.018001947108284944
synthetic,dataset5511,344,Uniform,cv,0.016428967558454705,0.14393196512118425,0.977177508918293,1.010973986497549,0.0,0.016396604598157435
synthetic,dataset5511,344,Variable,scott,0.046331904421287574,0.4086284546838967,0.8761423413791294,1.08131257346252,2.998812790523661e-49,0.016025543060992985
synthetic,dataset5511,344,Variable,silverman,0.02494880204365224,0.22003823396967853,1.0279023433353862,1.0246124721001229,1.4565988400515933e-156,0.007396851810797696
synthetic,dataset5511,344,Variable,silverman_floored,0.024948802043652192,0.22003823396967812,1.0279023433353864,1.0246124720988765,1.456598840049603e-156,0.0073968518107976715
synthetic,dataset5511,344,Variable,cv,0.012101922929934278,0.10673401249810381,1.052832043527881,1.0061407737154906,0.0,0.003226047178974429
synthetic,dataset5524,191,Uniform,scott,0.2746930751562874,0.3707653940370764,-0.8488969635474851,1.0353383856372893,0.04306153244359545,0.10351548757332044
synthetic,dataset5524,191,Uniform,silverman,0.13095763599896992,0.1767593139568475,-0.890078287979485,1.0056132922188905,0.018304222461260088,0.06877672092560627
synthetic,dataset5524,191,Uniform,silverman_floored,0.13095763599896992,0.1767593139568475,-0.890078287979485,1.0056132922188905,0.018304222461260088,0.06877672092560627
synthetic,dataset5524,191,Uniform,cv,0.07175000610164106,0.09684415695336356,-0.8123603531431975,1.0010919885356344,0.008151967860204471,0.05680990854842566
synthetic,dataset5524,191,Variable,scott,0.28909091315530994,0.44369702367060904,-0.8271030440783042,1.0449890336031673,0.049226692945884665,0.07643761402310716
synthetic,dataset5524,191,Variable,silverman,0.159372935483015,0.24460574134155527,-0.8165435921991592,1.0094654628071975,0.025133105308852585,0.0412899682397501
synthetic,dataset5524,191,Variable,silverman_floored,0.159372935483015,0.24460574134155527,-0.8165435921991592,1.0094654628071975,0.025133105308852585,0.0412899682397501
synthetic,dataset5524,191,Variable,cv,0.1856047790213802,0.2848664011330751,-0.8156963846889056,1.0143897703584763,0.030195905320300944,0.04850217231987472
synthetic,dataset5526,202,Uniform,scott,0.2667426025691818,0.3666364096678826,-1.0525139796951175,1.0299927901259864,0.04629339910968295,0.15562009410693556
synthetic,dataset5526,202,Uniform,silverman,0.17736905625152655,0.2437929050098938,-0.8847744705917101,1.0115728515505353,0.027859508256743885,0.14809443324998436
synthetic,dataset5526,202,Uniform,silverman_floored,0.17736905625152663,0.24379290500989392,-0.8847744705917101,1.0115728515505333,0.0278595082567439,0.14809443324998436
synthetic,dataset5526,202,Uniform,cv,0.05388553408859215,0.07406540447978777,-0.7729111860968998,1.0008493543580796,0.005278879838898688,0.15400779950756638
synthetic,dataset5526,202,Variable,scott,0.21455953118078522,0.43459764565041775,-0.6233052017174182,1.067395389810489,0.012176588198883466,0.03952823371356136
synthetic,dataset5526,202,Variable,silverman,0.1587170061379583,0.32148670726782835,-0.637555330978367,1.0377186733842256,0.007539204340744483,0.026806095516256456
synthetic,dataset5526,202,Variable,silverman_floored,0.1587170061379583,0.32148670726782835,-0.637555330978367,1.0377186733842256,0.007539204340744483,0.026806095516256456
synthetic,dataset5526,202,Variable,cv,0.261871709854664,0.5304300766270428,-0.6215125151300211,1.0986179326521701,0.01681957842381952,0.05368076262034144
synthetic,dataset5530,220,Uniform,scott,0.42593644980649287,0.3604303296935013,-0.8851333309550139,1.0587658579802517,0.09345964837087407,0.2406755983519447
synthetic,dataset5530,220,Uniform,silverman,0.1321532775989868,0.11182900509388037,-0.8245015188491814,1.0092243943404937,0.016899004024696553,0.1269554650831468
synthetic,dataset5530,220,Uniform,silverman_floored,0.1321532775989882,0.11182900509388158,-0.8245015188491807,1.0092243943404988,0.016899004024696834,0.12695546508314637
synthetic,dataset5530,220,Uniform,cv,0.14385119080096845,0.12172785905209811,-0.8188823999367781,1.0100846288559306,0.019267141106953652,0.12978184631697565
synthetic,dataset5530,220,Variable,scott,0.4486517571813792,0.4477944681625297,-0.7877951255380581,1.0788812183639982,0.11123012286004541,0.1589686403260926
synthetic,dataset5530,220,Variable,silverman,0.1421143351807508,0.14184278144888324,-0.7234642144727779,1.0115479497639908,0.020268836255560817,0.03309220750377687
synthetic,dataset5530,220,Variable,silverman_floored,0.14211433518075084,0.14184278144888327,-0.7234642144727778,1.0115479497639908,0.02026883625556082,0.03309220750377687
synthetic,dataset5530,220,Variable,cv,0.15152281415410465,0.15123328259070332,-0.7202932352647543,1.0152596838622052,0.022392583919019347,0.03535261236931146
synthetic,dataset555,3,Uniform,scott,0.35954505182904267,0.8509060554658446,-1.311938144939098,1.2051029041769956,0.04039810112439051,0.3181537900718339
synthetic,dataset555,3,Uniform,silverman,0.3052741006095645,0.7224674055842076,-1.556471083907321,1.1616597965928577,0.027915457009698344,0.3038907127828433
synthetic,dataset555,3,Uniform,silverman_floored,0.3052741006095645,0.7224674055842076,-1.556471083907321,1.1616597965928577,0.027915457009698344,0.3038907127828433
synthetic,dataset555,3,Uniform,cv,0.7336398875739727,1.7362459021263315,-0.9311577853753608,1.6389424684737015,0.12211363079758474,0.45653831921477905
synthetic,dataset555,3,Variable,scott,0.2551367129352899,0.9874299848946949,-1.6419054161408702,1.3612100538796479,0.006431328471943446,0.1830322329480764
synthetic,dataset555,3,Variable,silverman,0.2166255109827933,0.8383839494388919,-1.9131245837761581,1.281391898673007,0.003372479813295146,0.15993313132692655
synthetic,dataset555,3,Variable,silverman_floored,0.2166255109827933,0.8383839494388919,-1.9131245837761581,1.281391898673007,0.003372479813295146,0.15993313132692655
synthetic,dataset555,3,Variable,cv,0.6731269812482402,2.605135722253896,-0.903053219079702,2.415906581110771,0.07052535742073693,0.3996068740494472
synthetic,dataset5562,126,Uniform,scott,0.20134505755617635,0.40293199697708926,-0.5842102709475093,1.0740338749677554,0.0028077512330338785,0.0528334764851852
synthetic,dataset5562,126,Uniform,silverman,0.12222747823950642,0.2446017920195394,-0.5896858182757962,1.029627499265478,0.00014876512532095669,0.03939347822745835
synthetic,dataset5562,126,Uniform,silverman_floored,0.12222747823950553,0.24460179201953763,-0.5896858182757965,1.0296274992654733,0.00014876512532094901,0.03939347822745823
synthetic,dataset5562,126,Uniform,cv,0.16714373796468057,0.3344882707216875,-0.5808385537222345,1.053174383729206,0.0010748339039561947,0.04594850571172235
synthetic,dataset5562,126,Variable,scott,0.23434120991270302,0.4666828763469363,-0.6154779521485833,1.095844615963751,0.004873133872025663,0.06488946013860387
synthetic,dataset5562,126,Variable,silverman,0.15438430714388882,0.30745131233033435,-0.598131540410615,1.0456752852789963,0.0005721910242257925,0.04013352839878212
synthetic,dataset5562,126,Variable,silverman_floored,0.15438430714388882,0.30745131233033435,-0.598131540410615,1.0456752852789963,0.0005721910242257925,0.04013352839878212
synthetic,dataset5562,126,Variable,cv,0.13231411294765533,0.26349924042257816,-0.5976405429649082,1.0341738034003096,0.00021271564056692197,0.034537562021807106
synthetic,dataset5563,149,Uniform,scott,0.3260342587156669,0.38964455492378225,-0.7221835846499834,1.0551888603471102,0.04200539041611586,0.3943778880641855
synthetic,dataset5563,149,Uniform,silverman,0.1317329285272854,0.15743443191221315,-0.7364272591405276,1.011128511325769,0.00835817956473712,0.4401946843142223
synthetic,dataset5563,149,Uniform,silverman_floored,0.13173292852728538,0.1574344319122131,-0.7364272591405278,1.0111285113226163,0.008358179564737117,0.4401946843142224
synthetic,dataset5563,149,Uniform,cv,0.23802093786081296,0.2844595618897797,-0.7122884434946727,1.0308087022688561,0.025100408789039793,0.4191231565529345
synthetic,dataset5563,149,Variable,scott,0.8909058747231275,0.49833784050110214,-2.0652103394533423,1.0970180387502921,0.15503822105682918,0.40983950329442365
synthetic,dataset5563,149,Variable,silverman,0.19715517113607867,0.1102808781658471,-0.8980461332386843,1.0091488846370535,0.02318645816191533,0.06034638063612127
synthetic,dataset5563,149,Variable,silverman_floored,0.2521431720914511,0.14103901146257602,-0.8821835356553541,1.01320652548204,0.029903713282491893,0.07730786975503035
synthetic,dataset5563,149,Variable,cv,0.34213514562658187,0.19137699555979235,-0.8719938607608573,1.0214898208927723,0.04222111723384506,0.11022444493821429
synthetic,dataset5568,156,Uniform,scott,0.013169360814539068,0.3860832368231515,1.9489186368122515,1.0727151549163505,0.0,0.00756390817985174
synthetic,dataset5568,156,Uniform,silverman,0.008731235173124354,0.2559716894826369,1.917512558613426,1.0328136282522757,0.0,0.007397394466560498
synthetic,dataset5568,156,Uniform,silverman_floored,0.008731235173124352,0.2559716894826368,1.917512558613426,1.032813628252235,0.0,0.007397394466560488
synthetic,dataset5568,156,Uniform,cv,0.002660385083829136,0.0779939208003797,1.9540418838402924,1.003382850441971,0.0,0.007279359238132896
synthetic,dataset5568,156,Variable,scott,0.015499245496105764,0.4602675691340909,1.9466282673364228,1.1017247255049922,0.0,0.0036379883569753447
synthetic,dataset5568,156,Variable,silverman,0.010992946289257706,0.32644793370422676,1.9351703992620548,1.0526177923681423,0.0,0.002614959807658432
synthetic,dataset5568,156,Variable,silverman_floored,0.010992946289257706,0.32644793370422676,1.9351703992620548,1.0526177923681423,0.0,0.002614959807658432
synthetic,dataset5568,156,Variable,cv,0.002421563942102728,0.07191107137534068,1.9549101574039849,1.002901830956202,0.0,0.000996064619616976
synthetic,dataset5588,308,Uniform,scott,0.025000453148797744,0.3369734791972002,1.2131788908722454,1.056040860124071,1.4604516301226776e-217,0.005402798818041565
synthetic,dataset5588,308,Uniform,silverman,0.015963293050339118,0.21516435588592292,1.2071348160371154,1.0234856825963041,0.0,0.004868558781726414
synthetic,dataset5588,308,Uniform,silverman_floored,0.01596329305033912,0.21516435588592298,1.2071348160371154,1.0234856825963223,0.0,0.004868558781726413
synthetic,dataset5588,308,Uniform,cv,0.023599034185246923,0.3180841806252916,1.2130771502231958,1.0501313354205946,1.437085121835632e-243,0.005247337497271748
synthetic,dataset5588,308,Variable,scott,0.029859515315791996,0.3828681365719511,1.1566102132652192,1.071608009931453,5.84252410025009e-154,0.006585946583488061
synthetic,dataset5588,308,Variable,silverman,0.02027180876379636,0.2599315348642924,1.1579759972519685,1.0338556722968923,0.0,0.004091753419163791
synthetic,dataset5588,308,Variable,silverman_floored,0.02027180876379636,0.2599315348642924,1.1579759972519685,1.0338556722968923,0.0,0.004091753419163791
synthetic,dataset5588,308,Variable,cv,0.024787452268614216,0.31783254215889084,1.1587400454607046,1.0500096263211758,3.1544556871987286e-221,0.005138633362282534
synthetic,dataset5603,813,Uniform,scott,0.19583345237622427,0.2775158268341058,-0.8746521073876797,1.0188280842511082,0.026360262535018643,0.19801350921720268
synthetic,dataset5603,813,Uniform,silverman,0.13142878913870182,0.1862478991462664,-0.8899976770481803,1.0069919094074786,0.0164716433825805,0.18416879610045303
synthetic,dataset5603,813,Uniform,silverman_floored,0.13142878913870185,0.18624789914626644,-0.8899976770481763,1.006991909407477,0.016471643382580503,0.184168796100453
synthetic,dataset5603,813,Uniform,cv,0.02081040963002095,0.02949045714690602,-0.8656708868199875,1.0003380062238096,0.0015824023116359223,0.17189706132905644
synthetic,dataset5603,813,Variable,scott,0.17191164108624268,0.346713683113148,-0.5437848775971562,1.0388367214016252,0.0164402512387803,0.02901485930796878
synthetic,dataset5603,813,Variable,silverman,0.09513962923148181,0.19187886900758644,-0.5588234972216927,1.0101936679854147,0.008464938533291087,0.013985584217834876
synthetic,dataset5603,813,Variable,silverman_floored,0.09513962923148181,0.19187886900758644,-0.5588234972216927,1.0101936679854147,0.008464938533291087,0.013985584217834876
synthetic,dataset5603,813,Variable,cv,0.1622750064044834,0.3272783901788405,-0.5439177513219611,1.0343158393478356,0.015302362742458069,0.026599595102895418
synthetic,dataset5608,268,Uniform,scott,0.3498369241139835,0.3464805869714234,-0.804173119299516,1.04973772178918,0.057477832636878466,0.1138067912235047
synthetic,dataset5608,268,Uniform,silverman,0.13708787203217915,0.13577265032463232,-0.8102772199059314,1.0089299933560145,0.016309194891109553,0.06808100494236614
synthetic,dataset5608,268,Uniform,silverman_floored,0.1370878720321791,0.13577265032463226,-0.8102772199059316,1.0089299933560143,0.016309194891109543,0.06808100494236614
synthetic,dataset5608,268,Uniform,cv,0.028751795514284452,0.028475950649011046,-0.7544247148310207,1.0008457492286975,0.003939435678469791,0.058167317740803554
synthetic,dataset5608,268,Variable,scott,0.360363017147447,0.39518909019520015,-0.8340143013917451,1.0550600216759038,0.06524073456434847,0.08985500394055196
synthetic,dataset5608,268,Variable,silverman,0.1559183602506496,0.17098656632395276,-0.8515520889259285,1.0131790110318684,0.02025909406661094,0.030614611896495694
synthetic,dataset5608,268,Variable,silverman_floored,0.1559183602506496,0.17098656632395276,-0.8515520889259285,1.0131790110318684,0.02025909406661094,0.030614611896495694
synthetic,dataset5608,268,Variable,cv,0.2630826087101192,0.28850734352629837,-0.829454448037478,1.0321008533079639,0.04199931372317952,0.056868124195963446
synthetic,dataset5609,511,Uniform,scott,0.052884415969303634,0.304524111847844,0.3917054667285794,1.0460928520947725,1.163192768513738e-26,0.01258176809398993
synthetic,dataset5609,511,Uniform,silverman,0.035344536481177524,0.20352429696589186,0.3880941022484037,1.0210965785682988,3.702198434699507e-54,0.009541247444160888
synthetic,dataset5609,511,Uniform,silverman_floored,0.035344536481177524,0.20352429696589186,0.3880941022484037,1.0210965785682988,3.702198434699507e-54,0.009541247444160888
synthetic,dataset5609,511,Uniform,cv,0.049919940766610923,0.28745378665565596,0.3918964040818993,1.0412211283761295,2.1881590975756168e-29,0.011882199684666483
synthetic,dataset5609,511,Variable,scott,0.0650226583078189,0.368005905926022,0.36528022907418417,1.0663837190093925,9.079885383188521e-20,0.013726066128608013
synthetic,dataset5609,511,Variable,silverman,0.0409561506016129,0.23179774093574304,0.3534942592180293,1.0271301177014476,4.1266588405861484e-42,0.006823896371323723
synthetic,dataset5609,511,Variable,silverman_floored,0.04095615060161287,0.23179774093574285,0.3534942592180293,1.027130117701504,4.1266588405856086e-42,0.006823896371323723
synthetic,dataset5609,511,Variable,cv,0.06137776491845869,0.3473770616329246,0.3653507324646938,1.0594053819697067,1.4026933570165152e-21,0.012511927006648951
synthetic,dataset5612,193,Uniform,scott,0.026003341807308202,0.369993763216705,1.2842082855939954,1.0670341363344111,1.5723700166796333e-213,0.013494825777667814
synthetic,dataset5612,193,Uniform,silverman,0.015227112882307452,0.21666202905763027,1.2816241883464081,1.0237458538665498,0.0,0.014798141269838288
synthetic,dataset5612,193,Uniform,silverman_floored,0.01522711288230745,0.21666202905763027,1.2816241883464081,1.0237458538665536,0.0,0.014798141269838288
synthetic,dataset5612,193,Uniform,cv,0.0035728710068427,0.05083731156962522,1.3109736084986905,1.0015951674432066,0.0,0.015565638673089927
synthetic,dataset5612,193,Variable,scott,0.03740954212139659,0.4644337015483981,1.0817635881439573,1.1033959830648787,8.863990620563646e-106,0.010808617033825222
synthetic,dataset5612,193,Variable,silverman,0.024342659180351535,0.3022103631200417,1.0837565863996184,1.0452387913140713,3.133476896793354e-243,0.007092718945787978
synthetic,dataset5612,193,Variable,silverman_floored,0.024342659180351535,0.3022103631200417,1.0837565863996184,1.0452387913140713,3.133476896793354e-243,0.007092718945787978
synthetic,dataset5612,193,Variable,cv,0.031054999718445216,0.38554303669417717,1.0855317959196813,1.072439790615309,2.4709836050056632e-151,0.008851645582797996
synthetic,dataset5616,275,Uniform,scott,0.268897474719052,0.3446984468025271,-0.8421508685833938,1.03836797272209,0.0345752269517508,0.20306443837072197
synthetic,dataset5616,275,Uniform,silverman,0.12498786562149304,0.16022137505718673,-0.7739465519934766,1.0082914990275973,0.011387844512257762,0.15726998561995828
synthetic,dataset5616,275,Uniform,silverman_floored,0.12498786562149303,0.16022137505718673,-0.7739465519934766,1.0082914990275955,0.011387844512257762,0.1572699856199583
synthetic,dataset5616,275,Uniform,cv,0.11742208883864198,0.15052284029545956,-0.7739242527748597,1.0073494704600832,0.010329883228461416,0.1555289944537779
synthetic,dataset5616,275,Variable,scott,0.26328068988361464,0.41288613204706326,-0.5783101090460189,1.066740072704007,0.021678625178103504,0.08334278274543071
synthetic,dataset5616,275,Variable,silverman,0.08007917683866703,0.12558301027335514,-0.4546138286835845,1.0075337910923616,0.0019315288232514462,0.017468772699878447
synthetic,dataset5616,275,Variable,silverman_floored,0.08007917683866701,0.1255830102733551,-0.4546138286835845,1.0075337910923614,0.0019315288232514456,0.01746877269987824
synthetic,dataset5616,275,Variable,cv,0.10110784958286577,0.15856092200426813,-0.44995682179328794,1.0113170470393102,0.003272032031889194,0.02240268581783621
synthetic,dataset5623,411,Uniform,scott,0.21268666674190168,0.31808083360564415,-0.724829837285947,1.0360335075303304,0.016541512880490144,0.06198043861798263
synthetic,dataset5623,411,Uniform,silverman,0.10958452925524606,0.1638877459962731,-0.7369757549600111,1.0096057748331009,0.005871380172632929,0.05003599839220797
synthetic,dataset5623,411,Uniform,silverman_floored,0.10958452925524606,0.1638877459962731,-0.7369757549600111,1.0096057748331009,0.005871380172632929,0.05003599839220797
synthetic,dataset5623,411,Uniform,cv,0.17655881364046558,0.2640502833745277,-0.72428866707413,1.0251251611155636,0.012112847199855444,0.05639066282643889
synthetic,dataset5623,411,Variable,scott,0.26747162295874716,0.37241200271485814,-0.7848347411531161,1.0502447359555884,0.02376245629915229,0.0594453145226273
synthetic,dataset5623,411,Variable,silverman,0.11761729226262752,0.16376350837105294,-0.84754168287,1.0111743173711158,0.004491739553870255,0.01925968025046698
synthetic,dataset5623,411,Variable,silverman_floored,0.11761729226262752,0.16376350837105294,-0.84754168287,1.0111743173711158,0.004491739553870255,0.01925968025046698
synthetic,dataset5623,411,Variable,cv,0.2524783025419079,0.3515361713948311,-0.784982772007079,1.0453304823141525,0.021178700553160196,0.05431408043208506
synthetic,dataset565,6,Uniform,scott,0.44071331273667397,0.7407567458978742,-1.1955512696705481,1.1592911278140958,0.06336693927446882,0.36392700428572533
synthetic,dataset565,6,Uniform,silverman,0.3031417277785291,0.5095246123169724,-1.5618784304888023,1.0939505621681092,0.02482786233232977,0.36251576914763817
synthetic,dataset565,6,Uniform,silverman_floored,0.30314172777852905,0.5095246123169723,-1.5618784304888043,1.0939505621681094,0.02482786233232975,0.36251576914763795
synthetic,dataset565,6,Uniform,cv,0.02166539680480743,0.03641548456083172,0.035994082524761876,1.0007299213739689,8.171360438500837e-74,0.3385846483856241
synthetic,dataset565,6,Variable,scott,0.3913675495719615,0.9115001530096595,-1.6086553415211764,1.2845374841719563,0.020063151445725236,0.2128110879744458
synthetic,dataset565,6,Variable,silverman,0.1482309209455379,0.34523175789713023,-4.55582907243594,1.057344010433493,0.00026048084816953184,0.10595467614232607
synthetic,dataset565,6,Variable,silverman_floored,0.1482309209455379,0.34523175789713023,-4.55582907243594,1.057344010433493,0.00026048084816953184,0.10595467614232607
synthetic,dataset565,6,Variable,cv,0.7985726506524052,1.859886171081633,-1.0621069069409883,1.7997400990483579,0.09273835518639996,0.37799875742232447
synthetic,dataset5658,135,Uniform,scott,0.2390160338456103,0.3974102933102067,-0.8514157789531804,1.0398300749393223,0.029357239081196865,0.059543148721008486
synthetic,dataset5658,135,Uniform,silverman,0.17998679698170855,0.29926279266548506,-0.9061341242721039,1.0212560136970315,0.019589379489026726,0.054161562586225356
synthetic,dataset5658,135,Uniform,silverman_floored,0.17998679698170855,0.29926279266548506,-0.9061341242721039,1.0212560136970315,0.019589379489026726,0.054161562586225356
synthetic,dataset5658,135,Uniform,cv,0.1043734679524329,0.1735410375840006,-0.7997748404637053,1.0045162831511876,0.010159607657942169,0.04926675540531096
synthetic,dataset5658,135,Variable,scott,0.2605605608215181,0.4534159087897042,-0.8055431734207015,1.0504078646115536,0.033182580021321045,0.059199888821777194
synthetic,dataset5658,135,Variable,silverman,0.22123066484845874,0.38497577161389984,-0.8017920717601863,1.0369254470538911,0.025289470415007127,0.049187215875806475
synthetic,dataset5658,135,Variable,silverman_floored,0.22123066484845874,0.38497577161389984,-0.8017920717601863,1.0369254470538911,0.025289470415007127,0.049187215875806475
synthetic,dataset5658,135,Variable,cv,0.16728746256712454,0.2911062082068268,-0.8001549462398414,1.0222487081066538,0.015090956748064996,0.037610796495282255
synthetic,dataset5661,103,Uniform,scott,0.7616974212058775,0.419506235306791,-0.856293438127786,1.121640486908438,0.19257206675275337,0.39162272837410333
synthetic,dataset5661,103,Uniform,silverman,0.12418570215012319,0.06839550054594125,-0.6761063259127612,1.0074579921380515,0.010691467507048425,0.2328727347053955
synthetic,dataset5661,103,Uniform,silverman_floored,0.21557474185072018,0.11872817980380884,-0.7854941109215577,1.0167455770173426,0.025944875377793865,0.2439150537591429
synthetic,dataset5661,103,Uniform,cv,0.025468380403787388,0.014026756668861431,-0.643979091296687,1.0017983779310229,0.0011315557546626642,0.23285724700964733
synthetic,dataset5661,103,Variable,scott,0.8662303014003815,0.5140173660425257,-1.1922264939723337,1.1229858520672045,0.20319460230497077,0.4711929635327345
synthetic,dataset5661,103,Variable,silverman,0.18731650482590448,0.1111528149860922,-1.1399923528805993,1.0110836055986088,0.013103430532193669,0.06771493751830464
synthetic,dataset5661,103,Variable,silverman_floored,0.2451595192642589,0.1454766130309035,-1.0625819927126008,1.018605076656847,0.0265326888330269,0.09671995083258753
synthetic,dataset5661,103,Variable,cv,0.025471528243329124,0.015114696213636833,-0.577495949711642,1.0013087036355206,0.00037109654128250895,0.012738571132926538
synthetic,dataset5665,496,Uniform,scott,0.004262181154284057,0.30634410667596873,2.9021917960632853,1.0465650128617536,0.0,0.0037187261092741556
synthetic,dataset5665,496,Uniform,silverman,0.002597756321861166,0.18671363580652062,2.902727525131041,1.0177962100527946,0.0,0.0037691868235295673
synthetic,dataset5665,496,Uniform,silverman_floored,0.002597756321861165,0.18671363580652056,2.902727525131041,1.01779621005277,0.0,0.0037691868235295665
synthetic,dataset5665,496,Uniform,cv,0.0031116004792616126,0.22364616487354178,2.9036360830354666,1.0252725509174099,0.0,0.0037554702777594807
synthetic,dataset5665,496,Variable,scott,0.006419290688056808,0.3957492457344483,2.773896840142717,1.076162057054092,0.0,0.0018135037396672564
synthetic,dataset5665,496,Variable,silverman,0.004014865948230702,0.2475164699572427,2.785183979083976,1.030669745769638,0.0,0.0009995604648018331
synthetic,dataset5665,496,Variable,silverman_floored,0.004014865948230702,0.2475164699572427,2.785183979083976,1.030669745769638,0.0,0.0009995604648018331
synthetic,dataset5665,496,Variable,cv,0.004686395828436429,0.28891628443737005,2.7867862789643194,1.041449466567416,0.0,0.0012009949584054222
synthetic,dataset5668,454,Uniform,scott,0.4195870500832652,0.31181334248003145,-0.8978093621543575,1.0562840301273613,0.08333460186911643,0.24819936093225753
synthetic,dataset5668,454,Uniform,silverman,0.09113521464653085,0.06772653229152482,-0.7958860400429405,1.0064893631635916,0.01128632464941434,0.1392449785694439
synthetic,dataset5668,454,Uniform,silverman_floored,0.11875105191035809,0.08824905919246175,-0.7460780778272813,1.0082342009362673,0.014737585539132982,0.1432751929935794
synthetic,dataset5668,454,Uniform,cv,0.08476213425461203,0.06299041972917618,-0.7145294896266456,1.0061822032644756,0.010497828292610917,0.13835367264254214
synthetic,dataset5668,454,Variable,scott,0.4347957562933769,0.3942316977232616,-0.7697280566485767,1.0757114856540213,0.10135195320562972,0.14719290909665372
synthetic,dataset5668,454,Variable,silverman,0.12739624902966795,0.11551087795036617,-0.6666765846526034,1.0118408512020631,0.02108805517279273,0.03097803294180933
synthetic,dataset5668,454,Variable,silverman_floored,0.12739624902966803,0.11551087795036624,-0.6666765846526035,1.0118408512020627,0.021088055172792743,0.03097803294180937
synthetic,dataset5668,454,Variable,cv,0.12913879791454197,0.11709085658471634,-0.665928174791684,1.0120107380482657,0.02134404383900664,0.031303326775680936
synthetic,dataset5681,236,Uniform,scott,0.09788268292646699,0.3554049437835933,-0.035258036975185994,1.0622083475542579,1.8064021679215914e-06,0.03670452771182055
synthetic,dataset5681,236,Uniform,silverman,0.06074071562266036,0.22054514624884344,-0.06580063922934819,1.0248416498299455,2.2942406447489854e-11,0.03567437648709353
synthetic,dataset5681,236,Uniform,silverman_floored,0.06074071562266036,0.22054514624884344,-0.06580063922934819,1.0248416498299455,2.2942406447489854e-11,0.03567437648709353
synthetic,dataset5681,236,Uniform,cv,0.10506290991606244,0.38147582877872244,-0.03470606533870079,1.0712249048932767,4.798344410601538e-06,0.03720245770600454
synthetic,dataset5681,236,Variable,scott,0.11005551289547551,0.4103487679183579,-0.07625186681751668,1.0819022555271283,9.712404374741773e-06,0.02493638280299907
synthetic,dataset5681,236,Variable,silverman,0.08715861532219986,0.3249762730641472,-0.07729093709439021,1.0524351860821768,2.986216370774519e-07,0.018110134674945114
synthetic,dataset5681,236,Variable,silverman_floored,0.0871586153221998,0.324976273064147,-0.07729093709439024,1.0524351860821752,2.986216370774483e-07,0.01811013467494512
synthetic,dataset5681,236,Variable,cv,0.10388626940628506,0.38734636305762216,-0.07580460873760644,1.0733896235886276,4.627463792424676e-06,0.022991362785523318
synthetic,dataset5687,156,Uniform,scott,0.23490523803192848,0.38608323682315154,-0.8474341733440864,1.0372102267434113,0.029679161834380508,0.21279644084668442
synthetic,dataset5687,156,Uniform,silverman,0.18300606399913846,0.3007833036803064,-0.8504017990600685,1.0235623853021685,0.019065519918347946,0.19911373883662603
synthetic,dataset5687,156,Uniform,silverman_floored,0.18300606399913844,0.30078330368030637,-0.8504017990600685,1.0235623853021683,0.019065519918347942,0.1991137388366261
synthetic,dataset5687,156,Uniform,cv,0.2867038159465689,0.4712178331892078,-0.8466547439865018,1.0545202847438317,0.040755145510571925,0.22799578928776232
synthetic,dataset5687,156,Variable,scott,0.2588871252533654,0.48371485647470136,-0.7091433872592503,1.0603135769415197,0.04725297858455348,0.06145036662208657
synthetic,dataset5687,156,Variable,silverman,0.21980982332832907,0.41070129323323695,-0.7100145031263019,1.0456845057583652,0.035272062326929414,0.04866572739839098
synthetic,dataset5687,156,Variable,silverman_floored,0.21980982332832907,0.41070129323323695,-0.7100145031263019,1.0456845057583652,0.035272062326929414,0.04866572739839098
synthetic,dataset5687,156,Variable,cv,0.27787790348325353,0.5191979711982436,-0.7092373191742549,1.0680906603040252,0.05322848493609457,0.06834273876768393
synthetic,dataset572,5,Uniform,scott,0.35805421967811574,0.7682664434983573,-1.0420691688256132,1.2167886800382135,0.022995719782320952,0.25812635752517316
