arm,dataset,n,weighting,family,mass_below_zero,w1_untruncated,w1_truncated,w1_stage1
synthetic,dataset1468,7,Variable,normal,3.919688906337824e-07,0.06743941276922115,0.067439186325271,0.06743615329710345
synthetic,dataset1468,7,Variable,kde,2.514230156497145e-06,0.0806713887232015,0.08066989762998758,
synthetic,dataset1478,5,Uniform,normal,0.00045874479021786144,0.2653222116733682,0.2648795500422842,0.26494738637647985
synthetic,dataset1478,5,Uniform,kde,0.001545347521999034,0.2942079824755863,0.29264431650153383,
synthetic,dataset1478,5,Variable,normal,8.83932088554313e-07,0.15939506719386268,0.15939468114523953,0.159387073720789
synthetic,dataset1478,5,Variable,kde,0.0008275887546115696,0.1545490973531766,0.15396108739169176,
synthetic,dataset1480,4,Uniform,normal,0.018143479261476088,0.35451591871045435,0.33548708577246134,0.3356955891225869
synthetic,dataset1480,4,Uniform,kde,0.025445958741110504,0.40547344145669056,0.37737026058208245,
synthetic,dataset1480,4,Variable,normal,0.006163767062161106,0.24873575888835994,0.24584328570497863,0.24587582234792085
synthetic,dataset1480,4,Variable,kde,0.025324329315158538,0.27958125520193344,0.26179004746603884,
synthetic,dataset1495,6,Uniform,normal,1.2097514404784376e-10,0.11546419022027227,0.11546419014551713,0.11547087711016239
synthetic,dataset1495,6,Uniform,kde,2.658920245377119e-13,0.12128083137754347,0.1212808313773786,
synthetic,dataset1495,6,Variable,normal,3.830073694972959e-12,0.05881217074982976,0.05881217074713524,0.05882550686535493
synthetic,dataset1495,6,Variable,kde,4.7945103689573684e-14,0.05688321073901907,0.05688321073898493,
synthetic,dataset15,3,Uniform,normal,1.8175988642064192e-05,0.13766666214192685,0.13765295647139797,0.13766566803539199
synthetic,dataset15,3,Uniform,kde,1.9250867380091912e-05,0.14420968184247518,0.1441953415850087,
synthetic,dataset15,3,Variable,normal,2.1745765341473257e-05,0.13795673776200304,0.13794080602145975,0.13793512827389082
synthetic,dataset15,3,Variable,kde,7.706058242451673e-05,0.15388659774401447,0.15383246803889217,
synthetic,dataset150,8,Uniform,normal,2.084240646957132e-05,0.4113968681517883,0.41137495656041667,0.4113158478132899
synthetic,dataset150,8,Uniform,kde,2.0723470502382033e-06,0.4262890209249144,0.4262869088456858,
synthetic,dataset150,8,Variable,normal,9.770026952133906e-08,0.18139725460986653,0.18139720400013118,0.18138373525815144
synthetic,dataset150,8,Variable,kde,0.00042401200479331953,0.1881925699079995,0.18782044757966587,
synthetic,dataset1507,5,Uniform,normal,6.822068117519544e-174,0.01906323489237616,0.01906323489237616,0.01905477095445836
synthetic,dataset1507,5,Uniform,kde,3.6537956448756776e-255,0.021040781561930375,0.021040781561930375,
synthetic,dataset1507,5,Variable,normal,0.0,0.012448382386445989,0.012448382386445989,0.01244769849808118
synthetic,dataset1507,5,Variable,kde,0.0,0.011678625153290252,0.011678625153290252,
synthetic,dataset1509,7,Uniform,normal,0.13239184893887956,0.5421655206939215,0.504585720260552,0.503389313543704
synthetic,dataset1509,7,Uniform,kde,0.17965255558443471,0.5026603724814033,0.3996739263086503,
synthetic,dataset1509,7,Variable,normal,0.11656241991700572,0.5197104571514076,0.5273903550664361,0.5259685405450267
synthetic,dataset1509,7,Variable,kde,0.1949617602346389,0.5525286453699142,0.5566862664997096,
synthetic,dataset1514,8,Uniform,normal,5.5316405177207264e-08,0.08466752012831895,0.08466747625962567,0.08470121724600363
synthetic,dataset1514,8,Uniform,kde,1.057083731121267e-09,0.09053724972719722,0.09053724889800978,
synthetic,dataset1514,8,Variable,normal,4.5307117184846813e-11,0.07165301448403415,0.07165301444844095,0.07165056952660889
synthetic,dataset1514,8,Variable,kde,2.465799154390818e-12,0.06371843841318404,0.0637184384111509,
synthetic,dataset1516,3,Uniform,normal,2.8759864757864658e-08,0.11159948123151861,0.11159945755730083,0.11160143563377548
synthetic,dataset1516,3,Uniform,kde,1.0859720799427341e-08,0.1175965432911948,0.11759653416990809,
synthetic,dataset1516,3,Variable,normal,9.084739330246305e-08,0.10769825185391918,0.10769818085393704,0.10767287851281462
synthetic,dataset1516,3,Variable,kde,9.247923852441054e-07,0.12314440945399925,0.12314370217289905,
synthetic,dataset1519,3,Uniform,normal,0.016890011453157067,0.42122968698187824,0.4224016239863504,0.4222713041872978
synthetic,dataset1519,3,Uniform,kde,0.053789362696270195,0.488112701379516,0.4936407249249861,
synthetic,dataset1519,3,Variable,normal,0.0606873395236896,0.2276307574630083,0.2079819590419884,0.20816605265636745
synthetic,dataset1519,3,Variable,kde,0.11074449199914503,0.24715092041459819,0.22091333350810735,
synthetic,dataset1529,4,Uniform,normal,0.008048438819925983,0.3267875267059075,0.3261002226220051,0.32617462739046743
synthetic,dataset1529,4,Uniform,kde,0.024398431341709746,0.3908307164448189,0.385580986212679,
synthetic,dataset1529,4,Variable,normal,0.0001274163853858411,0.10269104883364177,0.10263325688389396,0.10265090442497875
synthetic,dataset1529,4,Variable,kde,0.0016354606684237881,0.11692642831573377,0.11611130339363544,
synthetic,dataset1533,7,Uniform,normal,0.22602483974152604,1.0899434929995682,1.0191653410335568,1.0183553062829778
synthetic,dataset1533,7,Uniform,kde,0.27481882087966697,1.180430178146734,1.1705095592300494,
synthetic,dataset1533,7,Variable,normal,0.0031153529221088203,0.16887571298230708,0.16737827858518006,0.16758155526808824
synthetic,dataset1533,7,Variable,kde,0.007233977888430693,0.1721077231428389,0.16859557823731877,
synthetic,dataset1534,3,Uniform,normal,0.03484486899053237,0.29462739451836994,0.2895842319875459,0.28959208936518094
synthetic,dataset1534,3,Uniform,kde,0.08429762977299607,0.2945072750562636,0.28102313362950626,
synthetic,dataset1534,3,Variable,normal,0.06024099783861121,0.2990929522513235,0.28756193774236477,0.287400790222403
synthetic,dataset1534,3,Variable,kde,0.13220257867447355,0.3351582924331703,0.31535588033421447,
synthetic,dataset1536,7,Uniform,normal,1.7681466518238906e-304,0.011201931698343555,0.011201931698343555,0.011215400767537504
synthetic,dataset1536,7,Uniform,kde,0.0,0.013617721457537731,0.013617721457537705,
synthetic,dataset1536,7,Variable,normal,0.0,0.00783166822092245,0.00783166822092245,0.007845744373472746
synthetic,dataset1536,7,Variable,kde,0.0,0.009620790690854092,0.009620790690854092,
synthetic,dataset154,3,Uniform,normal,0.04515410705611127,0.4825639814489652,0.426367962719872,0.4268565302236065
synthetic,dataset154,3,Uniform,kde,0.08913778247370616,0.572276162967962,0.4614739066922507,
synthetic,dataset154,3,Variable,normal,0.002746914842975396,0.26734864080204096,0.2662959396522972,0.2662457486123571
synthetic,dataset154,3,Variable,kde,0.025095787816443525,0.31303857133626306,0.2922168533059143,
synthetic,dataset1540,8,Uniform,normal,1.1590396485818167e-07,0.109306649058139,0.10930655560086426,0.10933452876505298
synthetic,dataset1540,8,Uniform,kde,1.923254390470455e-10,0.09496078175231204,0.09496078159744854,
synthetic,dataset1540,8,Variable,normal,3.004122544499893e-06,0.11652709118931802,0.11652469956528894,0.11653193589165248
synthetic,dataset1540,8,Variable,kde,4.945823359626897e-07,0.11200993162142162,0.1120095499845655,
synthetic,dataset1554,3,Uniform,normal,2.1662288791251824e-11,0.1243846236781494,0.12438462365740553,0.1243677734345136
synthetic,dataset1554,3,Uniform,kde,2.0053484923249224e-12,0.14705235856673393,0.14705235856476181,
synthetic,dataset1554,3,Variable,normal,2.3936504331478855e-14,0.08206117217246299,0.082061172172444,0.08205489302575886
synthetic,dataset1554,3,Variable,kde,1.1718645151133132e-11,0.09215316297781675,0.09215316296749723,
synthetic,dataset1559,8,Uniform,normal,0.0655849708208926,0.27261301920215764,0.21466503916274302,0.2152123500007191
synthetic,dataset1559,8,Uniform,kde,0.0739543716844512,0.3021967992494254,0.23615092239447594,
synthetic,dataset1559,8,Variable,normal,0.026834845249719887,0.23135524751620812,0.21516193864486619,0.2153012670802207
synthetic,dataset1559,8,Variable,kde,0.04163847063001291,0.24760049577731194,0.22130609993249664,
synthetic,dataset1577,8,Uniform,normal,0.0747634319384395,0.2569446584501118,0.22520576830367284,0.22522957170666708
synthetic,dataset1577,8,Uniform,kde,0.11046345024202585,0.29234284246222947,0.25290025763448776,
synthetic,dataset1577,8,Variable,normal,0.04724784060185657,0.2463677336946679,0.23076947604784878,0.230793288629861
synthetic,dataset1577,8,Variable,kde,0.07605370047545641,0.24400689147120355,0.21465409357913173,
synthetic,dataset1585,9,Uniform,normal,0.00020575968943046621,0.32595669710837494,0.3258975574297898,0.3258399191359186
synthetic,dataset1585,9,Uniform,kde,8.696806923516403e-05,0.33626683770827503,0.33624444357484523,
synthetic,dataset1585,9,Variable,normal,0.00020982171542737282,0.13711348602711473,0.13700530462350236,0.13702938112364574
synthetic,dataset1585,9,Variable,kde,0.000487090181012485,0.13547292658851123,0.13523072562397062,
synthetic,dataset159,7,Uniform,normal,7.514539986425693e-112,0.024065988445237677,0.024065988445237677,0.02406866471689337
synthetic,dataset159,7,Uniform,kde,3.1225014607614285e-192,0.029755472891424366,0.029755472891424325,
synthetic,dataset159,7,Variable,normal,1.0834691255150566e-206,0.01844458880972456,0.01844458880972456,0.01844554433015852
synthetic,dataset159,7,Variable,kde,1.7521505038057304e-253,0.01847823565905675,0.01847823565905675,
synthetic,dataset1593,4,Uniform,normal,7.853422089931949e-18,0.05208818854929278,0.052088188549292765,0.052093773752504846
synthetic,dataset1593,4,Uniform,kde,1.874433730404012e-21,0.07385809904045827,0.07385809904045827,
synthetic,dataset1593,4,Variable,normal,1.951529067204618e-28,0.04331525856170426,0.04331525856170426,0.04332478488494028
synthetic,dataset1593,4,Variable,kde,6.2472645177613786e-27,0.051133597652603224,0.051133597652603224,
synthetic,dataset1595,6,Uniform,normal,0.050710972466472645,0.3598246956588965,0.2943918121821837,0.2951222072694444
synthetic,dataset1595,6,Uniform,kde,0.07523173614886135,0.41438957011760175,0.32533341921417386,
synthetic,dataset1595,6,Variable,normal,0.0043152170281040856,0.15962050871622863,0.15644480846204273,0.15651467512396766
synthetic,dataset1595,6,Variable,kde,0.015959117529737773,0.20675131396733248,0.19353483791794354,
synthetic,dataset1597,3,Uniform,normal,9.14441030179769e-19,0.11637976065745945,0.11637976065745945,0.11639956035084484
synthetic,dataset1597,3,Uniform,kde,1.3757704906137451e-19,0.13221555610798855,0.13221555610798855,
synthetic,dataset1597,3,Variable,normal,6.327650327828383e-40,0.05493976041310933,0.05493976041310933,0.054943545157587065
synthetic,dataset1597,3,Variable,kde,1.7642856243237996e-26,0.058430784837727165,0.058430784837727165,
synthetic,dataset1599,4,Uniform,normal,0.0,0.01958048516800782,0.01958048516800782,0.019580619317734613
synthetic,dataset1599,4,Uniform,kde,0.0,0.02162063403643748,0.02162063403643748,
synthetic,dataset1599,4,Variable,normal,0.0,0.009561993582415327,0.009561993582415327,0.009560848566682316
synthetic,dataset1599,4,Variable,kde,0.0,0.009985576311088033,0.009985576311088033,
synthetic,dataset1607,4,Uniform,normal,0.07292172553675967,0.5086776650205607,0.41622030119482506,0.4170089046079969
synthetic,dataset1607,4,Uniform,kde,0.12681899082052,0.5851948161858262,0.4101682185130958,
synthetic,dataset1607,4,Variable,normal,0.010661064979069837,0.2883704480876751,0.28643434692637076,0.28645404363396537
synthetic,dataset1607,4,Variable,kde,0.0461699635998438,0.3489738747922745,0.3154159369153352,
synthetic,dataset1611,7,Uniform,normal,9.503377706283555e-16,0.057869178213061374,0.05786917821306073,0.057876466121745185
synthetic,dataset1611,7,Uniform,kde,1.0384626350364582e-19,0.06942393166729424,0.06942393166729412,
synthetic,dataset1611,7,Variable,normal,2.8934783813885436e-22,0.036953956699514685,0.036953956699514685,0.03696144379691267
synthetic,dataset1611,7,Variable,kde,1.992974886786576e-23,0.04210682125715886,0.04210682125715886,
synthetic,dataset1640,7,Uniform,normal,0.00010025799993723296,0.1020640604925334,0.10199825737039478,0.10197937413463753
synthetic,dataset1640,7,Uniform,kde,1.9747744668589317e-05,0.1051110343195581,0.1050978065226857,
synthetic,dataset1640,7,Variable,normal,5.519771807402691e-05,0.10018206118707822,0.10014609645808346,0.10013841989204514
synthetic,dataset1640,7,Variable,kde,2.9483248021265993e-05,0.1038233903688324,0.10380370411721375,
synthetic,dataset1644,3,Uniform,normal,0.021798871006238885,0.27230128808422954,0.26695881869802895,0.2668995339302659
synthetic,dataset1644,3,Uniform,kde,0.07956870291912596,0.2792079160088731,0.2556195207494829,
synthetic,dataset1644,3,Variable,normal,0.025285635001829808,0.2744988422345218,0.2679101381344189,0.2679800202351985
synthetic,dataset1644,3,Variable,kde,0.08740211229156802,0.29325397775749185,0.26505871550839066,
synthetic,dataset1645,5,Uniform,normal,0.0027407600932466396,0.19035030579333545,0.18866193812512555,0.18869560099764104
synthetic,dataset1645,5,Uniform,kde,0.0016189563232318698,0.16748359077752684,0.16647469584802557,
synthetic,dataset1645,5,Variable,normal,0.0027565279557102995,0.1900032235477476,0.18830107353445022,0.18831534469696398
synthetic,dataset1645,5,Variable,kde,0.001709941530753471,0.1681517875941633,0.16708015932222625,
synthetic,dataset1651,4,Uniform,normal,1.718772286197124e-07,0.11776605643387672,0.1177659621048772,0.1178038047041379
synthetic,dataset1651,4,Uniform,kde,1.385740995563895e-07,0.13613389794424868,0.13613382525607268,
synthetic,dataset1651,4,Variable,normal,5.134310907486412e-11,0.04927902237069847,0.04927902233534989,0.04928331244258307
synthetic,dataset1651,4,Variable,kde,1.6729609237577876e-11,0.05756375217287295,0.05756375216102314,
synthetic,dataset1654,9,Uniform,normal,0.0006459981474983851,0.0891966437287642,0.08875925813795812,0.08879872849199415
synthetic,dataset1654,9,Uniform,kde,0.00032941856707554223,0.11347458580012615,0.11322688840783582,
synthetic,dataset1654,9,Variable,normal,4.557648524245374e-05,0.06550105645512093,0.06547194395199168,0.06551870911350385
synthetic,dataset1654,9,Variable,kde,8.974417468998807e-05,0.07832122454063249,0.07825034184438343,
synthetic,dataset1656,3,Uniform,normal,4.319131999442069e-31,0.04143206389097054,0.04143206389097054,0.041449461152236466
synthetic,dataset1656,3,Uniform,kde,1.3096787722160918e-33,0.055688928876909974,0.055688928876909974,
synthetic,dataset1656,3,Variable,normal,6.362655903043109e-49,0.034503535747877165,0.034503535747877165,0.03452272995621769
synthetic,dataset1656,3,Variable,kde,3.469788207163395e-46,0.039264679488946685,0.039264679488946685,
synthetic,dataset1662,7,Uniform,normal,0.16916839753870966,0.9192088346670794,0.9166613487381992,0.9158239520013596
synthetic,dataset1662,7,Uniform,kde,0.23052722879260096,1.0264208033863127,1.0726296880500268,
synthetic,dataset1662,7,Variable,normal,0.03881094381117328,0.20512655366843424,0.19244980577025317,0.1929049056886303
synthetic,dataset1662,7,Variable,kde,0.039705298909482795,0.18009437751344193,0.16735782003189834,
synthetic,dataset1666,8,Uniform,normal,0.00016522639128382306,0.20646252361406744,0.2063586754238373,0.2063587597699831
synthetic,dataset1666,8,Uniform,kde,0.00017939876135004035,0.24264466498649426,0.242540898056282,
synthetic,dataset1666,8,Variable,normal,2.5434215617756316e-14,0.059860908234745,0.05986090823472669,0.059830317425344885
synthetic,dataset1666,8,Variable,kde,7.379294290497276e-11,0.05938614231909702,0.05938614226376127,
synthetic,dataset1669,8,Uniform,normal,0.055788639263784835,0.3225031792104544,0.25621532200830577,0.2568501048666875
synthetic,dataset1669,8,Uniform,kde,0.0948363550442077,0.36271880017840485,0.24709186953829793,
synthetic,dataset1669,8,Variable,normal,0.017519453736128867,0.16979361523737677,0.16939402095338904,0.16929833065890423
synthetic,dataset1669,8,Variable,kde,0.04299741546870663,0.21201264565409664,0.18375755590802242,
synthetic,dataset167,7,Uniform,normal,1.8674438589459962e-08,0.15221897771664167,0.15221896710970306,0.15219183579083098
synthetic,dataset167,7,Uniform,kde,2.1006836745058167e-10,0.16503709673597333,0.16503709662184354,
synthetic,dataset167,7,Variable,normal,6.411290304146649e-08,0.09158458964214139,0.09158454481736361,0.0916025085648047
synthetic,dataset167,7,Variable,kde,1.6607206583751606e-07,0.09514686456996763,0.0951467574814683,
synthetic,dataset170,4,Uniform,normal,0.049908049420461016,0.6073801551860286,0.5445190986418786,0.5453213624785587
synthetic,dataset170,4,Uniform,kde,0.11689525704113893,0.6636273003517043,0.4996696735546809,
synthetic,dataset170,4,Variable,normal,1.113978755350836e-05,0.20105379225389353,0.2010571576812336,0.20108081641366293
synthetic,dataset170,4,Variable,kde,0.0058405758271753245,0.22859908208148147,0.22487310612905076,
synthetic,dataset1718,6,Uniform,normal,0.09165673441235855,0.4801203039912427,0.45883135995984065,0.4588128360406828
synthetic,dataset1718,6,Uniform,kde,0.11078816145871163,0.5095729049408902,0.49491417248015,
synthetic,dataset1718,6,Variable,normal,0.06965088490620251,0.3180404062744329,0.28960542344127477,0.2896879098968861
synthetic,dataset1718,6,Variable,kde,0.08422344784048867,0.2848022376951221,0.25399299261933356,
synthetic,dataset1730,9,Uniform,normal,0.0013639888129241414,0.17070454851329112,0.1695109290979819,0.16960899067119345
synthetic,dataset1730,9,Uniform,kde,0.0014178857783758998,0.18068142109357235,0.17933370584122094,
synthetic,dataset1730,9,Variable,normal,0.002284165826444354,0.12910881544642658,0.12788621371058032,0.12794446235413898
synthetic,dataset1730,9,Variable,kde,0.005939532545676475,0.1530497666385998,0.1486707754865172,
synthetic,dataset174,3,Uniform,normal,0.001890272905962431,0.18594313708883944,0.18533643794312935,0.1853111112933652
synthetic,dataset174,3,Uniform,kde,0.00895213288173881,0.2376014421419511,0.2346851333185885,
synthetic,dataset174,3,Variable,normal,0.00034968880857497566,0.11476926921757295,0.11459047114932262,0.114609539879738
synthetic,dataset174,3,Variable,kde,0.0027528003997348755,0.14116165732127242,0.13975134938958766,
synthetic,dataset1741,3,Uniform,normal,2.9684075020780178e-74,0.03238222942383606,0.03238222942383606,0.03238167630050093
synthetic,dataset1741,3,Uniform,kde,3.0393160093702654e-90,0.03977089811255647,0.03977089811255647,
synthetic,dataset1741,3,Variable,normal,3.73280879014727e-142,0.021653044566552683,0.021653044566552683,0.02165434486292623
synthetic,dataset1741,3,Variable,kde,1.5317979599566173e-141,0.02497181306021199,0.02497181306021199,
synthetic,dataset1746,7,Uniform,normal,0.04888676866258454,0.19716219008995858,0.17275043735282938,0.17282539481427162
synthetic,dataset1746,7,Uniform,kde,0.10819055983573068,0.27845556744203687,0.1986557074015325,
synthetic,dataset1746,7,Variable,normal,0.009241529390907036,0.1374330665567992,0.1384956047557295,0.13844837854264813
synthetic,dataset1746,7,Variable,kde,0.05086717124554839,0.15555726952675808,0.15459931652150052,
synthetic,dataset1748,5,Uniform,normal,3.0287716315346493e-18,0.06053864122313191,0.06053864122313191,0.06056603083577454
synthetic,dataset1748,5,Uniform,kde,3.143330972599108e-20,0.06706079105875186,0.06706079105875186,
synthetic,dataset1748,5,Variable,normal,7.497136384898646e-16,0.0496890759965042,0.04968907599650364,0.04970006768925656
synthetic,dataset1748,5,Variable,kde,2.710470483610187e-16,0.0578663174303572,0.05786631743035698,
synthetic,dataset176,5,Uniform,normal,0.010871585159073749,0.31158510826695773,0.30270485128446095,0.3027466697033061
synthetic,dataset176,5,Uniform,kde,0.03284893652324819,0.35101743028408694,0.3160903386042541,
synthetic,dataset176,5,Variable,normal,0.0004414891601241409,0.22717916467449262,0.22707078036722864,0.22703341549308506
synthetic,dataset176,5,Variable,kde,0.01657661506391246,0.22061554086982238,0.21327637585935838,
synthetic,dataset1761,3,Uniform,normal,2.020154009428818e-59,0.07878864328137808,0.07878864328137808,0.07878734793550897
synthetic,dataset1761,3,Uniform,kde,3.8028833605007494e-70,0.08740728733383427,0.08740728733383427,
synthetic,dataset1761,3,Variable,normal,0.0,0.01613196613282448,0.01613196613282448,0.01613846352801864
synthetic,dataset1761,3,Variable,kde,0.0,0.01625030908455656,0.01625030908455656,
synthetic,dataset1766,9,Uniform,normal,0.00027567058874251995,0.13698258918318398,0.13677849753677546,0.13675805682446202
synthetic,dataset1766,9,Uniform,kde,0.00041018899816190065,0.14978634451199066,0.14943411465310413,
synthetic,dataset1766,9,Variable,normal,0.0002663765840114018,0.13174584535398087,0.1315894085940576,0.13154776038052782
synthetic,dataset1766,9,Variable,kde,0.0014134320540183263,0.1489905013044762,0.1479451946798704,
synthetic,dataset1768,3,Uniform,normal,6.714658338438844e-49,0.034654502826260744,0.034654502826260744,0.03465440281035885
synthetic,dataset1768,3,Uniform,kde,6.572456317399732e-56,0.04528695563284946,0.04528695563284946,
synthetic,dataset1768,3,Variable,normal,1.855073764989592e-82,0.028189475641377547,0.028189475641377547,0.02819316484087751
synthetic,dataset1768,3,Variable,kde,8.483290271686166e-79,0.03275292750711775,0.03275292750711775,
synthetic,dataset1785,8,Uniform,normal,0.19959777870206613,0.7670219603760793,0.7348496989569057,0.732277020770217
synthetic,dataset1785,8,Uniform,kde,0.22886992010042734,0.8424962024804158,0.8138752358503653,
synthetic,dataset1785,8,Variable,normal,0.06451889450575449,0.2349736982271524,0.21960830579879695,0.21965001885053237
synthetic,dataset1785,8,Variable,kde,0.09278152285152458,0.22652827888604893,0.19882895897742564,
synthetic,dataset1788,8,Uniform,normal,0.0023364514705285105,0.16866593215407097,0.16659398582359053,0.16660544765458035
synthetic,dataset1788,8,Uniform,kde,0.0022869041505301215,0.2206761545553912,0.2188873763805428,
synthetic,dataset1788,8,Variable,normal,8.87030234970221e-06,0.10178763004511582,0.10178080395079571,0.10177607379742906
synthetic,dataset1788,8,Variable,kde,0.0001209704660185188,0.11775645666463933,0.11764868912498389,
synthetic,dataset1791,4,Uniform,normal,0.00384600864147652,0.474518238790608,0.4703493175864868,0.47032843290042736
synthetic,dataset1791,4,Uniform,kde,0.01268129689202848,0.5154711931198922,0.502051722888599,
synthetic,dataset1791,4,Variable,normal,2.214700706026636e-20,0.12047148910209224,0.12047148910209224,0.12047072446040548
synthetic,dataset1791,4,Variable,kde,7.278120861231967e-06,0.1227156420269654,0.12270948300068162,
synthetic,dataset1797,4,Uniform,normal,0.026740982381192494,0.3352106460514406,0.33233129067325007,0.33228974301883274
synthetic,dataset1797,4,Uniform,kde,0.05981556802409283,0.31348041733465437,0.30739406984843254,
synthetic,dataset1797,4,Variable,normal,0.07749986038010416,0.33172104417539927,0.3135821077453485,0.3135118164025049
synthetic,dataset1797,4,Variable,kde,0.15038928101902097,0.36568344723957275,0.3410219673893069,
synthetic,dataset18,8,Uniform,normal,0.043605941101929335,0.4486740511324832,0.3983033692905283,0.3989831093664812
synthetic,dataset18,8,Uniform,kde,0.07842190610996129,0.5396414308896329,0.45211514887623094,
synthetic,dataset18,8,Variable,normal,2.733268411322973e-06,0.14197847829681554,0.1419792791148127,0.14199215495974876
synthetic,dataset18,8,Variable,kde,0.007996374816753244,0.1532492243429211,0.14900260506240104,
synthetic,dataset1804,6,Uniform,normal,0.04972994076744855,0.16261033738839953,0.13437376058840841,0.13445086971852438
synthetic,dataset1804,6,Uniform,kde,0.09016702308782092,0.26455821642270444,0.199788357837811,
synthetic,dataset1804,6,Variable,normal,0.0167644054890889,0.12392769418178347,0.1221541846793841,0.12210979576313652
synthetic,dataset1804,6,Variable,kde,0.046969982951053355,0.16455483481238029,0.14508258017098064,
synthetic,dataset181,8,Uniform,normal,1.507459852957118e-16,0.08338513102705516,0.08338513102705504,0.08338552987183481
synthetic,dataset181,8,Uniform,kde,8.267316046951468e-17,0.08538133063616041,0.08538133063616032,
synthetic,dataset181,8,Variable,normal,2.5691607585799544e-219,0.011515621190404406,0.011515621190404406,0.011538953612575686
synthetic,dataset181,8,Variable,kde,2.6710406668307564e-153,0.012980739677763248,0.012980739677763248,
synthetic,dataset1813,3,Uniform,normal,0.07346668235258269,0.476073164707697,0.48017067896039545,0.4798192454718049
synthetic,dataset1813,3,Uniform,kde,0.12953212812456721,0.5866054504752611,0.5944175406040162,
synthetic,dataset1813,3,Variable,normal,0.04651375084904159,0.22744768809703003,0.20975326378637918,0.20994431670613625
synthetic,dataset1813,3,Variable,kde,0.06735387132214637,0.22551512506148408,0.19532152318237395,
synthetic,dataset1819,6,Uniform,normal,7.555729557582166e-25,0.027374024827146563,0.027374024827146563,0.027378395448800382
synthetic,dataset1819,6,Uniform,kde,5.922818199640645e-34,0.03748622459981484,0.03748622459981475,
synthetic,dataset1819,6,Variable,normal,8.84644479825974e-30,0.026107938761061864,0.026107938761061864,0.026110231901264623
synthetic,dataset1819,6,Variable,kde,6.566156091986234e-37,0.03168759175913158,0.03168759175913158,
synthetic,dataset1824,7,Uniform,normal,0.01035139153342343,0.22959565728929152,0.2263847499523526,0.22650980230033957
synthetic,dataset1824,7,Uniform,kde,0.01351792417461978,0.1994526507912547,0.1951581582828401,
synthetic,dataset1824,7,Variable,normal,0.024352596866309112,0.22544576244203904,0.21676294678133917,0.21687020525690226
synthetic,dataset1824,7,Variable,kde,0.03891512514138892,0.22327685701614386,0.2054305743352865,
synthetic,dataset1826,5,Uniform,normal,0.06642086350680834,0.32434242575324024,0.3021033326192314,0.3020236096432206
synthetic,dataset1826,5,Uniform,kde,0.1013712566895806,0.31384137110575694,0.26339153480772576,
synthetic,dataset1826,5,Variable,normal,0.07128569840451994,0.32168082322361335,0.31958998758038365,0.31914601280527144
synthetic,dataset1826,5,Variable,kde,0.12949822403502653,0.3348675420121202,0.3297910964009498,
synthetic,dataset1831,9,Uniform,normal,0.02894299584428841,0.2968671788515181,0.26275861684244345,0.2632054159368408
synthetic,dataset1831,9,Uniform,kde,0.05733830644963397,0.33448222504455616,0.26341444690822785,
synthetic,dataset1831,9,Variable,normal,0.004622537670986422,0.15608499638892498,0.15546566984525786,0.1554259041442975
synthetic,dataset1831,9,Variable,kde,0.020435477050682303,0.18437689290599002,0.17090255962800613,
synthetic,dataset1835,3,Uniform,normal,0.09210180109323285,0.4758360824642403,0.506577447788049,0.5057044267424537
synthetic,dataset1835,3,Uniform,kde,0.17024968175624297,0.4903514223741475,0.5609802686179975,
synthetic,dataset1835,3,Variable,normal,0.1841953336243612,0.4500554544499856,0.46405044000127255,0.46274285907784446
synthetic,dataset1835,3,Variable,kde,0.28094029644595014,0.5083519691562024,0.5714803523103493,
synthetic,dataset1842,3,Uniform,normal,0.096524421085254,0.5474066049666366,0.4859769474446417,0.4862126766783592
synthetic,dataset1842,3,Uniform,kde,0.1733570075188172,0.6174030552258323,0.4506163755548321,
synthetic,dataset1842,3,Variable,normal,0.03712895297185676,0.41415584891322943,0.41881796963861767,0.41866834166448397
synthetic,dataset1842,3,Variable,kde,0.11850330877676232,0.4581758903043225,0.44650330834817087,
synthetic,dataset1845,6,Uniform,normal,0.007982710414424233,0.2938153960888894,0.2896027564829664,0.2896755205617724
synthetic,dataset1845,6,Uniform,kde,0.01629782987742741,0.36353049080713074,0.35611684913027347,
synthetic,dataset1845,6,Variable,normal,0.0002527714739277664,0.17396639781438292,0.17380409200599,0.17379461123777395
synthetic,dataset1845,6,Variable,kde,0.0006943107222975944,0.17134421411610132,0.17091101157156618,
synthetic,dataset1852,5,Uniform,normal,2.8202215644267587e-36,0.04894560203590778,0.04894560203590778,0.04893828567199987
synthetic,dataset1852,5,Uniform,kde,5.628529195712804e-54,0.05665934472254812,0.05665934472254812,
synthetic,dataset1852,5,Variable,normal,4.839249526722033e-75,0.03682243210888867,0.03682243210888867,0.036816542664896014
synthetic,dataset1852,5,Variable,kde,8.215636923530545e-88,0.03445515536818743,0.03445515536818743,
synthetic,dataset1861,9,Uniform,normal,2.925638947071009e-13,0.07310313863614724,0.07310313863591865,0.07309980976321821
synthetic,dataset1861,9,Uniform,kde,1.6442672744920215e-19,0.08824024475231641,0.08824024475231641,
synthetic,dataset1861,9,Variable,normal,1.054036959258681e-34,0.029325404955743525,0.029325404955743525,0.029325015438165146
synthetic,dataset1861,9,Variable,kde,2.9567390527074604e-45,0.029922551763678213,0.029922551763678213,
