arm,dataset,n,"KDE-scott, Uniform","KDE-silverman, Uniform","Logn3p, Uniform","Logn2p, Uniform","Gamma, Uniform","Normal, Uniform","KDE-scott, Variable","KDE-silverman, Variable","Logn3p, Variable","Logn2p, Variable","Gamma, Variable","Normal, Variable"
synthetic,dataset4597,15,0.46218101007933393,0.5672819031671876,0.6955948776014406,0.7265229715752717,0.6598792588891392,0.6866531712262189,0.7640429507893739,0.22615657724290578,0.576358366150736,0.5721517941587034,0.5520930290968272,0.8359270833008484
synthetic,dataset4601,83,0.11669912607848891,0.10680645120328625,0.130009464810716,0.1309596559796911,0.14553273774068504,0.17777046789208084,0.11332768939754426,0.07556189836116343,0.09791011858079551,0.1004103622004273,0.11521762930842547,0.16900584233566635
synthetic,dataset4608,12,0.12791488229736653,0.12059465999492756,0.16698642881899228,0.14839766528829307,0.13378438798499911,0.13375496557587688,0.13297917495252254,0.11914141288118135,0.1536020988980252,0.14128582698814185,0.13104544163134352,0.14272990412524297
synthetic,dataset462,9,0.07888347586296784,0.07128117770487347,0.05963804693429096,0.06452769635646873,0.06604974281151206,0.06975405197959934,0.03919586849554976,0.034459958008527206,0.02518886327326955,0.031047895155840454,0.03191182529135479,0.033921494718527276
synthetic,dataset4634,44,0.23986751723957828,0.2159462666427998,0.20642542339361003,0.2077781033462732,0.21387577934441768,0.2745141152617715,0.06236302023735031,0.05401459445341836,0.066531372368342,0.061220655619411195,0.04987913079087931,0.06225245614437299
synthetic,dataset4639,16,0.3423107773685631,0.2959194854169757,0.22842856311653706,0.23750339249183294,0.22740685482641618,0.34647274937958794,0.17583022976266127,0.1525024154112685,0.13655399446392733,0.13705305757148037,0.1478429888785628,0.19069136488392235
synthetic,dataset4643,10,0.14557959161250755,0.13631262726650684,0.1370190073817992,0.18885381140650037,0.15320400658089026,0.13702105270314374,0.12237003893517033,0.10860626827276437,0.10997337691279464,0.19856891455150416,0.1497214594946961,0.10990996258250851
synthetic,dataset4644,18,0.1551726482333301,0.14125193514954534,0.14370023952774486,0.14459844413696124,0.14275530661905897,0.1830214572124852,0.12249790760772271,0.08322867624777276,0.1202304545188506,0.12072634407846915,0.12094841185660019,0.14985048364618728
synthetic,dataset4645,98,0.02093427689092571,0.01776827173792857,0.022268812578312085,0.022682945889277814,0.022516860213352204,0.022263460965149993,0.006945038836699079,0.0013633743811991834,0.0093902257757498,0.009403827512260914,0.009393103057448688,0.009391637955966734
synthetic,dataset4654,26,0.2133285736640851,0.2038337471834491,0.20740465284836382,0.2138856886824212,0.19902629022992754,0.2343715081370366,0.14605424938386935,0.12304711693767265,0.18544937065256226,0.16914333614159396,0.12147873752608923,0.1592130639972617
synthetic,dataset4660,48,0.2409286459778657,0.204785315575164,0.186426149960456,0.2414181761431804,0.18708581405172506,0.2657054781451657,0.10781752955396186,0.06926029854249767,0.07515116005141602,0.09335100689619452,0.07934161541380298,0.14802212968277406
synthetic,dataset4666,64,0.23109161947482842,0.19415993525834402,0.18472063359734223,0.19519787189221324,0.18981109087154646,0.2922295590623796,0.11956388628827126,0.05534401924961515,0.11992585452084253,0.11794426549790864,0.12642155055674886,0.18550541226774886
synthetic,dataset467,9,0.14560040118553264,0.13424603223906928,0.09991754466642075,0.21736638293972751,0.1581173622379257,0.09982362743049789,0.09319774364868363,0.0845675589642621,0.07744568350982825,0.1350825349712796,0.10251750863103279,0.07739484258920781
synthetic,dataset4674,45,0.010861407301182404,0.009242989525886904,0.009089333525820704,0.00932355506541297,0.009231041926404924,0.009084327552285696,0.00643836557185533,0.004739492972632388,0.006458325882930901,0.00653059548904551,0.006503339616927859,0.006456359373364401
synthetic,dataset4677,13,0.8317748862699821,0.2194501263303903,0.6302532555070848,0.5556668065553371,0.6829121565540168,1.2618841962646186,1.0360226673291564,0.04176296846587046,0.6010237810258253,0.5223627147268913,0.6491869999570525,1.2917665728268395
synthetic,dataset4679,74,0.009948683047515158,0.00803053834715689,0.010715349678752303,0.011914833119986451,0.011465066717746513,0.01069917217785471,0.009428721121736929,0.005892579385474362,0.010546266413588853,0.011664912849872403,0.01124895210946064,0.010531611373977682
synthetic,dataset4688,71,0.10405476826733431,0.10592970012957717,0.1189963815788481,0.26146627271402184,0.15556186067588945,0.11639674090801819,0.0798273587783038,0.05860300105730819,0.08144754258242,0.23877078969540422,0.10720925534456434,0.09981568133192167
synthetic,dataset4697,30,0.021357619505008522,0.019893064247355867,0.01905591168049915,0.01782846464631794,0.017542318647405873,0.01718854694972254,0.014503739902089263,0.012633783180330815,0.011501258948028602,0.0115518565122797,0.011483815608496763,0.011634890182723243
synthetic,dataset4701,27,0.05125919558977356,0.03812731358615835,0.05229758426349672,0.05033373332821483,0.051746399822010285,0.06164398675279814,0.05162840471828892,0.033185004700881,0.05287508218339074,0.04993505504327569,0.05286060742128744,0.06305527277238174
synthetic,dataset4722,18,0.17424518965621635,0.14639099315605625,0.14850921929698735,0.1973107132474604,0.15887989610821543,0.15020028743358232,0.10499931452018493,0.06879929057918852,0.08227923386625183,0.12298594616291225,0.09026263291767604,0.08562263498594921
synthetic,dataset4738,13,0.11009496606698432,0.09334572828276269,0.09997682879099104,0.12444844554930048,0.11493480951328638,0.09987300617899286,0.03887837588151685,0.009251052661006658,0.04065986032546148,0.044421878729472425,0.04274653537898748,0.04063917944802376
synthetic,dataset4748,73,0.13273782045476354,0.11236079621572176,0.0966653053836878,0.256692406486852,0.10898657216841241,0.162403959717106,0.07325658081993933,0.05465796565828056,0.058142934289866915,0.14974054898829275,0.06480167470574774,0.11586972697877035
synthetic,dataset4753,30,0.26779945000144434,0.21233822451899023,0.3186668214127597,0.31720864899550977,0.3474566344658897,0.46709434097806635,0.34079309515568285,0.05431493439767408,0.32630673674275495,0.3127985861956899,0.3910406880779707,0.6467172287157594
synthetic,dataset4754,83,0.3014491163820132,0.38402842342019716,0.46172804935403133,0.43651033770945247,0.4343196308037206,0.7440637763022313,0.610187887368118,0.07042372941584167,0.4613778211622299,0.3807501229117892,0.5566579402819981,1.3675165096432897
synthetic,dataset4758,11,0.006970906379420978,0.006410120250335001,0.006519819351993868,0.006592230717802634,0.0065657301823861276,0.006513312623985515,0.0036718388358920996,0.0027566354893516967,0.003662639584079707,0.0037079751473982955,0.0036907645899263183,0.0036567552304442264
synthetic,dataset476,5,0.29814711097283136,0.2925624566956576,0.509724665966093,0.4589544857217228,0.3841259461520985,0.2893160410174677,0.2996236161339942,0.26936882853927024,0.2939707544359872,0.45860671429677347,0.3597968024854263,0.2938548969901388
synthetic,dataset4781,99,0.1692111936512346,0.21505275511586458,0.14785279784478914,0.16863925149598863,0.13244241326867282,0.3637145569603249,0.13571729784754488,0.07496248176926212,0.07964775086575676,0.08335927239300414,0.10398396611369941,0.2759187552866145
synthetic,dataset4796,15,0.2601425461314918,0.24233370180429004,0.20975226424157697,0.3365771846832732,0.2159450039232614,0.2267026893234413,0.09744818809835949,0.08682566187488844,0.10133135363774287,0.17530867288323668,0.12296741275883333,0.09701546386992693
synthetic,dataset48,6,0.24839332261651495,0.16242946714836312,0.20717164162673685,0.24149581713080678,0.2549143483759933,0.2942058059881536,0.2890766803073628,0.1107875020570033,0.19325463631855574,0.22945590252849823,0.24570166449107703,0.2909920347841594
synthetic,dataset4809,37,0.2124419754900343,0.2309851834433929,0.23216808269207717,0.345610500938331,0.22488664769700628,0.11792334405497068,0.10692272662221587,0.08859893009117778,0.0948016038764065,0.16491350600130172,0.10156590318244323,0.11845157575627285
synthetic,dataset4814,26,0.23133558101223495,0.2062187514341327,0.265751677089472,0.2705456371685524,0.2763573385681778,0.3424467087236906,0.29410879552510255,0.1323982431312638,0.22474587698659437,0.22178245608794783,0.2616656297491311,0.40011290361920754
synthetic,dataset4847,45,0.09010226027610611,0.08181397393172016,0.12477372317161398,0.14960915983410067,0.10633214484047467,0.14364761043353041,0.10240799251866492,0.08547768827281266,0.12148728944095294,0.1583383894752067,0.10358217457128532,0.14555608621067986
synthetic,dataset4849,59,0.006981551827004936,0.005784767288203391,0.005839088898265921,0.005841086605741289,0.00580193427991766,0.005737013497987176,0.005702906592484345,0.0036668357952894933,0.005557071952025555,0.005729648396816424,0.005659281655372855,0.0055535971958321105
synthetic,dataset4856,29,0.09823539732123822,0.08635685778182123,0.08823451659681696,0.09212606072550078,0.08704929537838596,0.11017917518657125,0.1004495462005259,0.08773965294870102,0.086198083957829,0.08882265420684075,0.08521693592305277,0.10846100655696841
synthetic,dataset4858,10,0.47929155270697754,0.34542658637427126,0.2937732494116533,0.3029296787874781,0.307845525543525,0.4526940592654406,0.11886980398103678,0.05981749812412372,0.09521859796664363,0.10716887695362592,0.10243939887834708,0.13710493696031123
synthetic,dataset4859,18,0.10114392664263086,0.08742211254224819,0.09755536941363563,0.11818887674389747,0.10754839846585273,0.09753990267919618,0.08067379296902312,0.05044007227344956,0.08386583660711576,0.10780032529430782,0.09534950620533107,0.08383023993281816
synthetic,dataset487,3,0.6308517637824949,0.6145100809749293,0.5611490361937572,0.5615998861750668,0.5448348773730708,0.5612000196538964,0.16651133899370796,0.1465467724046948,0.07761116272041214,0.11891215731384455,0.13335106960550078,0.171129663162309
synthetic,dataset4891,19,0.10914793115042393,0.10302964156417924,0.09280181787494501,0.09426471184123562,0.09851491586532335,0.11352576979256233,0.06939322011705641,0.03941594779376538,0.05529629722051355,0.051634886597305814,0.05311810852252797,0.06572844785013951
synthetic,dataset4893,18,0.26634349003930485,0.18648344694979202,0.15218804511919343,0.15876988313983284,0.19020684036033245,0.2725985016361808,0.10199162340687706,0.04607132568354294,0.07675370898559779,0.08011801070332193,0.09105803139450602,0.13664068794936032
synthetic,dataset4895,30,0.09774336215099823,0.08058860824697836,0.07839636346889663,0.08187290950512281,0.09396886455630987,0.12994833940778988,0.07707138078356829,0.06443142609485505,0.04918265161394062,0.051615122931506344,0.0598518569259473,0.08850575107660186
synthetic,dataset491,6,0.33764076371354934,0.3098624004778919,0.31025166777289587,0.3134760250351938,0.2545851935016834,0.2964236518225491,0.25724769938788594,0.15372951646894745,0.2122943903086124,0.21245291433928423,0.20686229760655067,0.25138419274789947
synthetic,dataset4913,87,0.19113811813645498,0.13559424691336466,0.1577749909824037,0.16973375641669855,0.18441012336237497,0.40758043820697243,0.17262832929500993,0.05554504974148479,0.14971397534105058,0.1669154449411287,0.17532988103093713,0.39153368357072144
synthetic,dataset4946,39,0.11919189409972562,0.06648315158951253,0.12299824554796171,0.12286288331318068,0.15024844569202173,0.242915882796154,0.1285024693075755,0.0464194272034699,0.11382877645578393,0.11678617066968947,0.15187490966579953,0.2585477648924633
synthetic,dataset495,5,0.4521533234355504,0.43878948403060886,0.566775680285974,0.5176806470221746,0.43094731685951415,0.3295061216523622,0.22017512595615543,0.1964453438207318,0.1975469214734571,0.2776712465616688,0.2284862568980136,0.1974621438600001
synthetic,dataset4960,14,0.02701924418470602,0.025846095741490906,0.023566017193697286,0.023841025371400724,0.02394918072026782,0.024237596242777257,0.018050136934845334,0.016022940322944206,0.015706590079198966,0.015679817469347945,0.01572653483869172,0.015865124720621505
synthetic,dataset4961,14,0.45936253651153186,0.15504682371059936,0.34861181344870895,0.3466258956588561,0.4236674304493985,0.748592940357261,0.4519792768289628,0.10868931635412063,0.3215271824744233,0.32156280235320484,0.3884489214605917,0.679508597316948
synthetic,dataset4965,10,1.1417705068358486,1.2738004952351119,1.4037488404253453,1.477576349564444,1.3716840136446304,1.1147068058528868,0.36073184565210376,0.32964376061764306,0.32561429684643683,0.9252006397807407,0.5392368301013486,0.3254099730166008
synthetic,dataset4975,25,0.0397890213575882,0.03824449809490537,0.04144344621160654,0.04378342398460631,0.04294381146928634,0.041414228309092735,0.01849063138818055,0.014896492322132856,0.02036614817999456,0.02323365651439048,0.022180087441852236,0.020326938839786427
synthetic,dataset4982,20,0.18813654688627424,0.1565761440634063,0.18474315916327244,0.3607404706375669,0.23177034929177245,0.18644870259426666,0.17540136786635846,0.0566518453577761,0.17795008694587744,0.3930649040125172,0.2324948599864351,0.1817760397406208
synthetic,dataset499,5,0.20411214989206777,0.19302476730321994,0.3062429835314589,0.2126095246849097,0.19154523131261972,0.16495340711533368,0.1464204301234412,0.12823311911675642,0.13237428303929977,0.18724266607336185,0.16131827063706897,0.1322767498481092
synthetic,dataset5000,165,0.45171661212539044,0.4810339752754278,0.5057589738027877,0.4647861882958846,0.49849360995502684,0.3950517288210248,0.25014700057730405,0.1421484553573285,0.19143282276841866,0.28599165595893294,0.1981033042956084,0.40640225949711783
synthetic,dataset5011,340,0.1756392586362363,0.23752087205829528,0.2638556948622898,0.2014935628023163,0.2390367820905173,0.3168331870907208,0.17123598194185274,0.06065165017029061,0.1346269454399916,0.16553306922844466,0.17330526649576772,0.512934065855816
synthetic,dataset5014,157,0.03041340272979197,0.03163263103971151,0.03617529650399016,0.03518034327957147,0.03816680408767847,0.04370084334084927,0.023474165443700228,0.017571174801939614,0.020694384654485424,0.024406445920261314,0.02080772639578289,0.02897935549446807
