arm,dataset,family,status,sigma,model_mean,model_sd,w1
synthetic,dataset1662,lognormal_offset,,0.14224833460549297,0.44754128480136446,0.13571189260622193,0.11374468717558549
synthetic,dataset1662,lognormal_3p,interior,0.24263829848038165,0.4441405965397174,0.10522355936973118,0.09000858070928147
synthetic,dataset1669,lognormal_offset,,0.3875882226693265,1.3204273778907332,0.7386758896831752,0.21702538874762348
synthetic,dataset1669,lognormal_3p,interior,0.06959234206550527,1.324276363611004,0.6015598221891505,0.16985470409425368
synthetic,dataset167,lognormal_offset,,0.1108753430765942,0.8671468102840084,0.15230532398696617,0.08411367662819337
synthetic,dataset167,lognormal_3p,boundary_guard,2.3202639294103657,1.2416702032743627,52.45891917632569,0.06573678221294643
synthetic,dataset170,lognormal_offset,,0.22376913309117194,1.558656261854174,0.46793946716470664,0.25011498209288624
synthetic,dataset170,lognormal_3p,boundary_normal_limit,0.0009966631689503258,1.5504032940135217,0.36612419065293456,0.2012200593695111
synthetic,dataset1718,lognormal_offset,,0.2978235448958566,0.7693048849810072,0.3871883804574643,0.20633186189725355
synthetic,dataset1718,lognormal_3p,interior,0.9009972477742926,0.7534074842233087,0.5623338921348512,0.13575127726626304
synthetic,dataset1730,lognormal_offset,,0.24936044609334038,1.1583715887116242,0.4215599989929333,0.12898376384742372
synthetic,dataset1730,lognormal_3p,interior,0.2379432132146617,1.1582289053182078,0.4196657859967613,0.12851198434771968
synthetic,dataset1746,lognormal_offset,,0.38967613547701163,1.1441394282855533,0.6696032226350003,0.2404424356365804
synthetic,dataset1746,lognormal_3p,boundary_normal_limit,0.0009981377097366372,1.1299807512550293,0.4608103968532501,0.13870426555582382
synthetic,dataset1748,lognormal_offset,,0.08372416927664404,0.9520768753509014,0.12197173094003227,0.051588294686073025
synthetic,dataset1748,lognormal_3p,boundary_guard,2.540581839075327,9.076451529658925,1051.6941847938792,0.12875328611959916
synthetic,dataset176,lognormal_offset,,0.273734356179173,1.2478290065888553,0.48961355818252156,0.2966097615496224
synthetic,dataset176,lognormal_3p,boundary_normal_limit,0.0009985773992997047,1.2384877302920358,0.37188063458089116,0.22723755979004348
synthetic,dataset1761,lognormal_offset,,0.013290041876360638,0.9276620746712358,0.018999423891683707,0.01562763622093439
synthetic,dataset1761,lognormal_3p,boundary_guard,1.195657926083725,0.9242227753324639,0.0024688066367984183,0.005196576703483376
synthetic,dataset1766,lognormal_offset,,0.19548704392203198,1.0706472380693361,0.3108022243561042,0.1285381438475404
synthetic,dataset1766,lognormal_3p,interior,0.19815835116777047,1.0706642443223449,0.31106305490736624,0.12856671479865148
synthetic,dataset1785,lognormal_offset,,0.3375956583784203,0.6942686144457114,0.411654426209287,0.22154692986436447
synthetic,dataset1785,lognormal_3p,interior,0.23239229514927148,0.6959966714588689,0.3817394323434964,0.2101122453088748
synthetic,dataset18,lognormal_offset,,0.21260714436471212,1.3326539664377213,0.3952195574028499,0.20885634073413148
synthetic,dataset18,lognormal_3p,boundary_normal_limit,0.0009969423163136398,1.3248456339078603,0.2919911991258984,0.14218788054002035
synthetic,dataset181,lognormal_offset,,0.02232167557804783,1.0427684465143854,0.034486977226723316,0.01207722256799407
synthetic,dataset181,lognormal_3p,boundary_normal_limit,0.0009908423411227967,1.0427561942971815,0.033106020916589325,0.011524307982398469
synthetic,dataset1813,lognormal_offset,,0.25712065130424006,0.6602237143956916,0.30377034973628386,0.16681905368703426
synthetic,dataset1813,lognormal_3p,boundary_guard,2.1012164530960207,2.217903975891416,162.22706687038146,0.23308533524249192
synthetic,dataset1819,lognormal_offset,,0.05908760408676438,0.9980509645766512,0.08871836025575466,0.026151342601527676
synthetic,dataset1819,lognormal_3p,interior,0.06633408443070161,0.9980529869184065,0.0887792537672092,0.026177686487155384
synthetic,dataset1824,lognormal_offset,,0.30858363737143835,0.9631421620262195,0.4644509533628849,0.19352047324566812
synthetic,dataset1824,lognormal_3p,boundary_guard,2.048205355800825,2.774052134060292,182.49915523487795,0.2830787881246541
synthetic,dataset1826,lognormal_offset,,0.4935316579848965,1.1897368214970538,0.889888590937094,0.3191214098293279
synthetic,dataset1826,lognormal_3p,boundary_guard,2.162389085396131,7.787005409955411,718.4146263530995,0.614787047030053
synthetic,dataset1831,lognormal_offset,,0.3127893189176464,1.2776471789813282,0.5730148199377629,0.19226904646410503
synthetic,dataset1831,lognormal_3p,boundary_normal_limit,0.0009976987997658622,1.2758969810092564,0.47943658905135417,0.15548571488827337
synthetic,dataset1835,lognormal_offset,,0.6777420081465307,0.9374066675494008,1.0530311494201772,0.44922940581213233
synthetic,dataset1835,lognormal_3p,boundary_guard,2.5923116817074963,22.81329136643213,2938.689632267318,0.5919134666283133
synthetic,dataset1842,lognormal_offset,,0.5956015713342175,1.5391872818060823,1.358307029091702,0.660430765848019
synthetic,dataset1842,lognormal_3p,boundary_normal_limit,0.0009987877590689946,1.4969075386571233,0.7361557345848627,0.41942628809512583
synthetic,dataset1845,lognormal_offset,,0.15019145765254974,0.8482433558342649,0.20405394520876666,0.1451631886153238
synthetic,dataset1845,lognormal_3p,interior,0.35928374027699056,0.8438532388280026,0.18031869531798664,0.12071466123669196
synthetic,dataset1852,lognormal_offset,,0.03482874053547032,0.9952783177496433,0.05216436959699173,0.03522781147219929
synthetic,dataset1852,lognormal_3p,interior,0.5706837497653602,0.9931965550088686,0.040663106395145136,0.022306651337022844
synthetic,dataset1861,lognormal_offset,,0.05216615286589894,0.9504691717653688,0.07582184691060011,0.028447899657089444
synthetic,dataset1861,lognormal_3p,interior,0.1961445462703703,0.9504295546939462,0.07561583941659185,0.028071674413419886
synthetic,dataset1872,lognormal_offset,,0.016151067752535452,1.0126342330694242,0.024464368967307276,0.012683187832098795
synthetic,dataset1872,lognormal_3p,boundary_normal_limit,0.0009972559072069006,1.0126307528730105,0.02394166324252533,0.012297579721322408
synthetic,dataset1884,lognormal_offset,,0.18107106694813382,0.8710798697337183,0.25090344450483987,0.12105712209768771
synthetic,dataset1884,lognormal_3p,boundary_guard,2.634054791201415,11.781303470186348,1457.0385616082347,0.1941843348080371
synthetic,dataset189,lognormal_offset,,0.3019628763949757,1.0864207757122606,0.4925385065599891,0.24033697633161968
synthetic,dataset189,lognormal_3p,boundary_normal_limit,0.0009985451552958393,1.0791551614065202,0.37924118650833394,0.17323811045865853
synthetic,dataset190,lognormal_offset,,0.12695458741321086,0.9472908495482562,0.18481590150359054,0.08209852556839815
synthetic,dataset190,lognormal_3p,boundary_normal_limit,0.0009988243819140364,0.9468382185999774,0.1738940530919012,0.07520208060858555
synthetic,dataset1928,lognormal_offset,,0.170427212779491,0.8293799657666324,0.22872692279564436,0.13314967463762772
synthetic,dataset1928,lognormal_3p,boundary_guard,2.408817411866442,1.8713310671428889,142.5603238005054,0.12151266651305168
synthetic,dataset1942,lognormal_offset,,0.10196634479296585,0.8249599250875976,0.13567261054586796,0.08993434075087955
synthetic,dataset1942,lognormal_3p,boundary_guard,2.153216529112647,0.8772917876415515,11.71019264939252,0.06129572921553719
synthetic,dataset1946,lognormal_offset,,0.01514652454307777,0.9488216981352714,0.02197470145684652,0.017500995897829698
synthetic,dataset1946,lognormal_3p,interior,0.45626532416776655,0.9477424136198169,0.009473656123067763,0.007915263909939768
synthetic,dataset196,lognormal_offset,,0.40280664799923116,1.1245770532426136,0.6852480002596337,0.2527459735407907
synthetic,dataset196,lognormal_3p,boundary_normal_limit,0.0009983549876731728,1.1219297888540896,0.492060678436366,0.16542567970855204
synthetic,dataset1984,lognormal_offset,,0.09015995113811452,0.8162436338515285,0.11909820900587441,0.0803769543847663
synthetic,dataset1984,lognormal_3p,interior,0.14214329590924024,0.8162159577063371,0.11899232691911446,0.07984550798766707
synthetic,dataset1985,lognormal_offset,,0.1712166408527482,0.778974869333296,0.22108722897103208,0.10257582933071356
synthetic,dataset1985,lognormal_3p,interior,1.1374295534432128,0.7936863076557049,0.8170750991385265,0.07153411412868903
synthetic,dataset1997,lognormal_offset,,0.44799009640878384,0.7887811900040734,0.5923188427218654,0.24911498590310496
synthetic,dataset1997,lognormal_3p,boundary_guard,2.632728642824645,34.72616985390206,4514.0254302070125,0.45443833100396064
synthetic,dataset2006,lognormal_offset,,0.042685060715443215,0.9918864541486371,0.0637969090615585,0.025432869456083865
synthetic,dataset2006,lognormal_3p,boundary_guard,2.1326655167398796,1.350301879646126,38.84007695473441,0.04261615943083097
synthetic,dataset2007,lognormal_offset,,0.013982875256980597,0.948861838297822,0.020286839990700443,0.013229913807384013
synthetic,dataset2007,lognormal_3p,interior,0.24243120788199002,0.9486591277625352,0.016009904230175353,0.011076051752244772
synthetic,dataset2009,lognormal_offset,,0.4818925010764224,1.5177834611475312,1.045063830042542,0.39812233168288486
synthetic,dataset2009,lognormal_3p,boundary_normal_limit,0.0009986253183247174,1.5442651356138608,0.7441674760579,0.32445017259957765
synthetic,dataset201,lognormal_offset,,0.07090588647605596,0.961534741531634,0.10391272512385215,0.041204155972159456
synthetic,dataset201,lognormal_3p,interior,0.36622051417146995,0.9615783823806068,0.10714796189362734,0.03677386448043067
synthetic,dataset2016,lognormal_offset,,0.29672914600687994,1.5254296539796242,0.617548771587806,0.35493398249591573
synthetic,dataset2016,lognormal_3p,boundary_normal_limit,0.000998676614501841,1.516990685867113,0.49485560392257616,0.2888943514220019
synthetic,dataset2017,lognormal_offset,,0.32354147706190844,0.9265305886301739,0.47561198151756584,0.2795939614878169
synthetic,dataset2017,lognormal_3p,boundary_normal_limit,0.0009979443144897324,0.9186139293745498,0.3526466928033041,0.22337148493483452
synthetic,dataset2021,lognormal_offset,,0.11965118445469015,0.8425755185506261,0.16149874494158828,0.10751947598760128
synthetic,dataset2021,lognormal_3p,interior,0.46717813302147404,0.8398736482955663,0.15025626678720624,0.08857801160143122
synthetic,dataset2031,lognormal_offset,,0.27630764055041657,1.1948863119008082,0.4794446314244747,0.16012885042998895
synthetic,dataset2031,lognormal_3p,boundary_normal_limit,0.000998204860936444,1.1944066239090567,0.4235638440357316,0.13867380077022712
synthetic,dataset2032,lognormal_offset,,0.05618570053711231,1.0743661322515135,0.08865055380577637,0.05404701262899698
synthetic,dataset2032,lognormal_3p,boundary_normal_limit,0.000997581172657714,1.0741907375869446,0.07986635846358402,0.04836745498267843
synthetic,dataset2036,lognormal_offset,,0.3541236283241226,0.8735435318687093,0.5022474366554769,0.18174776694331593
synthetic,dataset2036,lognormal_3p,boundary_normal_limit,0.000998443197657185,0.8765425785173083,0.3852842218973621,0.12259474753370087
synthetic,dataset2043,lognormal_offset,,0.11850882639514639,0.9282644245968971,0.17015287575035876,0.04452267910121388
synthetic,dataset2043,lognormal_3p,boundary_guard,2.18291933313159,3.091262210586778,234.1720252525974,0.1650243028347043
synthetic,dataset2048,lognormal_offset,,0.3892088087415617,1.0637934229200936,0.6349653815292025,0.3281608807228904
synthetic,dataset2048,lognormal_3p,boundary_normal_limit,0.0009988466780328188,1.0608407903702424,0.4568384182528465,0.24117181353181075
synthetic,dataset2049,lognormal_offset,,0.5769751767764283,0.9560354228912071,0.8889045136392312,0.4199377159961466
synthetic,dataset2049,lognormal_3p,boundary_guard,2.6038538885381777,23.5544906597838,3026.708964155606,0.5808294612558722
synthetic,dataset2054,lognormal_offset,,0.43232812834251766,0.7738842348978764,0.5642720314240672,0.18523041260819284
synthetic,dataset2054,lognormal_3p,boundary_guard,2.58192462144614,28.19396114514124,3605.85085692042,0.4127973609885469
synthetic,dataset2059,lognormal_offset,,0.23036073341826863,0.8078300962272181,0.306248367989373,0.15803022552188728
synthetic,dataset2059,lognormal_3p,boundary_guard,2.6162803473239085,22.501515432455573,2867.484869482723,0.35184235948617787
synthetic,dataset2060,lognormal_offset,,0.0875032169728208,0.9280827050775033,0.125393505705082,0.04684913111998106
synthetic,dataset2060,lognormal_3p,boundary_guard,2.560455203939747,6.7900046433231065,766.6328479260461,0.11266894680883534
synthetic,dataset2081,lognormal_offset,,0.28120754301225054,0.8228050113875982,0.38068640559535866,0.2067399129244211
synthetic,dataset2081,lognormal_3p,boundary_guard,2.077306589042941,1.8139561762996965,108.77827919859897,0.19212782599914596
synthetic,dataset2087,lognormal_offset,,0.18535849915870786,0.9462367166653491,0.27104970011608837,0.13583515969079676
synthetic,dataset2087,lognormal_3p,boundary_normal_limit,0.0009987143008737874,0.9449267321336825,0.24687489733080425,0.12232332266923265
synthetic,dataset2090,lognormal_offset,,0.11733071179096352,1.1686624972644892,0.19680042847678897,0.09191734143881247
synthetic,dataset2090,lognormal_3p,boundary_normal_limit,0.0009967266150093257,1.1678446800784046,0.17835729696784505,0.08481026459240823
synthetic,dataset2092,lognormal_offset,,0.4977278779588308,0.7931010267259699,0.6591943276217319,0.23139403457303379
synthetic,dataset2092,lognormal_3p,boundary_guard,2.589338106513183,34.68768561746085,4464.005616735204,0.46814365283364767
synthetic,dataset2097,lognormal_offset,,0.0102375184783032,0.9737753468452798,0.015107964481346643,0.009293073768066252
synthetic,dataset2097,lognormal_3p,boundary_guard,2.1311783967497613,1.009061410835318,3.977893060004397,0.007467209257719042
synthetic,dataset2113,lognormal_offset,,0.362721710567843,1.3751449862310114,0.7083313082584918,0.29057721753104576
synthetic,dataset2113,lognormal_3p,boundary_normal_limit,0.0009987074749310699,1.3799780437895637,0.5705063514980011,0.22409276886799753
synthetic,dataset2124,lognormal_offset,,0.2641844917445299,0.45438449105302664,0.25224159373052035,0.14931178956665503
synthetic,dataset2124,lognormal_3p,boundary_guard,2.1580895687949853,0.5952240369766727,27.870202246052788,0.10772446008265468
synthetic,dataset2128,lognormal_offset,,0.09980517324726242,1.2481757870770374,0.17519325260330562,0.13172236870424553
synthetic,dataset2128,lognormal_3p,boundary_normal_limit,0.000998228230092007,1.247365283170593,0.15160511831130605,0.11627262222932871
synthetic,dataset2134,lognormal_offset,,0.05730724222884706,0.9149772953068684,0.08126889430565852,0.034963853384520266
synthetic,dataset2134,lognormal_3p,interior,0.35439456665866664,0.9147980072418357,0.0806904702398625,0.031269743367167147
synthetic,dataset2137,lognormal_offset,,0.03387575360363302,1.0195316766118274,0.05155905495427706,0.020534758117837157
synthetic,dataset2137,lognormal_3p,boundary_normal_limit,0.0009984014676715244,1.0195169613559958,0.05047108550537433,0.019746669175415767
synthetic,dataset2152,lognormal_offset,,0.505841987155766,0.7305451036154568,0.6286270468306984,0.2376540726221693
synthetic,dataset2152,lognormal_3p,boundary_guard,2.4423451691542497,10.68899902432939,1281.8221864756133,0.33711392938272683
synthetic,dataset2153,lognormal_offset,,0.28025576989660145,0.6860222628215653,0.3391834787049814,0.16792155429714467
synthetic,dataset2153,lognormal_3p,boundary_guard,2.5652710159548735,7.661922140882217,928.7535530906946,0.2604935748397502
synthetic,dataset2162,lognormal_offset,,0.1332596701300878,0.974687862260902,0.1977590271486697,0.087391482457984
synthetic,dataset2162,lognormal_3p,interior,0.7876006486506476,0.9849884021524935,0.32663902961839186,0.09950977865544926
synthetic,dataset2167,lognormal_offset,,0.17241976406632067,0.8508062499124828,0.23517746520343327,0.12644579036437925
synthetic,dataset2167,lognormal_3p,interior,0.31809342822494685,0.8502724566139264,0.23693219721633915,0.11777822882519193
synthetic,dataset2175,lognormal_offset,,0.4165590533165032,1.2351108762493945,0.7606079234147584,0.31213236724638443
synthetic,dataset2175,lognormal_3p,boundary_normal_limit,0.0009987390908269324,1.2506319364533236,0.5755776034478673,0.23862765288548632
synthetic,dataset2178,lognormal_offset,,0.12647693930620812,1.087894384324902,0.20200083542721,0.1108489345751638
synthetic,dataset2178,lognormal_3p,boundary_normal_limit,0.0009986421949834954,1.0872733528769147,0.18713735362776696,0.10210157515951088
synthetic,dataset2183,lognormal_offset,,0.2955288079732636,1.7652782438212824,0.6877445355573852,0.4665119423374154
synthetic,dataset2183,lognormal_3p,boundary_normal_limit,0.0009982217286941,1.745067294346737,0.4711865789640641,0.3378873712154977
synthetic,dataset2189,lognormal_offset,,0.3875320463556301,0.9876355200772892,0.5999014489105092,0.15126389912166235
synthetic,dataset2189,lognormal_3p,interior,0.8282612016775402,1.0186081469336614,1.029879975823832,0.16385051411402332
synthetic,dataset2193,lognormal_offset,,0.12099703533636039,1.0935672272611463,0.1938645390952117,0.10250008555841991
synthetic,dataset2193,lognormal_3p,interior,0.9909340117316544,1.1223769093451013,0.6126330325725027,0.14125354708202797
synthetic,dataset2201,lognormal_offset,,0.1309794929689817,0.9480900908053455,0.19083674760893382,0.09086619600328447
synthetic,dataset2201,lognormal_3p,boundary_normal_limit,0.0009968569566633967,0.9477781048712957,0.18461796897971042,0.08983874037267195
synthetic,dataset2206,lognormal_offset,,0.23399612905785072,1.5140894810137668,0.47939493430155533,0.2565595477944685
synthetic,dataset2206,lognormal_3p,boundary_normal_limit,0.0009982078273470462,1.508904312854171,0.4047729608447752,0.21240365811494166
synthetic,dataset221,lognormal_offset,,0.05515423618820277,0.9764086608284771,0.08160587577430665,0.02724275823343928
synthetic,dataset221,lognormal_3p,interior,0.522946685914803,0.9776828358504176,0.09658082370711278,0.027695033237060393
synthetic,dataset2227,lognormal_offset,,0.3653603234545513,0.8222082383559938,0.4978825214882279,0.23865728450671064
synthetic,dataset2227,lognormal_3p,boundary_guard,2.6159650008257547,33.28887693819914,4293.105926131165,0.4763314773787513
synthetic,dataset224,lognormal_offset,,0.37735234918341365,0.8828754233419815,0.5400102500164223,0.26802279983564625
synthetic,dataset224,lognormal_3p,boundary_guard,2.610784036805825,37.521622292566256,4835.856576587551,0.49178777954569836
synthetic,dataset2241,lognormal_offset,,0.18290445070054934,0.9133164545458788,0.2613036881233918,0.16492315186140635
synthetic,dataset2241,lognormal_3p,boundary_guard,1.5841234089192684,0.9093789124169918,3.762271018458405,0.11837870953619853
synthetic,dataset2250,lognormal_offset,,0.16233819324771512,0.7936292111700028,0.2118488428351765,0.08552060256605692
synthetic,dataset2250,lognormal_3p,boundary_guard,2.474688906636195,5.565371843555133,613.0693218885882,0.13196587052134687
synthetic,dataset2252,lognormal_offset,,0.27691212657719955,0.7228981578095757,0.34584328016318894,0.13759884353596502
synthetic,dataset2252,lognormal_3p,interior,0.2258450282756342,0.7231667655825974,0.33746353350867775,0.13596647130310932
synthetic,dataset226,lognormal_offset,,0.24019122452013042,1.3498222979760155,0.4523406035983461,0.3378122530377234
synthetic,dataset226,lognormal_3p,boundary_normal_limit,0.000997873851823351,1.336449323712148,0.2876064605048972,0.22908390183184157
synthetic,dataset2267,lognormal_offset,,0.35668369672861805,0.8525542628001664,0.4977973141968185,0.3079298846525028
synthetic,dataset2267,lognormal_3p,boundary_guard,2.1624825249773236,1.33779893073198,76.02063972323538,0.2312255406462156
synthetic,dataset2268,lognormal_offset,,0.3538871244424084,1.1959252210160938,0.6233562411924497,0.37170119380953054
synthetic,dataset2268,lognormal_3p,boundary_normal_limit,0.000998165177940372,1.1708956999381082,0.38924225115733113,0.22605761611625275
synthetic,dataset2271,lognormal_offset,,0.24509967906480096,1.8281691086242662,0.5813752325496666,0.3514577923698953
synthetic,dataset2271,lognormal_3p,boundary_normal_limit,0.000997082185967034,1.8120185965974385,0.39325741306311074,0.23141189554896907
synthetic,dataset2279,lognormal_offset,,0.3730364840203544,0.950693587275815,0.5614348070324299,0.1953212037543083
synthetic,dataset2279,lognormal_3p,boundary_normal_limit,0.0009987120420155906,0.9670511621980045,0.4486469889454826,0.14812860632876976
synthetic,dataset2284,lognormal_offset,,0.009195867779000328,0.9670922545645633,0.013509138742033732,0.011007255026017942
synthetic,dataset2284,lognormal_3p,interior,0.18530103739593567,0.9668813373634809,0.008556876924026995,0.007445724022494766
synthetic,dataset2288,lognormal_offset,,0.509441417325307,1.0194148936296055,0.8181452579650935,0.33355441840425404
synthetic,dataset2288,lognormal_3p,boundary_guard,2.1923401701782694,7.301893473446259,703.7611706197497,0.5318207556155543
synthetic,dataset23,lognormal_offset,,0.15059041147500143,1.1891846057589537,0.2563427253588809,0.15556454184300433
synthetic,dataset23,lognormal_3p,boundary_normal_limit,0.0009959748740368736,1.1849212698484448,0.17933858885763848,0.10095991732626394
synthetic,dataset230,lognormal_offset,,0.44915560974745083,1.0927691608722292,0.7539128313386865,0.3711739987297077
synthetic,dataset230,lognormal_3p,boundary_normal_limit,0.000998859703878538,1.088461070926487,0.5054575739786212,0.2616666070727077
synthetic,dataset2308,lognormal_offset,,0.07199377488312153,1.3355087323222345,0.13250968369008986,0.09013362712704098
synthetic,dataset2308,lognormal_3p,boundary_normal_limit,0.000993275969384482,1.3352498964494313,0.12347832358640293,0.08663876431372863
synthetic,dataset234,lognormal_offset,,0.3367808228061468,0.8345613102742113,0.4627497088268474,0.11540703583472363
synthetic,dataset234,lognormal_3p,interior,0.489629806534277,0.8352059234790146,0.5059095355492484,0.1037481172321224
synthetic,dataset2343,lognormal_offset,,0.074810176513195,1.0340325533644201,0.11509111514441407,0.05960001410753753
synthetic,dataset2343,lognormal_3p,boundary_normal_limit,0.0009980237095760325,1.0339476195211112,0.11198564801359912,0.05746520141897746
synthetic,dataset2359,lognormal_offset,,0.14928636215672597,1.1764550367729711,0.25217966266889913,0.17472159435969872
synthetic,dataset2359,lognormal_3p,boundary_normal_limit,0.000998342508292857,1.1742023588469714,0.2073361254202412,0.1456212591051296
synthetic,dataset2363,lognormal_offset,,0.4970729345716062,0.6675614134107205,0.5768394039537345,0.2732798716097427
synthetic,dataset2363,lognormal_3p,boundary_guard,2.069539153117753,2.0460765491011577,159.79187969834894,0.30809349998399643
synthetic,dataset2375,lognormal_offset,,0.18764347677808962,0.9972838894945458,0.2841481939895165,0.1529826586805733
synthetic,dataset2375,lognormal_3p,boundary_guard,2.4994871637380736,19.177973415906035,2320.026127807923,0.3371452915272338
synthetic,dataset2376,lognormal_offset,,0.11675338763389603,0.9125465451944278,0.16576829904008378,0.06615635494409287
synthetic,dataset2376,lognormal_3p,interior,1.2047040516830305,0.9426560459082869,1.0133327577776368,0.07626853181960552
synthetic,dataset2398,lognormal_offset,,0.5154899271965886,1.1131692984302988,0.8867886710641975,0.4902495830249047
synthetic,dataset2398,lognormal_3p,boundary_normal_limit,0.0009988321791120746,1.0839622590205715,0.5218848951638628,0.32959738633374625
synthetic,dataset2406,lognormal_offset,,0.3608222731203306,0.5649331457916973,0.3832357450222116,0.1788045667028758
synthetic,dataset2406,lognormal_3p,boundary_guard,2.537415596169044,6.181340345115119,752.5266390912518,0.23164303865359387
synthetic,dataset2411,lognormal_offset,,0.21983994082249178,0.49543240936670746,0.2213525424687306,0.11808163178162627
synthetic,dataset2411,lognormal_3p,boundary_guard,2.520121489088046,3.2390355658922267,366.7640024234765,0.1868041579492359
synthetic,dataset242,lognormal_offset,,0.27141427705811444,0.6591575746009929,0.3206096148046163,0.18275473599622663
synthetic,dataset242,lognormal_3p,boundary_guard,2.3737747515209295,1.7862693417502118,156.55369525723086,0.1687179648133021
synthetic,dataset2431,lognormal_offset,,0.44799629375675915,0.9642802369731014,0.6858551074850202,0.18284934829227611
synthetic,dataset2431,lognormal_3p,interior,0.18789548788913116,0.977472186306466,0.5651863414286371,0.15617964075912957
synthetic,dataset2434,lognormal_offset,,0.30151543010919746,0.97063892753696,0.4556606980733535,0.1677361875487829
synthetic,dataset2434,lognormal_3p,boundary_guard,2.314406164284347,6.67251189203086,686.7055995171562,0.2858351971171174
synthetic,dataset2436,lognormal_offset,,0.2468278537414064,1.134565099652989,0.4111324052140538,0.17700659502663368
synthetic,dataset2436,lognormal_3p,boundary_normal_limit,0.0009983390364242998,1.132635404296398,0.36560115863323495,0.15404742723095355
synthetic,dataset244,lognormal_offset,,0.25026402299036843,0.9521069814533744,0.37048596783955506,0.10358589543827014
synthetic,dataset244,lognormal_3p,interior,1.1384587219029176,1.0338347394609064,1.9471496912571034,0.15281295695000235
synthetic,dataset2448,lognormal_offset,,0.2988501187600087,0.5076890970894099,0.3015995133892155,0.12118731654242566
synthetic,dataset2448,lognormal_3p,boundary_guard,2.4068591083924633,5.229457049203586,596.757658416868,0.2901600274296563
synthetic,dataset2453,lognormal_offset,,0.19519803568665559,1.0966503846118711,0.31547157625187955,0.09398459154710861
synthetic,dataset2453,lognormal_3p,boundary_normal_limit,0.0009983363096423,1.095728841976055,0.296824362585495,0.08490126400331341
synthetic,dataset247,lognormal_offset,,0.028370611594788334,0.9828755100942619,0.042134525689573814,0.025293171663207673
synthetic,dataset247,lognormal_3p,boundary_guard,2.2959505303774663,1.064065103223761,11.542685931424746,0.01717333229783076
synthetic,dataset2470,lognormal_offset,,0.14442125283934448,0.8644313063856076,0.19847397857586943,0.07608784411671012
synthetic,dataset2470,lognormal_3p,interior,0.3640033469709043,0.8648048178101087,0.20778957566940753,0.0774430851335196
synthetic,dataset2476,lognormal_offset,,0.014707139481862882,1.0089711584526926,0.02222299619466694,0.010528118332308255
synthetic,dataset2476,lognormal_3p,boundary_normal_limit,0.0009987478932011312,1.0089700626954752,0.02208811164170585,0.01042624637156403
synthetic,dataset2499,lognormal_offset,,0.01853398944707,0.9897710441675344,0.027650137690807444,0.0157343367107797
synthetic,dataset2499,lognormal_3p,boundary_guard,2.3553649914015327,1.1414808528339868,19.666658870570412,0.013642366540303619
synthetic,dataset2500,lognormal_offset,,0.05815416331619532,1.0158607217986775,0.08835219779373585,0.02377172135619083
synthetic,dataset2500,lognormal_3p,boundary_normal_limit,0.0009982738160823714,1.0158406435605374,0.08761703898774602,0.02336748580868294
synthetic,dataset2501,lognormal_offset,,0.06776569915879525,1.008625694149954,0.10249808571745886,0.02933404977561037
synthetic,dataset2501,lognormal_3p,interior,0.23551931676788898,1.0086696491242908,0.10428459313073103,0.02669071405397224
synthetic,dataset2503,lognormal_offset,,0.3333959214972018,1.048941555690813,0.5337504991482341,0.14322753068463945
synthetic,dataset2503,lognormal_3p,boundary_normal_limit,0.000997835715779098,1.0500018830738183,0.42865200893629174,0.07512825158375405
synthetic,dataset2506,lognormal_offset,,0.4303633119980876,0.985473522338704,0.6682900767826856,0.08362734267111681
synthetic,dataset2506,lognormal_3p,interior,0.5612647350202269,0.9840650229104619,0.7478652182484546,0.06999366241219022
synthetic,dataset2509,lognormal_offset,,0.5399044090930173,1.2235335776700953,1.0050989612142216,0.20972768847286757
synthetic,dataset2509,lognormal_3p,interior,1.4010663620907533,1.6802341835191599,16.960798653134674,0.42483396428104736
synthetic,dataset253,lognormal_offset,,0.32531868315995216,1.1245645696757733,0.5457384854366949,0.22750696506511162
synthetic,dataset253,lognormal_3p,boundary_normal_limit,0.0009982109801340913,1.1132586094244412,0.3989767831759843,0.1559302899904778
synthetic,dataset2530,lognormal_offset,,0.10389197727608948,1.0459336638810677,0.1613072878047541,0.05031357129733056
synthetic,dataset2530,lognormal_3p,interior,0.1846687723629801,1.0459536374270904,0.16261583209788774,0.04784197401312399
synthetic,dataset2535,lognormal_offset,,0.7009187415128911,1.4294649645454058,1.5866876085233679,0.4584332174557818
synthetic,dataset2535,lognormal_3p,interior,1.1332780556308977,1.5284707584763675,5.683563478532478,0.49552809318211
synthetic,dataset2543,lognormal_offset,,0.14254312991234133,0.9950486408769718,0.21461282137062374,0.07583708548040778
synthetic,dataset2543,lognormal_3p,interior,0.3203240817561786,0.995002502160156,0.2195536881460509,0.07347842154415023
synthetic,dataset2550,lognormal_offset,,0.5088597172827699,0.9824511618953661,0.794286859069767,0.10530874898685648
synthetic,dataset2550,lognormal_3p,interior,0.6609277195135401,0.983220668243838,0.9558421560598166,0.11926106583925594
synthetic,dataset256,lognormal_offset,,0.371272712092175,1.2402011281440875,0.6736224975913132,0.28107704454828547
synthetic,dataset256,lognormal_3p,boundary_normal_limit,0.0009986003429040258,1.2441862316471224,0.5255987343754874,0.20821588245293793
synthetic,dataset2569,lognormal_offset,,0.07404370329322425,0.9827750798966598,0.11010221688766025,0.04122875408616704
