arm,dataset,n,pewt,w1_stage1,w1_open_grid,w1_truncated,w1_stage2b,lognormal_status
synthetic,dataset3194,44,"KDE, Uniform",0.10853478024476054,0.10852118671469906,0.10852118671469907,0.10852118671469907,
synthetic,dataset3194,44,"KDE, Variable",0.059767163972849494,0.05975980702297616,0.059759807022976175,0.059759807022976175,
synthetic,dataset32,4,"Normal, Uniform",0.24156709510293498,0.24142943747889217,0.24142943747889214,0.24142943747889214,
synthetic,dataset32,4,"Normal, Variable",0.13225611187491967,0.132258137896488,0.13225813789648802,0.13225813789648802,
synthetic,dataset32,4,"Lognormal, Uniform",0.28066552971947695,0.28065987460205716,0.28065987460205716,0.24157031232948228,boundary_normal_limit
synthetic,dataset32,4,"Lognormal, Variable",0.16090381805433698,0.16090384742944486,0.16090384742944486,0.13239088442939045,boundary_normal_limit
synthetic,dataset32,4,"KDE, Uniform",0.2951174254780118,0.2946844289572768,0.29468442895727676,0.29468442895727676,
synthetic,dataset32,4,"KDE, Variable",0.1404399420525122,0.14039864294379037,0.14039864294379,0.14039864294379,
synthetic,dataset320,9,"Normal, Uniform",0.16723817603451685,0.16731155636720768,0.16731155636720788,0.16731155636720788,
synthetic,dataset320,9,"Normal, Variable",0.11242507536546939,0.1122924247956166,0.11229242479561662,0.11229242479561662,
synthetic,dataset320,9,"Lognormal, Uniform",0.1644471159736067,0.16444576314313764,0.16444576314313775,0.16385587979309935,interior
synthetic,dataset320,9,"Lognormal, Variable",0.12130732274091523,0.12129183121929396,0.12129183121929397,0.14886097368307796,interior
synthetic,dataset320,9,"KDE, Uniform",0.19035436915330145,0.19044285082654983,0.19044285082654983,0.19044285082654983,
synthetic,dataset320,9,"KDE, Variable",0.12911067902213177,0.12876227493225598,0.128762274932256,0.128762274932256,
synthetic,dataset3207,11,"Normal, Uniform",0.34100116576761536,0.3417013852400674,0.34170138524006766,0.34170138524006766,
synthetic,dataset3207,11,"Normal, Variable",0.140742718142425,0.14104294881040247,0.14104294881040244,0.14104294881040244,
synthetic,dataset3207,11,"Lognormal, Uniform",0.28241142282682036,0.28259798450205104,0.2825979845020518,0.28363330211898274,interior
synthetic,dataset3207,11,"Lognormal, Variable",0.11782991483552115,0.11768976144893287,0.11768976144893285,0.34836889012113875,boundary_guard
synthetic,dataset3207,11,"KDE, Uniform",0.3556913955861353,0.35668853558779423,0.3566885355877947,0.3566885355877947,
synthetic,dataset3207,11,"KDE, Variable",0.15174741298773778,0.15247521487598442,0.15247521487598448,0.15247521487598448,
synthetic,dataset3212,61,"Normal, Uniform",0.32524648520876104,0.3276001913139366,0.3276001913139367,0.3276001913139367,
synthetic,dataset3212,61,"Normal, Variable",0.24642773028471296,0.24900416328206773,0.24900416328206781,0.24900416328206781,
synthetic,dataset3212,61,"Lognormal, Uniform",0.19014531840495946,0.19165589903421146,0.1916558990342114,0.17797135357940866,interior
synthetic,dataset3212,61,"Lognormal, Variable",0.1010800854401403,0.10259438536969387,0.10259438536969387,0.14735810977492678,interior
synthetic,dataset3212,61,"KDE, Uniform",0.2415563224384567,0.24435691713698812,0.24435691713698868,0.24435691713698868,
synthetic,dataset3212,61,"KDE, Variable",0.1705599220331392,0.17432538515721893,0.17432538515721901,0.17432538515721901,
synthetic,dataset3213,38,"Normal, Uniform",0.04603665360607728,0.0460373910072661,0.0460373910072661,0.0460373910072661,
synthetic,dataset3213,38,"Normal, Variable",0.025129346425815578,0.025127054275079747,0.025127054275079767,0.025127054275079767,
synthetic,dataset3213,38,"Lognormal, Uniform",0.04628782509284858,0.04628295990332465,0.04628295990332465,0.046022684083334105,boundary_normal_limit
synthetic,dataset3213,38,"Lognormal, Variable",0.023410321432833284,0.023399682102916118,0.02339968210291608,0.023758133184521996,interior
synthetic,dataset3213,38,"KDE, Uniform",0.06291737667785373,0.06291752618701185,0.06291752618701177,0.06291752618701177,
synthetic,dataset3213,38,"KDE, Variable",0.02531766463460383,0.025312021396077057,0.02531202139607704,0.02531202139607704,
synthetic,dataset3220,18,"Normal, Uniform",0.10701870743682701,0.10703905533585228,0.10703905533585223,0.10703905533585223,
synthetic,dataset3220,18,"Normal, Variable",0.05936541259177129,0.05935724571345123,0.05935724571345127,0.05935724571345127,
synthetic,dataset3220,18,"Lognormal, Uniform",0.106573745340468,0.10656975915843313,0.10656975915843313,0.10700107206081698,boundary_normal_limit
synthetic,dataset3220,18,"Lognormal, Variable",0.06366820074574067,0.06367081068944691,0.06367081068944691,0.05932347512081738,interior
synthetic,dataset3220,18,"KDE, Uniform",0.12655366062251366,0.12654846294784938,0.12654846294784938,0.12654846294784938,
synthetic,dataset3220,18,"KDE, Variable",0.0668676765086174,0.06675383080977818,0.06675383080977816,0.06675383080977816,
synthetic,dataset3222,57,"Normal, Uniform",0.11908628843453546,0.11907711783505641,0.11907711783505585,0.11907711783505585,
synthetic,dataset3222,57,"Normal, Variable",0.0656457709261768,0.06564913238696893,0.0656491323869689,0.0656491323869689,
synthetic,dataset3222,57,"Lognormal, Uniform",0.11475747149604122,0.11475519027629283,0.11475519027629318,0.11530891649919672,interior
synthetic,dataset3222,57,"Lognormal, Variable",0.051708783371269176,0.051711297355801086,0.0517112973558011,0.0527167952810103,interior
synthetic,dataset3222,57,"KDE, Uniform",0.12461507326462433,0.12454994055323323,0.12454994055323335,0.12454994055323335,
synthetic,dataset3222,57,"KDE, Variable",0.05654258002436313,0.056539751773826356,0.05653975177382637,0.05653975177382637,
synthetic,dataset3232,32,"Normal, Uniform",0.015394673675697634,0.015396281083077211,0.015396281083077211,0.015396281083077211,
synthetic,dataset3232,32,"Normal, Variable",0.007689106645403245,0.007691447910239627,0.007691447910239609,0.007691447910239609,
synthetic,dataset3232,32,"Lognormal, Uniform",0.015999654881674145,0.016003375169009185,0.016003375169009185,0.015413448948724677,boundary_normal_limit
synthetic,dataset3232,32,"Lognormal, Variable",0.007648989399994401,0.007655149076949951,0.007655149158902135,0.007639898827708391,interior
synthetic,dataset3232,32,"KDE, Uniform",0.018347057052597066,0.018344281538614816,0.018344281538614816,0.018344281538614816,
synthetic,dataset3232,32,"KDE, Variable",0.009216377982142122,0.009221373769413788,0.009221373769413812,0.009221373769413812,
synthetic,dataset3243,19,"Normal, Uniform",0.5276639946698731,0.526131077288922,0.5261310772889223,0.5261310772889223,
synthetic,dataset3243,19,"Normal, Variable",0.4666076307896654,0.4670799990362462,0.467079999036247,0.467079999036247,
synthetic,dataset3243,19,"Lognormal, Uniform",0.5570540800533779,0.5564182384904095,0.5564182384904095,0.5650085831741136,interior
synthetic,dataset3243,19,"Lognormal, Variable",0.4229986289523788,0.42282951538644636,0.4228295153864465,0.4362675570199421,boundary_guard
synthetic,dataset3243,19,"KDE, Uniform",0.4825993477681855,0.47943068937381267,0.4794306893738128,0.4794306893738128,
synthetic,dataset3243,19,"KDE, Variable",0.39774295348181465,0.39898285993356486,0.3989828599335648,0.3989828599335648,
synthetic,dataset325,6,"Normal, Uniform",0.038969396807052165,0.038965281942363914,0.0389652819423639,0.0389652819423639,
synthetic,dataset325,6,"Normal, Variable",0.006364513051171866,0.006339140603214088,0.006339140603214088,0.006339140603214088,
synthetic,dataset325,6,"Lognormal, Uniform",0.038321857686875446,0.038317625189698674,0.038317625189698744,0.03566467392179598,interior
synthetic,dataset325,6,"Lognormal, Variable",0.00636087223018013,0.0063366130562748525,0.006336613260929895,0.0063368050087075235,interior
synthetic,dataset325,6,"KDE, Uniform",0.0461463394121049,0.04614240231070768,0.04614240231070764,0.04614240231070764,
synthetic,dataset325,6,"KDE, Variable",0.006584844185142804,0.006562826514658643,0.006562826514658632,0.006562826514658632,
synthetic,dataset3253,30,"Normal, Uniform",0.7873247625514956,0.7850613598700454,0.7850613598700454,0.7850613598700454,
synthetic,dataset3253,30,"Normal, Variable",0.6496183526195962,0.6500441842311806,0.6500441842311806,0.6500441842311806,
synthetic,dataset3253,30,"Lognormal, Uniform",0.8176320688629892,0.8171475087495534,0.8171475087495548,0.800238903169501,interior
synthetic,dataset3253,30,"Lognormal, Variable",0.5723717299572505,0.5720914837440667,0.5720914837440683,0.5916349978147399,interior
synthetic,dataset3253,30,"KDE, Uniform",0.7757445367051893,0.7732766096812921,0.773276609681292,0.773276609681292,
synthetic,dataset3253,30,"KDE, Variable",0.6582116591112447,0.6598211157149316,0.6598211157149291,0.6598211157149291,
synthetic,dataset3262,11,"Normal, Uniform",0.04580539356368855,0.04580893481910965,0.04580893481910965,0.04580893481910965,
synthetic,dataset3262,11,"Normal, Variable",0.03546643022747764,0.03547109180150479,0.03547109180150478,0.03547109180150478,
synthetic,dataset3262,11,"Lognormal, Uniform",0.04530376568863295,0.04530566172030649,0.04530566172030649,0.04460063088213739,interior
synthetic,dataset3262,11,"Lognormal, Variable",0.03399629705297767,0.03400001058097046,0.03400001058097046,0.026703500428127504,interior
synthetic,dataset3262,11,"KDE, Uniform",0.04694954344688136,0.046956906905691154,0.04695690690569115,0.04695690690569115,
synthetic,dataset3262,11,"KDE, Variable",0.034141240098013934,0.03414469449676099,0.03414469449676097,0.03414469449676097,
synthetic,dataset3273,51,"Normal, Uniform",0.07242096302612161,0.07243587637663415,0.07243587637663423,0.07243587637663423,
synthetic,dataset3273,51,"Normal, Variable",0.04505394372405347,0.04505890862175958,0.04505890862175958,0.04505890862175958,
synthetic,dataset3273,51,"Lognormal, Uniform",0.07448444031539347,0.0744875357006846,0.07448753570068448,0.08652452092343275,interior
synthetic,dataset3273,51,"Lognormal, Variable",0.03986251198193584,0.03986173592645412,0.03986173592645412,0.03916883343803405,interior
synthetic,dataset3273,51,"KDE, Uniform",0.0750824521956763,0.0750923605432882,0.07509236054328826,0.07509236054328826,
synthetic,dataset3273,51,"KDE, Variable",0.044596123780428515,0.04459617930196873,0.04459617930196872,0.04459617930196872,
synthetic,dataset3274,50,"Normal, Uniform",0.22672567649389214,0.2267667165553156,0.22676671655531566,0.22676671655531566,
synthetic,dataset3274,50,"Normal, Variable",0.25137919600621383,0.2514231123430268,0.2514231123430267,0.2514231123430267,
synthetic,dataset3274,50,"Lognormal, Uniform",0.14298666538393806,0.14299577043351322,0.14299577043351322,0.1295545913158793,interior
synthetic,dataset3274,50,"Lognormal, Variable",0.1417675450169019,0.14171264354982357,0.14171264354982357,0.1222323007423875,interior
synthetic,dataset3274,50,"KDE, Uniform",0.14313584479005997,0.1428328916952423,0.14283289169524227,0.14283289169524227,
synthetic,dataset3274,50,"KDE, Variable",0.14659028953082004,0.14634238463531418,0.1463423846353147,0.1463423846353147,
synthetic,dataset3297,31,"Normal, Uniform",0.6369465062850554,0.6419946436976942,0.641994643697694,0.641994643697694,
synthetic,dataset3297,31,"Normal, Variable",0.6378391863291981,0.6426858653387308,0.6426858653387308,0.6426858653387308,
synthetic,dataset3297,31,"Lognormal, Uniform",0.28185005002284336,0.2812091699019889,0.2812091699019889,0.27166071783307427,interior
synthetic,dataset3297,31,"Lognormal, Variable",0.29404860144626394,0.2952967399022764,0.2952967399022765,0.25083288407820825,interior
synthetic,dataset3297,31,"KDE, Uniform",0.3152821334289876,0.3208924162260791,0.3208924162260792,0.3208924162260792,
synthetic,dataset3297,31,"KDE, Variable",0.3844491108317069,0.3906250961395781,0.3906250961395781,0.3906250961395781,
synthetic,dataset33,4,"Normal, Uniform",0.1175629306055713,0.11756712672971334,0.11756712672971317,0.11756712672971317,
synthetic,dataset33,4,"Normal, Variable",0.03754138576251877,0.03755885060135861,0.03755885060135861,0.03755885060135861,
synthetic,dataset33,4,"Lognormal, Uniform",0.12837814310256265,0.12838193816483798,0.12838193816483798,0.11764372188209733,boundary_normal_limit
synthetic,dataset33,4,"Lognormal, Variable",0.038783720905826144,0.03879127149526326,0.03879127149526326,0.03757713838978319,boundary_normal_limit
synthetic,dataset33,4,"KDE, Uniform",0.1549434484693118,0.15494701180919657,0.15494701180919668,0.15494701180919668,
synthetic,dataset33,4,"KDE, Variable",0.040814570212971565,0.04082384806738503,0.04082384806738504,0.04082384806738504,
synthetic,dataset3315,11,"Normal, Uniform",0.18051218979667716,0.18049241173405478,0.18049241173405473,0.18049241173405473,
synthetic,dataset3315,11,"Normal, Variable",0.11587437715731597,0.11577143637509833,0.11577143637509835,0.11577143637509835,
synthetic,dataset3315,11,"Lognormal, Uniform",0.16864902714930913,0.16864903418751964,0.1686490341875201,0.18041429769629752,boundary_normal_limit
synthetic,dataset3315,11,"Lognormal, Variable",0.10719058218693105,0.10718313736521473,0.10718313736521513,0.1084377549751765,interior
synthetic,dataset3315,11,"KDE, Uniform",0.21679786068101276,0.21678262673159673,0.21678262673159673,0.21678262673159673,
synthetic,dataset3315,11,"KDE, Variable",0.12092040429932877,0.12078736074126573,0.1207873607412657,0.1207873607412657,
synthetic,dataset3326,25,"Normal, Uniform",0.19047744694290297,0.18990691913881688,0.18990691913881594,0.18990691913881594,
synthetic,dataset3326,25,"Normal, Variable",0.25234919301718206,0.25391993763464465,0.25391993763464493,0.25391993763464493,
synthetic,dataset3326,25,"Lognormal, Uniform",0.26056265518903715,0.25928481362801004,0.25928481362801004,0.3156832355623444,interior
synthetic,dataset3326,25,"Lognormal, Variable",0.18244895374854375,0.18227831038823925,0.18227831038823836,0.17885808832154015,interior
synthetic,dataset3326,25,"KDE, Uniform",0.22274701146656095,0.22026510039364383,0.2202651003936438,0.2202651003936438,
synthetic,dataset3326,25,"KDE, Variable",0.17721993555776622,0.17820533216912715,0.17820533216912676,0.17820533216912676,
synthetic,dataset3327,70,"Normal, Uniform",0.06266403621697969,0.06266106831140586,0.06266106831140578,0.06266106831140578,
synthetic,dataset3327,70,"Normal, Variable",0.035589104245327303,0.03559904565592881,0.03559904565592881,0.03559904565592881,
synthetic,dataset3327,70,"Lognormal, Uniform",0.055531360051200164,0.055533019581323534,0.05553301958132352,0.054909300812130656,interior
synthetic,dataset3327,70,"Lognormal, Variable",0.032576952283602675,0.03256859143422329,0.03256859143422329,0.03151157298361485,interior
synthetic,dataset3327,70,"KDE, Uniform",0.06298385933087775,0.06298276721752466,0.06298276721752473,0.06298276721752473,
synthetic,dataset3327,70,"KDE, Variable",0.026774943517146786,0.026764811217910887,0.026764811217910897,0.026764811217910897,
synthetic,dataset334,3,"Normal, Uniform",0.11500034379414689,0.11500073158405721,0.11500073158405703,0.11500073158405703,
synthetic,dataset334,3,"Normal, Variable",0.057605782132098354,0.057601855187370835,0.057601855187370835,0.057601855187370835,
synthetic,dataset334,3,"Lognormal, Uniform",0.1163171678822678,0.116317526651046,0.116317526651046,0.19279249481624794,boundary_guard
synthetic,dataset334,3,"Lognormal, Variable",0.06023507053430178,0.06023309475510066,0.06023309475510066,0.05764103409126884,boundary_normal_limit
synthetic,dataset334,3,"KDE, Uniform",0.13326416932952478,0.13326460329809747,0.1332646032980976,0.1332646032980976,
synthetic,dataset334,3,"KDE, Variable",0.06472793895515225,0.06472626763645083,0.06472626763645081,0.06472626763645081,
synthetic,dataset3341,66,"Normal, Uniform",0.31931172823942555,0.31936963064326834,0.3193696306432684,0.3193696306432684,
synthetic,dataset3341,66,"Normal, Variable",0.2588154146788124,0.25856302214537014,0.25856302214537047,0.25856302214537047,
synthetic,dataset3341,66,"Lognormal, Uniform",0.24233247098850805,0.2422594311293116,0.24225943112931225,0.23406455000858276,interior
synthetic,dataset3341,66,"Lognormal, Variable",0.18796321552668516,0.18781595042826602,0.18781595042826602,0.15266167045376944,interior
synthetic,dataset3341,66,"KDE, Uniform",0.27298804281388256,0.27307735987095794,0.27307735987095794,0.27307735987095794,
synthetic,dataset3341,66,"KDE, Variable",0.17358800522983925,0.1732906156921662,0.173290615692166,0.173290615692166,
synthetic,dataset3353,21,"Normal, Uniform",0.0615360520695252,0.06153486496534832,0.06153486496534831,0.06153486496534831,
synthetic,dataset3353,21,"Normal, Variable",0.025718360197100505,0.025726287179055424,0.025726287179055424,0.025726287179055424,
synthetic,dataset3353,21,"Lognormal, Uniform",0.05980047618237858,0.0597992139008446,0.05979921390084421,0.05707699426322997,interior
synthetic,dataset3353,21,"Lognormal, Variable",0.024388699149113846,0.024390040081308517,0.024390040081308514,0.014944634419447864,interior
synthetic,dataset3353,21,"KDE, Uniform",0.06658322532366755,0.06658817201479361,0.06658817201479361,0.06658817201479361,
synthetic,dataset3353,21,"KDE, Variable",0.022001717412114742,0.022008466850961094,0.022008466850961104,0.022008466850961104,
synthetic,dataset3358,47,"Normal, Uniform",0.3048390992892587,0.3054304713617662,0.30543047136176643,0.30543047136176643,
synthetic,dataset3358,47,"Normal, Variable",0.2695645043989402,0.2697245518064648,0.2697245518064647,0.2697245518064647,
synthetic,dataset3358,47,"Lognormal, Uniform",0.19208444236820577,0.19226177082266324,0.19226177082266327,0.17954368776671736,interior
synthetic,dataset3358,47,"Lognormal, Variable",0.15743727225665666,0.15735094827407836,0.15735094827407833,0.13331986351613967,interior
synthetic,dataset3358,47,"KDE, Uniform",0.17782715589932702,0.17799624651599497,0.17799624651599494,0.17799624651599494,
synthetic,dataset3358,47,"KDE, Variable",0.13112062630155863,0.13081737924418282,0.1308173792441828,0.1308173792441828,
synthetic,dataset3368,13,"Normal, Uniform",0.2641157879660368,0.2637492804843494,0.2637492804843494,0.2637492804843494,
synthetic,dataset3368,13,"Normal, Variable",0.12607051869548386,0.12612273430613022,0.12612273430612986,0.12612273430612986,
synthetic,dataset3368,13,"Lognormal, Uniform",0.32430236536504575,0.32415059275570546,0.32415059275570546,0.2674004298848385,interior
synthetic,dataset3368,13,"Lognormal, Variable",0.2203692250452509,0.22036931299281504,0.220369312992815,0.1262783397007563,boundary_normal_limit
synthetic,dataset3368,13,"KDE, Uniform",0.24528759105580666,0.2445117985062925,0.2445117985062925,0.2445117985062925,
synthetic,dataset3368,13,"KDE, Variable",0.1354363594779573,0.13538030302747767,0.13538030302747767,0.13538030302747767,
synthetic,dataset3373,14,"Normal, Uniform",0.11470659375838094,0.11471163677101184,0.11471163677101194,0.11471163677101194,
synthetic,dataset3373,14,"Normal, Variable",0.047232061000476604,0.047243151542958745,0.047243151542958745,0.047243151542958745,
synthetic,dataset3373,14,"Lognormal, Uniform",0.11629246376914361,0.11629701952040379,0.11629701952040379,0.124183858095815,interior
synthetic,dataset3373,14,"Lognormal, Variable",0.04763304875003037,0.04764519099438102,0.04764519099438109,0.04724258268804196,boundary_normal_limit
synthetic,dataset3373,14,"KDE, Uniform",0.14511007851282043,0.1451130781449771,0.14511307814497704,0.14511307814497704,
synthetic,dataset3373,14,"KDE, Variable",0.051643658078545034,0.0516509088045671,0.05165090880456727,0.05165090880456727,
synthetic,dataset3374,32,"Normal, Uniform",0.6058678055942033,0.6111633254947761,0.6111633254947768,0.6111633254947768,
synthetic,dataset3374,32,"Normal, Variable",0.3758710440896057,0.3789025526643265,0.37890255266432654,0.37890255266432654,
synthetic,dataset3374,32,"Lognormal, Uniform",0.26147637424358716,0.2635893317560487,0.26358933175604876,0.22028972180958706,interior
synthetic,dataset3374,32,"Lognormal, Variable",0.17815049849252843,0.17897950982202793,0.17897950982202793,0.13623250642104703,interior
synthetic,dataset3374,32,"KDE, Uniform",0.45149886796971284,0.45618927816703037,0.4561892781670305,0.4561892781670305,
synthetic,dataset3374,32,"KDE, Variable",0.21024364249969654,0.21273866444019995,0.21273866444020068,0.21273866444020068,
synthetic,dataset3378,28,"Normal, Uniform",0.30990080096818373,0.30699288669795194,0.3069928866979521,0.3069928866979521,
synthetic,dataset3378,28,"Normal, Variable",0.23467048648351727,0.23515564771596353,0.2351556477159634,0.2351556477159634,
synthetic,dataset3378,28,"Lognormal, Uniform",0.47102866912968683,0.4697778747331882,0.4697778747331886,0.4819238813318682,interior
synthetic,dataset3378,28,"Lognormal, Variable",0.21264814160513493,0.21268853323523362,0.21268853323523362,0.2008805663086041,interior
synthetic,dataset3378,28,"KDE, Uniform",0.3930320759224127,0.39026207777215294,0.39026207777215294,0.39026207777215294,
synthetic,dataset3378,28,"KDE, Variable",0.21507646707256728,0.21511140154878408,0.21511140154878322,0.21511140154878322,
synthetic,dataset3402,33,"Normal, Uniform",0.3657134385102478,0.3656622133164434,0.3656622133164434,0.3656622133164434,
synthetic,dataset3402,33,"Normal, Variable",0.39950371311434607,0.39961609952695176,0.3996160995269513,0.3996160995269513,
synthetic,dataset3402,33,"Lognormal, Uniform",0.25515126981707187,0.25500326854679545,0.25500326854679545,0.16996453801255632,interior
synthetic,dataset3402,33,"Lognormal, Variable",0.2607498261869687,0.26063140709160654,0.26063140709160654,0.18099129022937469,boundary_guard
synthetic,dataset3402,33,"KDE, Uniform",0.22783618539483497,0.22743340982551039,0.22743340982551039,0.22743340982551039,
synthetic,dataset3402,33,"KDE, Variable",0.2937585648690412,0.2940291640632953,0.2940291640632953,0.2940291640632953,
synthetic,dataset342,7,"Normal, Uniform",0.2210577751333579,0.22105523580032074,0.22105523580031997,0.22105523580031997,
synthetic,dataset342,7,"Normal, Variable",0.13717462367013225,0.13690345504566545,0.13690345504566545,0.13690345504566545,
synthetic,dataset342,7,"Lognormal, Uniform",0.17784108709231006,0.17781859727543506,0.1778185972754351,0.18753339971816008,interior
synthetic,dataset342,7,"Lognormal, Variable",0.1217952184201631,0.121785734174446,0.121785734174446,0.12335555466955042,interior
synthetic,dataset342,7,"KDE, Uniform",0.2527290474134386,0.25262130917126313,0.25262130917126313,0.25262130917126313,
synthetic,dataset342,7,"KDE, Variable",0.13917781594544817,0.1387124228864999,0.1387124228864999,0.1387124228864999,
synthetic,dataset3424,14,"Normal, Uniform",0.25854101219722575,0.258790680967866,0.25879068096786606,0.25879068096786606,
synthetic,dataset3424,14,"Normal, Variable",0.0809287011168998,0.08084614922676542,0.0808461492267654,0.0808461492267654,
synthetic,dataset3424,14,"Lognormal, Uniform",0.16995181351272667,0.16996077232094234,0.1699607723209423,0.20238108308752986,interior
synthetic,dataset3424,14,"Lognormal, Variable",0.08183697037027152,0.08183869436264143,0.08183869436264146,0.3621870339171695,boundary_guard
synthetic,dataset3424,14,"KDE, Uniform",0.24406880167286363,0.244237290919521,0.24423729091952096,0.24423729091952096,
synthetic,dataset3424,14,"KDE, Variable",0.0839430244275558,0.08376780134069431,0.08376780134069411,0.08376780134069411,
synthetic,dataset343,6,"Normal, Uniform",0.17181209188469554,0.17183269744449448,0.1718326974444946,0.1718326974444946,
synthetic,dataset343,6,"Normal, Variable",0.1105561976759315,0.11054897964997362,0.11054897964997362,0.11054897964997362,
synthetic,dataset343,6,"Lognormal, Uniform",0.2144819912711537,0.21448583127019666,0.21448583127019683,0.17188912087282007,boundary_normal_limit
synthetic,dataset343,6,"Lognormal, Variable",0.13149295889102625,0.13149690447154178,0.13149690447154175,0.1105727628225861,boundary_normal_limit
synthetic,dataset343,6,"KDE, Uniform",0.2189713393087998,0.21894488929132416,0.21894488929132427,0.21894488929132427,
synthetic,dataset343,6,"KDE, Variable",0.13407676917961486,0.13397416224268816,0.13397416224268816,0.13397416224268816,
synthetic,dataset3431,36,"Normal, Uniform",0.04658512084995668,0.046583812149516735,0.046583812149516485,0.046583812149516485,
synthetic,dataset3431,36,"Normal, Variable",0.023166495291904565,0.023172218069649406,0.0231722180696494,0.0231722180696494,
synthetic,dataset3431,36,"Lognormal, Uniform",0.043024054326358696,0.04301546335174988,0.04301546335174988,0.04012864083496179,interior
synthetic,dataset3431,36,"Lognormal, Variable",0.02181495165458294,0.021815255342748613,0.021815255342748613,0.021365241783428704,interior
synthetic,dataset3431,36,"KDE, Uniform",0.04965017046463641,0.04964981686931896,0.04964981686931893,0.04964981686931893,
synthetic,dataset3431,36,"KDE, Variable",0.02358260951388331,0.02359105119704062,0.023591051197040643,0.023591051197040643,
synthetic,dataset3437,21,"Normal, Uniform",0.32347846988021345,0.32366085763940466,0.32366085763940466,0.32366085763940466,
synthetic,dataset3437,21,"Normal, Variable",0.23930796819331718,0.23899130887196884,0.23899130887196912,0.23899130887196912,
synthetic,dataset3437,21,"Lognormal, Uniform",0.23707754377453902,0.2369978054942917,0.2369978054942916,0.2276294321047894,interior
synthetic,dataset3437,21,"Lognormal, Variable",0.17686624211785845,0.17677236267059884,0.17677236267059884,0.14369652208065312,interior
synthetic,dataset3437,21,"KDE, Uniform",0.3053741591440977,0.3055802049562388,0.3055802049562386,0.3055802049562386,
synthetic,dataset3437,21,"KDE, Variable",0.1762280038155403,0.1757054261299167,0.1757054261299168,0.1757054261299168,
synthetic,dataset3443,23,"Normal, Uniform",0.17930499816466183,0.17931814326665468,0.17931814326665468,0.17931814326665468,
synthetic,dataset3443,23,"Normal, Variable",0.21082127756186586,0.211266110399352,0.21126611039935192,0.21126611039935192,
synthetic,dataset3443,23,"Lognormal, Uniform",0.18282164106332324,0.1825191684485602,0.18251916844856075,0.2012850376836383,interior
synthetic,dataset3443,23,"Lognormal, Variable",0.14254596993963445,0.14243376928039075,0.14243376928039073,0.17229098934250026,interior
synthetic,dataset3443,23,"KDE, Uniform",0.14332636985769284,0.14211843703503627,0.1421184370350362,0.1421184370350362,
synthetic,dataset3443,23,"KDE, Variable",0.17910833991023695,0.1797690350550108,0.17976903505501074,0.17976903505501074,
synthetic,dataset3449,66,"Normal, Uniform",0.21452991418346368,0.2153219059095654,0.21532190590956535,0.21532190590956535,
synthetic,dataset3449,66,"Normal, Variable",0.2387776838370905,0.23982061251750217,0.23982061251750214,0.23982061251750214,
synthetic,dataset3449,66,"Lognormal, Uniform",0.1384523176083002,0.1385752570204326,0.1385752570204326,0.1349724582964242,interior
synthetic,dataset3449,66,"Lognormal, Variable",0.13148765102361418,0.13184729894207328,0.13184729894207317,0.12345329724847137,interior
synthetic,dataset3449,66,"KDE, Uniform",0.10531965745476041,0.10554394775369276,0.10554394775369305,0.10554394775369305,
synthetic,dataset3449,66,"KDE, Variable",0.14849331688072256,0.14950562627580288,0.14950562627580202,0.14950562627580202,
synthetic,dataset3453,10,"Normal, Uniform",0.18187367930140885,0.18186453638847397,0.18186453638847405,0.18186453638847405,
synthetic,dataset3453,10,"Normal, Variable",0.13124789347540575,0.13122494321052042,0.13122494321052042,0.13122494321052042,
synthetic,dataset3453,10,"Lognormal, Uniform",0.15852074064995775,0.15851715688807258,0.15851715688807264,0.17627531471031566,boundary_guard
synthetic,dataset3453,10,"Lognormal, Variable",0.11032622081911714,0.11033232448324037,0.11033232448324039,0.1047365487364808,boundary_guard
synthetic,dataset3453,10,"KDE, Uniform",0.168380077206267,0.16837610415153692,0.16837610415153692,0.16837610415153692,
synthetic,dataset3453,10,"KDE, Variable",0.1233917786648796,0.12338163448008532,0.12338163448008546,0.12338163448008546,
synthetic,dataset3456,86,"Normal, Uniform",0.07896652090873105,0.07979039887805331,0.07979039887805342,0.07979039887805342,
synthetic,dataset3456,86,"Normal, Variable",0.07348885694721824,0.07429363366200774,0.07429363366200774,0.07429363366200774,
synthetic,dataset3456,86,"Lognormal, Uniform",0.08751419636575246,0.08748535685201529,0.08748535685201524,0.05589547417033854,interior
synthetic,dataset3456,86,"Lognormal, Variable",0.06749640990131972,0.06750605102678606,0.06750605102678603,0.05104260005642033,interior
synthetic,dataset3456,86,"KDE, Uniform",0.06688358465515898,0.06730045033560086,0.06730045033560053,0.06730045033560053,
synthetic,dataset3456,86,"KDE, Variable",0.05621151603642815,0.056562076208120135,0.05656207620812016,0.05656207620812016,
synthetic,dataset3480,27,"Normal, Uniform",0.0020028368081591516,0.0020068208108192805,0.0020068208108191847,0.0020068208108191847,
synthetic,dataset3480,27,"Normal, Variable",0.0014843802345315881,0.0014879823623588366,0.0014879823623588366,0.0014879823623588366,
synthetic,dataset3480,27,"Lognormal, Uniform",0.0019879771204784884,0.0019919882871995078,0.001991988392502691,0.0018098713843076315,interior
synthetic,dataset3480,27,"Lognormal, Variable",0.0014788284942833393,0.0014823082268786186,0.0014823082268786304,0.0014099996038338398,interior
