realization,dataset,n,method,w1,rank
3,Shotcrete [3000-3999 psi],183,"KDE, Variable",0.01580524288496279,1.0
3,Shotcrete [4000-4999 psi],651,"Normal, Uniform",0.014142007724068104,6.0
3,Shotcrete [4000-4999 psi],651,"Normal, Variable",0.010461299148411804,3.0
3,Shotcrete [4000-4999 psi],651,"Lognormal, Uniform",0.012635908141677294,5.0
3,Shotcrete [4000-4999 psi],651,"Lognormal, Variable",0.00977955856385899,2.0
3,Shotcrete [4000-4999 psi],651,"KDE, Uniform",0.012455994625872883,4.0
3,Shotcrete [4000-4999 psi],651,"KDE, Variable",0.007156012244283194,1.0
3,Shotcrete [5000-5999 psi],471,"Normal, Uniform",0.029640987406512657,6.0
3,Shotcrete [5000-5999 psi],471,"Normal, Variable",0.025336458570190158,5.0
3,Shotcrete [5000-5999 psi],471,"Lognormal, Uniform",0.021856880712454858,4.0
3,Shotcrete [5000-5999 psi],471,"Lognormal, Variable",0.016875632571426546,2.0
3,Shotcrete [5000-5999 psi],471,"KDE, Uniform",0.020759528750522373,3.0
3,Shotcrete [5000-5999 psi],471,"KDE, Variable",0.011128578410925693,1.0
3,Shotcrete [<3000 psi],4,"Normal, Uniform",0.2832600453602493,4.0
3,Shotcrete [<3000 psi],4,"Normal, Variable",0.1017250231822534,1.0
3,Shotcrete [<3000 psi],4,"Lognormal, Uniform",0.3188587908988727,6.0
3,Shotcrete [<3000 psi],4,"Lognormal, Variable",0.10185788969655378,2.0
3,Shotcrete [<3000 psi],4,"KDE, Uniform",0.30992535090806067,5.0
3,Shotcrete [<3000 psi],4,"KDE, Variable",0.10624408587367713,3.0
3,Shotcrete [>=6000 psi],264,"Normal, Uniform",0.038260434765978804,6.0
3,Shotcrete [>=6000 psi],264,"Normal, Variable",0.03049212808054237,5.0
3,Shotcrete [>=6000 psi],264,"Lognormal, Uniform",0.02255324236980592,3.0
3,Shotcrete [>=6000 psi],264,"Lognormal, Variable",0.01538716231738659,2.0
3,Shotcrete [>=6000 psi],264,"KDE, Uniform",0.0250292329905733,4.0
3,Shotcrete [>=6000 psi],264,"KDE, Variable",0.01363420726501641,1.0
3,Shotcrete [strength not stated],96,"Normal, Uniform",0.08265684841994585,6.0
3,Shotcrete [strength not stated],96,"Normal, Variable",0.05827652749032297,5.0
3,Shotcrete [strength not stated],96,"Lognormal, Uniform",0.04758591042080384,3.0
3,Shotcrete [strength not stated],96,"Lognormal, Variable",0.03173502537347476,2.0
3,Shotcrete [strength not stated],96,"KDE, Uniform",0.04931468834890841,4.0
3,Shotcrete [strength not stated],96,"KDE, Variable",0.019785713622210165,1.0
3,SinglePlyEPDM,29,"Normal, Uniform",0.1681408819201822,6.0
3,SinglePlyEPDM,29,"Normal, Variable",0.08106657853131652,3.0
3,SinglePlyEPDM,29,"Lognormal, Uniform",0.11075771363020283,4.0
3,SinglePlyEPDM,29,"Lognormal, Variable",0.04271738942594697,1.0
3,SinglePlyEPDM,29,"KDE, Uniform",0.1606741130755945,5.0
3,SinglePlyEPDM,29,"KDE, Variable",0.0644288469223912,2.0
3,SinglePlyKEE,11,"Normal, Uniform",0.06905804752426588,5.0
3,SinglePlyKEE,11,"Normal, Variable",0.042233262072124855,2.0
3,SinglePlyKEE,11,"Lognormal, Uniform",0.06446001241279277,4.0
3,SinglePlyKEE,11,"Lognormal, Variable",0.03962876412402764,1.0
3,SinglePlyKEE,11,"KDE, Uniform",0.10002521551369499,6.0
3,SinglePlyKEE,11,"KDE, Variable",0.05313103465915811,3.0
3,SinglePlyPVC,74,"Normal, Uniform",0.2180624845616726,6.0
3,SinglePlyPVC,74,"Normal, Variable",0.09343776928632185,5.0
3,SinglePlyPVC,74,"Lognormal, Uniform",0.09031322559038717,4.0
3,SinglePlyPVC,74,"Lognormal, Variable",0.046041038910737825,2.0
3,SinglePlyPVC,74,"KDE, Uniform",0.08171884075519605,3.0
3,SinglePlyPVC,74,"KDE, Variable",0.028446833261800763,1.0
3,SinglePlyPolyurethane,27,"Normal, Uniform",0.6676742055961555,6.0
3,SinglePlyPolyurethane,27,"Normal, Variable",0.6314790654293213,5.0
3,SinglePlyPolyurethane,27,"Lognormal, Uniform",0.3701746331906736,1.0
3,SinglePlyPolyurethane,27,"Lognormal, Variable",0.3921979203562814,2.0
3,SinglePlyPolyurethane,27,"KDE, Uniform",0.5629816279602016,3.0
3,SinglePlyPolyurethane,27,"KDE, Variable",0.6176413816551065,4.0
3,SinglePlyTPO,62,"Normal, Uniform",0.047087812368578785,6.0
3,SinglePlyTPO,62,"Normal, Variable",0.04701728033687915,5.0
3,SinglePlyTPO,62,"Lognormal, Uniform",0.043443234637137965,4.0
3,SinglePlyTPO,62,"Lognormal, Variable",0.042965813965412866,3.0
3,SinglePlyTPO,62,"KDE, Uniform",0.039462195803731934,2.0
3,SinglePlyTPO,62,"KDE, Variable",0.03366541279246401,1.0
3,SprayedInsulation,11,"Normal, Uniform",0.4720494993361549,6.0
3,SprayedInsulation,11,"Normal, Variable",0.41795914087721575,5.0
3,SprayedInsulation,11,"Lognormal, Uniform",0.22295505921793693,2.0
3,SprayedInsulation,11,"Lognormal, Variable",0.21773138248231547,1.0
3,SprayedInsulation,11,"KDE, Uniform",0.3172398790114681,4.0
3,SprayedInsulation,11,"KDE, Variable",0.2609390037753078,3.0
3,SteelSuspensionAssembly,98,"Normal, Uniform",0.036937775747506015,6.0
3,SteelSuspensionAssembly,98,"Normal, Variable",0.02963963829157778,5.0
3,SteelSuspensionAssembly,98,"Lognormal, Uniform",0.01818174013312694,3.0
3,SteelSuspensionAssembly,98,"Lognormal, Variable",0.01722601637791122,1.0
3,SteelSuspensionAssembly,98,"KDE, Uniform",0.01955154268175143,4.0
3,SteelSuspensionAssembly,98,"KDE, Variable",0.01728486519739613,2.0
3,StoneCladding,19,"Normal, Uniform",0.4599511912742516,6.0
3,StoneCladding,19,"Normal, Variable",0.4018817097226365,4.0
3,StoneCladding,19,"Lognormal, Uniform",0.27843743341791805,2.0
3,StoneCladding,19,"Lognormal, Variable",0.24255757107784057,1.0
3,StoneCladding,19,"KDE, Uniform",0.43955315736622425,5.0
3,StoneCladding,19,"KDE, Variable",0.36609346348545857,3.0
3,StorageFurniture,15,"Normal, Uniform",0.1720280681099142,5.0
3,StorageFurniture,15,"Normal, Variable",0.06083624775680699,1.0
3,StorageFurniture,15,"Lognormal, Uniform",0.13450209862590531,4.0
3,StorageFurniture,15,"Lognormal, Variable",0.0651139922016035,2.0
3,StorageFurniture,15,"KDE, Uniform",0.18924606381597836,6.0
3,StorageFurniture,15,"KDE, Variable",0.07004930517712378,3.0
3,SupplementaryCementitiousMaterials,28,"Normal, Uniform",0.127795830371062,4.0
3,SupplementaryCementitiousMaterials,28,"Normal, Variable",0.12540712503031679,3.0
3,SupplementaryCementitiousMaterials,28,"Lognormal, Uniform",0.14191092554358056,6.0
3,SupplementaryCementitiousMaterials,28,"Lognormal, Variable",0.10254225809477333,1.0
3,SupplementaryCementitiousMaterials,28,"KDE, Uniform",0.13599248222039928,5.0
3,SupplementaryCementitiousMaterials,28,"KDE, Variable",0.11530401039657392,2.0
3,Tables,161,"Normal, Uniform",0.7145219040357539,6.0
3,Tables,161,"Normal, Variable",0.6488029180183957,5.0
3,Tables,161,"Lognormal, Uniform",0.2562780997850454,2.0
3,Tables,161,"Lognormal, Variable",0.24303286856155623,1.0
3,Tables,161,"KDE, Uniform",0.3517437242563436,4.0
3,Tables,161,"KDE, Variable",0.28857163757965426,3.0
3,TileGrout,43,"Normal, Uniform",0.8987930792113052,6.0
3,TileGrout,43,"Normal, Variable",0.8678389701492677,5.0
3,TileGrout,43,"Lognormal, Uniform",0.3252437254663165,3.0
3,TileGrout,43,"Lognormal, Variable",0.299300734997552,2.0
3,TileGrout,43,"KDE, Uniform",0.11333663467636351,1.0
3,TileGrout,43,"KDE, Variable",0.44305309356210165,4.0
3,Timber,17,"Normal, Uniform",0.29228375927380823,4.0
3,Timber,17,"Normal, Variable",0.27661276533333046,3.0
3,Timber,17,"Lognormal, Uniform",0.3368963359858716,6.0
3,Timber,17,"Lognormal, Variable",0.3221953230007081,5.0
3,Timber,17,"KDE, Uniform",0.18396583956315152,1.0
3,Timber,17,"KDE, Variable",0.23534305183162085,2.0
3,TranslucentWallAndRoofAssemblies,46,"Normal, Uniform",0.7245629897456851,6.0
3,TranslucentWallAndRoofAssemblies,46,"Normal, Variable",0.6060198646630832,5.0
3,TranslucentWallAndRoofAssemblies,46,"Lognormal, Uniform",0.27726277998010923,3.0
3,TranslucentWallAndRoofAssemblies,46,"Lognormal, Variable",0.21722671243887204,1.0
3,TranslucentWallAndRoofAssemblies,46,"KDE, Uniform",0.2516075975683165,2.0
3,TranslucentWallAndRoofAssemblies,46,"KDE, Variable",0.3878662948865243,4.0
3,UnitSkylights,17,"Normal, Uniform",0.22468092805588974,6.0
3,UnitSkylights,17,"Normal, Variable",0.22256323593506808,5.0
3,UnitSkylights,17,"Lognormal, Uniform",0.1578045573706984,1.0
3,UnitSkylights,17,"Lognormal, Variable",0.1657309775908653,3.0
3,UnitSkylights,17,"KDE, Uniform",0.15884000333991083,2.0
3,UnitSkylights,17,"KDE, Variable",0.18042893785936634,4.0
3,VinylSiding,11,"Normal, Uniform",0.9950613202614957,6.0
3,VinylSiding,11,"Normal, Variable",0.9284783206450717,5.0
3,VinylSiding,11,"Lognormal, Uniform",0.5278952831282301,2.0
3,VinylSiding,11,"Lognormal, Variable",0.4448393914156855,1.0
3,VinylSiding,11,"KDE, Uniform",0.8633644363301164,4.0
3,VinylSiding,11,"KDE, Variable",0.8141415706319098,3.0
3,WallBase,14,"Normal, Uniform",0.16607122456367107,4.0
3,WallBase,14,"Normal, Variable",0.1277056100823819,2.0
3,WallBase,14,"Lognormal, Uniform",0.18303620197474163,6.0
3,WallBase,14,"Lognormal, Variable",0.13495595501126295,3.0
3,WallBase,14,"KDE, Uniform",0.17954971691523064,5.0
3,WallBase,14,"KDE, Variable",0.11708972601162557,1.0
3,WallFinishes,173,"Normal, Uniform",1.5810155371224557,6.0
3,WallFinishes,173,"Normal, Variable",1.0825369366187214,5.0
3,WallFinishes,173,"Lognormal, Uniform",0.44470540652731194,4.0
3,WallFinishes,173,"Lognormal, Variable",0.37091389897145116,3.0
3,WallFinishes,173,"KDE, Uniform",0.3435091351126195,2.0
3,WallFinishes,173,"KDE, Variable",0.23435795813195728,1.0
3,WallPanels,163,"Normal, Uniform",0.35096384543428316,6.0
3,WallPanels,163,"Normal, Variable",0.34197303094457054,5.0
3,WallPanels,163,"Lognormal, Uniform",0.08626969034637555,4.0
3,WallPanels,163,"Lognormal, Variable",0.08440976838340357,3.0
3,WallPanels,163,"KDE, Uniform",0.07559505275885599,2.0
3,WallPanels,163,"KDE, Variable",0.07019112772124542,1.0
3,WeatherBarriers,59,"Normal, Uniform",0.8618185964762036,6.0
3,WeatherBarriers,59,"Normal, Variable",0.5768744543135362,5.0
3,WeatherBarriers,59,"Lognormal, Uniform",0.19362912310823538,3.0
3,WeatherBarriers,59,"Lognormal, Variable",0.1541888050163698,2.0
3,WeatherBarriers,59,"KDE, Uniform",0.20407290858918148,4.0
3,WeatherBarriers,59,"KDE, Variable",0.06106242447896329,1.0
3,WindTurbines,3,"Normal, Uniform",0.26256458313251185,4.0
3,WindTurbines,3,"Normal, Variable",0.24400392354230088,2.0
3,WindTurbines,3,"Lognormal, Uniform",0.26742180224952355,6.0
3,WindTurbines,3,"Lognormal, Variable",0.23312782380388722,1.0
3,WindTurbines,3,"KDE, Uniform",0.2628579434636587,5.0
3,WindTurbines,3,"KDE, Variable",0.2619166207728977,3.0
3,Windows,358,"Normal, Uniform",0.42451885782161336,5.0
3,Windows,358,"Normal, Variable",0.4320453341878211,6.0
3,Windows,358,"Lognormal, Uniform",0.14387661256319823,3.0
3,Windows,358,"Lognormal, Variable",0.14937181325912777,4.0
3,Windows,358,"KDE, Uniform",0.07336669410414903,2.0
3,Windows,358,"KDE, Variable",0.04744829965776238,1.0
3,WireMeshSteel,53,"Normal, Uniform",0.36742996161283104,6.0
3,WireMeshSteel,53,"Normal, Variable",0.2544076967742165,5.0
3,WireMeshSteel,53,"Lognormal, Uniform",0.1768288829692802,3.0
3,WireMeshSteel,53,"Lognormal, Variable",0.14347112921034386,2.0
3,WireMeshSteel,53,"KDE, Uniform",0.18608593612875302,4.0
3,WireMeshSteel,53,"KDE, Variable",0.1223277489184644,1.0
3,WoodDoors,32,"Normal, Uniform",0.19646343966829688,5.0
3,WoodDoors,32,"Normal, Variable",0.21983732512560825,6.0
3,WoodDoors,32,"Lognormal, Uniform",0.1619575405466852,4.0
3,WoodDoors,32,"Lognormal, Variable",0.1465059753076271,2.0
3,WoodDoors,32,"KDE, Uniform",0.11622435340479498,1.0
3,WoodDoors,32,"KDE, Variable",0.16185189364282046,3.0
3,WoodFlooring,86,"Normal, Uniform",0.24128019101508785,6.0
3,WoodFlooring,86,"Normal, Variable",0.1951711366788721,5.0
3,WoodFlooring,86,"Lognormal, Uniform",0.12857586813700803,2.0
3,WoodFlooring,86,"Lognormal, Variable",0.1354848029595326,3.0
3,WoodFlooring,86,"KDE, Uniform",0.13998363026360655,4.0
3,WoodFlooring,86,"KDE, Variable",0.10210735766147716,1.0
3,WoodFraming,7,"Normal, Uniform",0.301533095402544,5.0
3,WoodFraming,7,"Normal, Variable",0.06369523281667964,2.0
3,WoodFraming,7,"Lognormal, Uniform",0.27549527971732846,4.0
3,WoodFraming,7,"Lognormal, Variable",0.06352117907301404,1.0
3,WoodFraming,7,"KDE, Uniform",0.3641772262078933,6.0
3,WoodFraming,7,"KDE, Variable",0.07404377711751009,3.0
3,WoodJoists,5,"Normal, Uniform",0.2002474710222053,2.0
3,WoodJoists,5,"Normal, Variable",0.20212881086476414,3.0
3,WoodJoists,5,"Lognormal, Uniform",0.2361738946353426,6.0
3,WoodJoists,5,"Lognormal, Variable",0.23045634677646215,5.0
3,WoodJoists,5,"KDE, Uniform",0.1929596384051958,1.0
3,WoodJoists,5,"KDE, Variable",0.20743053100588152,4.0
3,WorkSurfaces,12,"Normal, Uniform",0.18371964862851098,5.0
3,WorkSurfaces,12,"Normal, Variable",0.10954191833540575,3.0
3,WorkSurfaces,12,"Lognormal, Uniform",0.15016588143683215,4.0
3,WorkSurfaces,12,"Lognormal, Variable",0.1023564272908333,1.0
3,WorkSurfaces,12,"KDE, Uniform",0.19344575679126716,6.0
3,WorkSurfaces,12,"KDE, Variable",0.10290570824480436,2.0
4,AccessFlooring,53,"Normal, Uniform",0.3710790365217674,6.0
4,AccessFlooring,53,"Normal, Variable",0.2346062330908223,4.0
4,AccessFlooring,53,"Lognormal, Uniform",0.22821035693201003,3.0
4,AccessFlooring,53,"Lognormal, Variable",0.13465756246807137,1.0
4,AccessFlooring,53,"KDE, Uniform",0.3069036899949857,5.0
4,AccessFlooring,53,"KDE, Variable",0.1866378458991319,2.0
4,AccessFlooringPedestals,13,"Normal, Uniform",0.271428216610893,5.0
4,AccessFlooringPedestals,13,"Normal, Variable",0.18852842850472304,2.0
4,AccessFlooringPedestals,13,"Lognormal, Uniform",0.3466479419215748,6.0
4,AccessFlooringPedestals,13,"Lognormal, Variable",0.18852286168224053,1.0
4,AccessFlooringPedestals,13,"KDE, Uniform",0.2506074695748501,4.0
4,AccessFlooringPedestals,13,"KDE, Variable",0.20450099675968467,3.0
4,AcousticalCeilings,412,"Normal, Uniform",1.0165246029134316,5.0
4,AcousticalCeilings,412,"Normal, Variable",1.1594619895710294,6.0
4,AcousticalCeilings,412,"Lognormal, Uniform",0.3853589447127708,4.0
4,AcousticalCeilings,412,"Lognormal, Variable",0.3827814727413255,3.0
4,AcousticalCeilings,412,"KDE, Uniform",0.1330420734613536,2.0
4,AcousticalCeilings,412,"KDE, Variable",0.07469894892965226,1.0
4,Aggregates,384,"Normal, Uniform",5.2649781563754345,5.0
4,Aggregates,384,"Normal, Variable",6.193193397075191,6.0
4,Aggregates,384,"Lognormal, Uniform",1.0917874719172027,3.0
4,Aggregates,384,"Lognormal, Variable",1.1836503888114913,4.0
4,Aggregates,384,"KDE, Uniform",0.8957948526149376,1.0
4,Aggregates,384,"KDE, Variable",0.928756739735094,2.0
4,AluminiumBillets,120,"Normal, Uniform",0.2670581577649709,6.0
4,AluminiumBillets,120,"Normal, Variable",0.2538508471604609,5.0
4,AluminiumBillets,120,"Lognormal, Uniform",0.12247198187992771,4.0
4,AluminiumBillets,120,"Lognormal, Variable",0.12042566928592696,3.0
4,AluminiumBillets,120,"KDE, Uniform",0.11155161366015584,2.0
4,AluminiumBillets,120,"KDE, Variable",0.10878161146144091,1.0
4,AluminiumExtrusions,36,"Normal, Uniform",0.35232162177259685,6.0
4,AluminiumExtrusions,36,"Normal, Variable",0.3444271252846672,5.0
4,AluminiumExtrusions,36,"Lognormal, Uniform",0.15086334203462215,3.0
4,AluminiumExtrusions,36,"Lognormal, Variable",0.15009972669685237,2.0
4,AluminiumExtrusions,36,"KDE, Uniform",0.0897118703798953,1.0
4,AluminiumExtrusions,36,"KDE, Variable",0.18168583668352067,4.0
4,AluminiumSheetGoods,26,"Normal, Uniform",0.35118239956311287,5.0
4,AluminiumSheetGoods,26,"Normal, Variable",0.3705449711614992,6.0
4,AluminiumSheetGoods,26,"Lognormal, Uniform",0.3310396957837657,4.0
4,AluminiumSheetGoods,26,"Lognormal, Variable",0.282456130128992,2.0
4,AluminiumSheetGoods,26,"KDE, Uniform",0.20227066821207113,1.0
4,AluminiumSheetGoods,26,"KDE, Variable",0.31237119226714627,3.0
4,AluminiumSiding,3,"Normal, Uniform",0.32530707418923177,5.0
4,AluminiumSiding,3,"Normal, Variable",0.27358180630525536,1.0
4,AluminiumSiding,3,"Lognormal, Uniform",0.32548301564020365,6.0
4,AluminiumSiding,3,"Lognormal, Variable",0.2737562578368114,2.0
4,AluminiumSiding,3,"KDE, Uniform",0.31161064859966175,4.0
4,AluminiumSiding,3,"KDE, Variable",0.2776807456787842,3.0
4,AluminiumSuspensionAssembly,22,"Normal, Uniform",0.36739662086393365,3.0
4,AluminiumSuspensionAssembly,22,"Normal, Variable",0.48253707464792917,6.0
4,AluminiumSuspensionAssembly,22,"Lognormal, Uniform",0.43101338302759007,4.0
4,AluminiumSuspensionAssembly,22,"Lognormal, Variable",0.3524826296598203,2.0
4,AluminiumSuspensionAssembly,22,"KDE, Uniform",0.27794718108032357,1.0
4,AluminiumSuspensionAssembly,22,"KDE, Variable",0.4598596666939784,5.0
4,Asphalt,7232,"Normal, Uniform",0.053730651480306924,6.0
4,Asphalt,7232,"Normal, Variable",0.05132076294002923,5.0
4,Asphalt,7232,"Lognormal, Uniform",0.0314507789912301,4.0
4,Asphalt,7232,"Lognormal, Variable",0.029696146471081764,3.0
4,Asphalt,7232,"KDE, Uniform",0.005276557148698284,2.0
4,Asphalt,7232,"KDE, Variable",0.0032952568885565546,1.0
4,BackingAndUnderlay,45,"Normal, Uniform",0.9414571501906208,6.0
4,BackingAndUnderlay,45,"Normal, Variable",0.6146753885647259,5.0
4,BackingAndUnderlay,45,"Lognormal, Uniform",0.3489762932760086,3.0
4,BackingAndUnderlay,45,"Lognormal, Variable",0.1862250605018169,1.0
4,BackingAndUnderlay,45,"KDE, Uniform",0.42840420559691045,4.0
4,BackingAndUnderlay,45,"KDE, Variable",0.3433310179493617,2.0
4,BituminousRoofing,66,"Normal, Uniform",0.24985028987263505,6.0
4,BituminousRoofing,66,"Normal, Variable",0.2417866608846147,5.0
4,BituminousRoofing,66,"Lognormal, Uniform",0.0962582104298098,3.0
4,BituminousRoofing,66,"Lognormal, Variable",0.0907715239906135,2.0
4,BituminousRoofing,66,"KDE, Uniform",0.10345044620492075,4.0
4,BituminousRoofing,66,"KDE, Variable",0.08028711756237689,1.0
4,BlanketFacing,28,"Normal, Uniform",0.25721194205831477,5.0
4,BlanketFacing,28,"Normal, Variable",0.2887744185207537,6.0
4,BlanketFacing,28,"Lognormal, Uniform",0.2328729542698404,4.0
4,BlanketFacing,28,"Lognormal, Variable",0.19128124652858597,3.0
4,BlanketFacing,28,"KDE, Uniform",0.1793494444988945,2.0
4,BlanketFacing,28,"KDE, Variable",0.17019075100863268,1.0
4,BlanketInsulation [mineral wool],184,"Normal, Uniform",0.5988640474883158,5.0
4,BlanketInsulation [mineral wool],184,"Normal, Variable",0.6680405474684884,6.0
4,BlanketInsulation [mineral wool],184,"Lognormal, Uniform",0.256653516505848,3.0
4,BlanketInsulation [mineral wool],184,"Lognormal, Variable",0.2614200020912236,4.0
4,BlanketInsulation [mineral wool],184,"KDE, Uniform",0.09218802198276967,2.0
4,BlanketInsulation [mineral wool],184,"KDE, Variable",0.03783447623579973,1.0
4,BlanketInsulation [other],3,"Normal, Uniform",0.42206955018828984,5.0
4,BlanketInsulation [other],3,"Normal, Variable",0.35139994509653094,1.0
4,BlanketInsulation [other],3,"Lognormal, Uniform",0.7872578236373462,6.0
4,BlanketInsulation [other],3,"Lognormal, Variable",0.35157845051408115,2.0
4,BlanketInsulation [other],3,"KDE, Uniform",0.39014576475131657,4.0
4,BlanketInsulation [other],3,"KDE, Variable",0.36961750932155313,3.0
4,BlanketInsulation [type not stated],129,"Normal, Uniform",0.6439380947151816,6.0
4,BlanketInsulation [type not stated],129,"Normal, Variable",0.626258884655308,5.0
4,BlanketInsulation [type not stated],129,"Lognormal, Uniform",0.2481144519268739,3.0
4,BlanketInsulation [type not stated],129,"Lognormal, Variable",0.24848595150329258,4.0
4,BlanketInsulation [type not stated],129,"KDE, Uniform",0.11926940364714086,2.0
4,BlanketInsulation [type not stated],129,"KDE, Variable",0.04641125803186285,1.0
4,BlownInsulation [cellulose],3,"Normal, Uniform",0.782084101139575,5.0
4,BlownInsulation [cellulose],3,"Normal, Variable",0.6516789045483888,1.0
4,BlownInsulation [cellulose],3,"Lognormal, Uniform",1.2226189723014265,6.0
4,BlownInsulation [cellulose],3,"Lognormal, Variable",0.6520411976075065,2.0
4,BlownInsulation [cellulose],3,"KDE, Uniform",0.7374924542549941,4.0
4,BlownInsulation [cellulose],3,"KDE, Variable",0.6944418572584976,3.0
4,BlownInsulation [type not stated],16,"Normal, Uniform",0.2985413681352368,4.0
4,BlownInsulation [type not stated],16,"Normal, Variable",0.24110016780365665,2.0
4,BlownInsulation [type not stated],16,"Lognormal, Uniform",0.4083761724354011,6.0
4,BlownInsulation [type not stated],16,"Lognormal, Variable",0.25864105185849107,3.0
4,BlownInsulation [type not stated],16,"KDE, Uniform",0.3169914226707281,5.0
4,BlownInsulation [type not stated],16,"KDE, Variable",0.22041679998208186,1.0
4,BoardInsulation [EPS],47,"Normal, Uniform",0.6858745716532187,5.0
4,BoardInsulation [EPS],47,"Normal, Variable",0.791435771930084,6.0
4,BoardInsulation [EPS],47,"Lognormal, Uniform",0.2562378185175694,3.0
4,BoardInsulation [EPS],47,"Lognormal, Variable",0.24545181798709095,2.0
4,BoardInsulation [EPS],47,"KDE, Uniform",0.20612375811545647,1.0
4,BoardInsulation [EPS],47,"KDE, Variable",0.5047218557932642,4.0
4,BoardInsulation [PIR or PUR],50,"Normal, Uniform",0.8069322314047712,6.0
4,BoardInsulation [PIR or PUR],50,"Normal, Variable",0.550560849816516,5.0
4,BoardInsulation [PIR or PUR],50,"Lognormal, Uniform",0.22600620169616964,2.0
4,BoardInsulation [PIR or PUR],50,"Lognormal, Variable",0.21216125077505196,1.0
4,BoardInsulation [PIR or PUR],50,"KDE, Uniform",0.2950677500835409,3.0
4,BoardInsulation [PIR or PUR],50,"KDE, Variable",0.32111007532928726,4.0
4,BoardInsulation [XPS],19,"Normal, Uniform",0.4634561417756598,5.0
4,BoardInsulation [XPS],19,"Normal, Variable",0.3830426778655681,4.0
4,BoardInsulation [XPS],19,"Lognormal, Uniform",0.28887078204088773,1.0
4,BoardInsulation [XPS],19,"Lognormal, Variable",0.33086163673687546,2.0
4,BoardInsulation [XPS],19,"KDE, Uniform",0.47330400318512117,6.0
4,BoardInsulation [XPS],19,"KDE, Variable",0.36834851386203504,3.0
4,BoardInsulation [mineral wool],77,"Normal, Uniform",0.17427892347332985,6.0
4,BoardInsulation [mineral wool],77,"Normal, Variable",0.16586975679782773,5.0
4,BoardInsulation [mineral wool],77,"Lognormal, Uniform",0.05581466297681798,2.0
4,BoardInsulation [mineral wool],77,"Lognormal, Variable",0.055140992689425676,1.0
4,BoardInsulation [mineral wool],77,"KDE, Uniform",0.06665632978341518,4.0
4,BoardInsulation [mineral wool],77,"KDE, Variable",0.05635498839854513,3.0
4,BoardInsulation [other],7,"Normal, Uniform",0.4763537727662586,5.0
4,BoardInsulation [other],7,"Normal, Variable",0.1402845498837126,2.0
4,BoardInsulation [other],7,"Lognormal, Uniform",0.39211607011115673,4.0
4,BoardInsulation [other],7,"Lognormal, Variable",0.14590078883756988,3.0
4,BoardInsulation [other],7,"KDE, Uniform",0.539647437540079,6.0
4,BoardInsulation [other],7,"KDE, Variable",0.13688246514872215,1.0
4,BoardInsulation [type not stated],131,"Normal, Uniform",0.3638216610081189,6.0
4,BoardInsulation [type not stated],131,"Normal, Variable",0.2881155946987278,5.0
4,BoardInsulation [type not stated],131,"Lognormal, Uniform",0.14392759166571364,3.0
4,BoardInsulation [type not stated],131,"Lognormal, Variable",0.09131155906662598,2.0
4,BoardInsulation [type not stated],131,"KDE, Uniform",0.2116630553249037,4.0
4,BoardInsulation [type not stated],131,"KDE, Variable",0.06200128135027949,1.0
4,Brick,215,"Normal, Uniform",0.9479300764199944,5.0
4,Brick,215,"Normal, Variable",1.2197474582140009,6.0
4,Brick,215,"Lognormal, Uniform",0.35638063983598406,3.0
4,Brick,215,"Lognormal, Variable",0.37772041355700026,4.0
4,Brick,215,"KDE, Uniform",0.13654308772678073,2.0
4,Brick,215,"KDE, Variable",0.03780583438191543,1.0
4,CMU [3000-3999 psi],137,"Normal, Uniform",0.0662851027985838,6.0
4,CMU [3000-3999 psi],137,"Normal, Variable",0.06396647955562561,5.0
4,CMU [3000-3999 psi],137,"Lognormal, Uniform",0.05106866039031614,4.0
4,CMU [3000-3999 psi],137,"Lognormal, Variable",0.045828262113715545,3.0
4,CMU [3000-3999 psi],137,"KDE, Uniform",0.03518755673804928,2.0
4,CMU [3000-3999 psi],137,"KDE, Variable",0.023582362939417366,1.0
4,CMU [4000-4999 psi],18,"Normal, Uniform",0.06638656054372488,5.0
4,CMU [4000-4999 psi],18,"Normal, Variable",0.04507192707387632,2.0
4,CMU [4000-4999 psi],18,"Lognormal, Uniform",0.05499749255679228,4.0
4,CMU [4000-4999 psi],18,"Lognormal, Variable",0.040251951425219125,1.0
4,CMU [4000-4999 psi],18,"KDE, Uniform",0.0797003569685245,6.0
4,CMU [4000-4999 psi],18,"KDE, Variable",0.05356361243706116,3.0
4,CMU [5000-5999 psi],8,"Normal, Uniform",0.03616352171026445,5.0
4,CMU [5000-5999 psi],8,"Normal, Variable",0.03286891426821281,3.0
4,CMU [5000-5999 psi],8,"Lognormal, Uniform",0.03232705506740016,2.0
4,CMU [5000-5999 psi],8,"Lognormal, Variable",0.02763455924460283,1.0
4,CMU [5000-5999 psi],8,"KDE, Uniform",0.04256999422034863,6.0
4,CMU [5000-5999 psi],8,"KDE, Variable",0.035244490620431335,4.0
4,CMU [<3000 psi],274,"Normal, Uniform",0.08574429692316334,6.0
4,CMU [<3000 psi],274,"Normal, Variable",0.07224583578140517,5.0
4,CMU [<3000 psi],274,"Lognormal, Uniform",0.0373014996391161,3.0
4,CMU [<3000 psi],274,"Lognormal, Variable",0.026690939753833708,2.0
4,CMU [<3000 psi],274,"KDE, Uniform",0.03820748681213272,4.0
4,CMU [<3000 psi],274,"KDE, Variable",0.020159753218873217,1.0
