arm,dataset,n,weighting,family,method,w1,seconds,status,mass_below_zero,threshold
synthetic,dataset5927,656,Uniform,lognormal_2p,mle,0.2639767809026264,0.000274666934274137,,0.0,0.0
synthetic,dataset5927,656,Uniform,lognormal_2p,w1,0.11195578361388947,0.04314083408098668,,0.0,0.0
synthetic,dataset5927,656,Uniform,lognormal_3p,mle,0.11226260512637451,0.0024969170335680246,interior,0.003748361704128046,-1.0871681640482405
synthetic,dataset5927,656,Uniform,lognormal_3p,w1,0.09942183970925492,0.26256754191126674,,0.019734145622784274,-40.85198644577579
synthetic,dataset5927,656,Uniform,lognormal_offset,mle,0.1318136517218338,0.00026000000070780516,,0.0010124927324153053,-0.5
synthetic,dataset5927,656,Uniform,lognormal_offset,w1,0.10841136105654571,0.04244733392260969,,0.0002892154910005032,-0.5
synthetic,dataset5927,656,Uniform,gamma,mle,0.15912099254185502,0.00027058401610702276,,0.0,0.0
synthetic,dataset5927,656,Uniform,gamma,w1,0.10817673405427636,0.03793108300305903,,0.0,0.0
synthetic,dataset5927,656,Uniform,kde,mle,0.07342449040631886,,,0.01080778388079605,
synthetic,dataset5927,656,Variable,normal,mle,0.08676210854181778,0.0002817499917000532,,0.011632209993550581,1.0261270682800911
synthetic,dataset5927,656,Variable,normal,w1,0.07988506271321086,0.04225537495221943,,0.00492395159093297,1.0083212940716328
synthetic,dataset5927,656,Variable,lognormal_2p,mle,0.21409524287441822,0.00028124998789280653,,0.0,0.0
synthetic,dataset5927,656,Variable,lognormal_2p,w1,0.09915975038748474,0.04295583302155137,,0.0,0.0
synthetic,dataset5927,656,Variable,lognormal_3p,mle,0.08966553133010634,0.002765499986708164,interior,0.0025379766615992528,-1.9340701375622242
synthetic,dataset5927,656,Variable,lognormal_3p,w1,0.08001530084279421,0.2724082500208169,,0.004769131109414852,-127.04940605594427
synthetic,dataset5927,656,Variable,lognormal_offset,mle,0.10896359764877078,0.0002595830010250211,,0.000227702484148246,-0.5
synthetic,dataset5927,656,Variable,lognormal_offset,w1,0.09297111100531652,0.03643470804672688,,8.644433140839099e-06,-0.5
synthetic,dataset5927,656,Variable,gamma,mle,0.12666478376012633,0.00027962494641542435,,0.0,0.0
synthetic,dataset5927,656,Variable,gamma,w1,0.09527945968497496,0.04944954195525497,,0.0,0.0
synthetic,dataset5927,656,Variable,kde,mle,0.03255554297712175,,,0.00809118881148184,
synthetic,dataset5939,685,Uniform,normal,mle,0.1990671792544303,0.0003309589810669422,,0.08391470332220574,0.9999999999999999
synthetic,dataset5939,685,Uniform,normal,w1,0.09229751428006683,0.03949362493585795,,0.1588329072902953,0.7197995338064852
synthetic,dataset5939,685,Uniform,lognormal_2p,mle,0.11276911886582996,0.00029820797499269247,,0.0,0.0
synthetic,dataset5939,685,Uniform,lognormal_2p,w1,0.04406522163654696,0.03954991605132818,,0.0,0.0
synthetic,dataset5939,685,Uniform,lognormal_3p,mle,0.0452018550699583,0.002686832915060222,interior,0.0017390218614556578,-0.22714999158175198
synthetic,dataset5939,685,Uniform,lognormal_3p,w1,0.04075234337605805,0.074272041907534,,0.0007799306657144457,-0.19016197241885965
synthetic,dataset5939,685,Uniform,lognormal_offset,mle,0.05480504801933423,0.00025691697373986244,,0.00771680070681149,-0.5
synthetic,dataset5939,685,Uniform,lognormal_offset,w1,0.0466899788761313,0.041910207946784794,,0.00957864497428129,-0.5
synthetic,dataset5939,685,Uniform,gamma,mle,0.06687283756756127,0.0002714999718591571,,0.0,0.0
synthetic,dataset5939,685,Uniform,gamma,w1,0.05143966587686402,0.03388120897579938,,0.0,0.0
synthetic,dataset5939,685,Uniform,kde,mle,0.04699579912167243,,,0.023206368605971698,
synthetic,dataset5939,685,Variable,normal,mle,0.19475901795382586,0.00033016607630997896,,0.08230369369483703,0.9970752735319597
synthetic,dataset5939,685,Variable,normal,w1,0.0913252522815035,0.03824212495237589,,0.14011939651023242,0.7469597944651892
synthetic,dataset5939,685,Variable,lognormal_2p,mle,0.1080941342369393,0.0002832920290529728,,0.0,0.0
synthetic,dataset5939,685,Variable,lognormal_2p,w1,0.043430672367231284,0.03167874994687736,,0.0,0.0
synthetic,dataset5939,685,Variable,lognormal_3p,mle,0.04169916870674101,0.0027107089990749955,interior,0.0017504957904531462,-0.24658851605145182
synthetic,dataset5939,685,Variable,lognormal_3p,w1,0.038313028182303255,0.08600337500683963,,0.0003457223793435413,-0.16782784087656943
synthetic,dataset5939,685,Variable,lognormal_offset,mle,0.05342100933347647,0.00029333296697586775,,0.006792238563671834,-0.5
synthetic,dataset5939,685,Variable,lognormal_offset,w1,0.0453934390080874,0.03559912496712059,,0.00798915193712039,-0.5
synthetic,dataset5939,685,Variable,gamma,mle,0.0629760492535618,0.0002655000425875187,,0.0,0.0
synthetic,dataset5939,685,Variable,gamma,w1,0.050177375301728194,0.03555783396586776,,0.0,0.0
synthetic,dataset5939,685,Variable,kde,mle,0.044063859118968464,,,0.02754273019659948,
synthetic,dataset5942,140,Uniform,normal,mle,0.2174534197317019,0.00025841593742370605,,0.08360742688741762,1.0
synthetic,dataset5942,140,Uniform,normal,w1,0.12390019458136131,0.03585137496702373,,0.16711168834771561,0.7309913283940083
synthetic,dataset5942,140,Uniform,lognormal_2p,mle,0.21729085468693501,0.00026795791927725077,,0.0,0.0
synthetic,dataset5942,140,Uniform,lognormal_2p,w1,0.15890738528029333,0.03740929102059454,,0.0,0.0
synthetic,dataset5942,140,Uniform,lognormal_3p,mle,0.11318387469877582,0.0019796250853687525,interior,0.010350230652459434,-0.44309575524198513
synthetic,dataset5942,140,Uniform,lognormal_3p,w1,0.12532847509147177,0.0979340000776574,,0.005157288689331368,-0.32168560731781026
synthetic,dataset5942,140,Uniform,lognormal_offset,mle,0.11505969928290728,0.0002348748967051506,,0.011924330850424648,-0.5
synthetic,dataset5942,140,Uniform,lognormal_offset,w1,0.11656087775979311,0.03607849997933954,,0.014102568896503126,-0.5
synthetic,dataset5942,140,Uniform,gamma,mle,0.08334755081762292,0.00024612504057586193,,0.0,0.0
synthetic,dataset5942,140,Uniform,gamma,w1,0.11115516283385178,0.03717566700652242,,0.0,0.0
synthetic,dataset5942,140,Uniform,kde,mle,0.14421968231823773,,,0.05217917464378158,
synthetic,dataset5942,140,Variable,normal,mle,0.19386273921698177,0.0003507499350234866,,0.10081284368344529,0.9489692140735676
synthetic,dataset5942,140,Variable,normal,w1,0.05272677338609943,0.04385945899412036,,0.5356868115000243,-0.11238208520126448
synthetic,dataset5942,140,Variable,lognormal_2p,mle,0.42751367039783655,0.0002663329942151904,,0.0,0.0
synthetic,dataset5942,140,Variable,lognormal_2p,w1,0.13998787317126718,0.036353791947476566,,0.0,0.0
synthetic,dataset5942,140,Variable,lognormal_3p,mle,0.10200182585553194,0.0019211249891668558,interior,0.03427297352151326,-0.39978579082694765
synthetic,dataset5942,140,Variable,lognormal_3p,w1,0.05273432728268834,0.2342143749119714,,0.5351188109156062,-1863.6324729124092
synthetic,dataset5942,140,Variable,lognormal_offset,mle,0.09143433853990393,0.0002293749712407589,,0.038848212543535154,-0.5
synthetic,dataset5942,140,Variable,lognormal_offset,w1,0.09022752688520684,0.03337966708932072,,0.033042901260512424,-0.5
synthetic,dataset5942,140,Variable,gamma,mle,0.1351224007186835,0.0002401249948889017,,0.0,0.0
synthetic,dataset5942,140,Variable,gamma,w1,0.08093074663851227,0.04163912509102374,,0.0,0.0
synthetic,dataset5942,140,Variable,kde,mle,0.15172242010816372,,,0.10984983671247245,
synthetic,dataset5947,464,Uniform,normal,mle,0.021698289072435175,0.00033883401192724705,,5.0064841116542033e-26,0.9999999999999994
synthetic,dataset5947,464,Uniform,normal,w1,0.018748230089204572,0.0340365000301972,,1.1934114254204551e-30,0.9975375296366756
synthetic,dataset5947,464,Uniform,lognormal_2p,mle,0.02052403319104927,0.00028079201001673937,,0.0,0.0
synthetic,dataset5947,464,Uniform,lognormal_2p,w1,0.01773128140201051,0.027792250039055943,,0.0,0.0
synthetic,dataset5947,464,Uniform,lognormal_3p,mle,0.02082299668392489,0.0022852910915389657,interior,8.339968486272085e-48,-1.0171608136102708
synthetic,dataset5947,464,Uniform,lognormal_3p,w1,0.01528451702885921,0.26161412498913705,,0.0,0.7087906491308629
synthetic,dataset5947,464,Uniform,lognormal_offset,mle,0.02065506414718724,0.00026241596788167953,,5.5473610056377826e-67,-0.5
synthetic,dataset5947,464,Uniform,lognormal_offset,w1,0.018018996031087673,0.030654000001959503,,1.3554243291179075e-79,-0.5
synthetic,dataset5947,464,Uniform,gamma,mle,0.020705757236372038,0.0002564589958637953,,0.0,0.0
synthetic,dataset5947,464,Uniform,gamma,w1,0.01803445180227964,0.03624533291440457,,0.0,0.0
synthetic,dataset5947,464,Uniform,kde,mle,0.015184754711747449,,,1.2209515206755356e-129,
synthetic,dataset5947,464,Variable,normal,mle,0.01723635579140257,0.00028662499971687794,,9.58840205352206e-32,0.9925953865130618
synthetic,dataset5947,464,Variable,normal,w1,0.014718652302117934,0.03216820792295039,,7.361580548127857e-50,0.9872360681994139
synthetic,dataset5947,464,Variable,lognormal_2p,mle,0.01596966556078317,0.00025754200760275126,,0.0,0.0
synthetic,dataset5947,464,Variable,lognormal_2p,w1,0.013730744014205154,0.034000290906988084,,0.0,0.0
synthetic,dataset5947,464,Variable,lognormal_3p,mle,0.016246232292925433,0.0022644579876214266,interior,5.4355315001207e-91,-0.41865720119164174
synthetic,dataset5947,464,Variable,lognormal_3p,w1,0.011554748701944425,0.2444732909789309,,0.0,0.7088109400848923
synthetic,dataset5947,464,Variable,lognormal_offset,mle,0.01628796145137485,0.00024945789482444525,,1.1085315714749681e-82,-0.5
synthetic,dataset5947,464,Variable,lognormal_offset,w1,0.014064109912062844,0.03177000000141561,,6.461535226391646e-128,-0.5
synthetic,dataset5947,464,Variable,gamma,mle,0.016330868364524638,0.00025995797477662563,,0.0,0.0
synthetic,dataset5947,464,Variable,gamma,w1,0.014073308504330874,0.03453091694973409,,0.0,0.0
synthetic,dataset5947,464,Variable,kde,mle,0.007536591857791496,,,7.411472274121058e-106,
synthetic,dataset5958,465,Uniform,normal,mle,0.05359632591467604,0.0002851249882951379,,0.00020197414404843263,0.9999999999999998
synthetic,dataset5958,465,Uniform,normal,w1,0.03427915495260629,0.04605074995197356,,3.079653636087126e-05,0.9932408430579569
synthetic,dataset5958,465,Uniform,lognormal_2p,mle,0.058291356415468176,0.00028675002977252007,,0.0,0.0
synthetic,dataset5958,465,Uniform,lognormal_2p,w1,0.04078262079010518,0.033402125001885,,0.0,0.0
synthetic,dataset5958,465,Uniform,lognormal_3p,mle,0.04708348519460215,0.0022660420509055257,interior,2.2261015491217113e-09,-0.547191747128158
synthetic,dataset5958,465,Uniform,lognormal_3p,w1,0.03544860294643361,0.22862454096321017,,7.63118732238436e-06,-4.836300100521637
synthetic,dataset5958,465,Uniform,lognormal_offset,mle,0.0474094060943874,0.00024979200679808855,,9.594703729506924e-10,-0.5
synthetic,dataset5958,465,Uniform,lognormal_offset,w1,0.037675093471426974,0.029599166940897703,,8.537711247652051e-11,-0.5
synthetic,dataset5958,465,Uniform,gamma,mle,0.04958090645055416,0.0002489170292392373,,0.0,0.0
synthetic,dataset5958,465,Uniform,gamma,w1,0.03671339540850021,0.04176487494260073,,0.0,0.0
synthetic,dataset5958,465,Uniform,kde,mle,0.045150326159187626,,,7.273795849646666e-07,
synthetic,dataset5958,465,Variable,normal,mle,0.024771000614469605,0.0002667499938979745,,3.765258114019051e-06,1.0000984249764084
synthetic,dataset5958,465,Variable,normal,w1,0.02242405090511607,0.03219620801974088,,1.0566683487314387e-06,0.9960213141824401
synthetic,dataset5958,465,Variable,lognormal_2p,mle,0.028501457916721536,0.00026829191483557224,,0.0,0.0
synthetic,dataset5958,465,Variable,lognormal_2p,w1,0.0261983639370997,0.02674150001257658,,0.0,0.0
synthetic,dataset5958,465,Variable,lognormal_3p,mle,0.024240855326894503,0.0023285840870812535,interior,1.4347981478129482e-10,-0.926997919215941
synthetic,dataset5958,465,Variable,lognormal_3p,w1,0.022356353866482406,0.2571029160171747,,1.1463209072474922e-07,-5.4592997754099235
synthetic,dataset5958,465,Variable,lognormal_offset,mle,0.024982377218404708,0.0002452500630170107,,1.2235412835225968e-13,-0.5
synthetic,dataset5958,465,Variable,lognormal_offset,w1,0.02396458126318476,0.03503783396445215,,5.704684731927978e-15,-0.5
synthetic,dataset5958,465,Variable,gamma,mle,0.02527491756769426,0.00025174999609589577,,0.0,0.0
synthetic,dataset5958,465,Variable,gamma,w1,0.02405597324744995,0.028803375083953142,,0.0,0.0
synthetic,dataset5958,465,Variable,kde,mle,0.019752546370866257,,,9.40046267961352e-08,
synthetic,dataset597,6,Uniform,normal,mle,0.4435567116161464,0.000278000021353364,,0.09481154083694632,1.0000000000000002
synthetic,dataset597,6,Uniform,normal,w1,0.31939956397199654,0.03976520802825689,,0.35337133017116273,0.3819037712793789
synthetic,dataset597,6,Uniform,lognormal_2p,mle,0.41645561527913116,0.0003327499143779278,,0.0,0.0
synthetic,dataset597,6,Uniform,lognormal_2p,w1,0.3844953353039374,0.0407229590928182,,0.0,0.0
synthetic,dataset597,6,Uniform,lognormal_3p,mle,0.348082089999996,0.0018101660534739494,interior,0.030448916349650624,-0.5187960442857106
synthetic,dataset597,6,Uniform,lognormal_3p,w1,0.31999676851122827,0.23306170804426074,,0.33507698541382086,-63.13205974816139
synthetic,dataset597,6,Uniform,lognormal_offset,mle,0.3471800551613616,0.00022916600573807955,,0.02974127726249052,-0.5
synthetic,dataset597,6,Uniform,lognormal_offset,w1,0.3518563044214583,0.03501645801588893,,0.017526012068547637,-0.5
synthetic,dataset597,6,Uniform,gamma,mle,0.2897281921526745,0.00023574999067932367,,0.0,0.0
synthetic,dataset597,6,Uniform,gamma,w1,0.3415875825386025,0.03815712500363588,,0.0,0.0
synthetic,dataset597,6,Uniform,kde,mle,0.3903199241688009,,,0.13361236973659588,
