material,coeffvar,coeffvar_uw,crit_bw_1,crit_bw_1_uw,entropy,entropy_uw,fit_lognorm_SW,fit_lognorm_SW_uw,fit_norm_SW,fit_norm_SW_uw,kurtosis,kurtosis_uw,mean,mean_uw,modality_index,modality_index_uw,n,skewness,skewness_uw,w_v_uw_wasserstein,weight_outliers,weight_outliers_uw
MembraneRoofing,0.7021052915615753,0.6960622705963978,0.5075509838160055,0.2846482656987125,3.2660295794977348,3.50750636531082,0.9063536043217365,0.9167670634147842,0.9317076496643982,0.9258702568905514,0.5273787699328311,1.0429134724929685,1.0661481114991938,1.0000000000000002,1.0,1.0,54.0,0.8351304678830964,1.012442928596829,0.08666448172438442,0.03955263314048664,0.037037037037037035
MetalDoorAndFrames,0.4431134434534708,0.5096867583530174,0.37545772551246515,0.4470381406278548,3.007875710968806,3.35467676984828,0.9459343306799977,0.9663371879464296,0.8469808529802796,0.8952861619672283,3.2174712449947607,0.738030349868272,0.9471789153883179,1.0,1.0,1.0,38.0,1.6306375212943383,1.114997077006518,0.10321602256180579,0.09395001962462184,0.05263157894736842
MetalRailings,0.09973513433657542,0.12084889149240072,0.6417839157042207,0.7103168886883051,1.1854880664765717,1.386294361119892,0.843087196933361,0.9302637609576712,0.8125718869647445,0.9076355637221097,14.598870366758257,2.2689344545119563,0.9845623232395376,1.0,1.0,1.0,4.0,2.3131641492579322,1.257657239906892,0.033537651959731365,0.15974743559921784,0.25
MetalStairs,1.050879160135133,0.9617974630530606,0.8021643202491073,0.6629506371974734,1.3382758769240992,1.3862943611199008,0.9005387095129767,0.8661767341139919,0.8762888512383351,0.8751003896846621,-3.2227261872683988,-2.5319875552406104,0.9767011450162532,1.0,1.0,1.0,4.0,0.7573103350789536,0.6174326658584867,0.12274561960291894,0.0,0.0
Mirrors,0.3897965530144771,0.41824880778956364,0.8703601083188808,0.8385773388280421,1.1839464780931974,1.386294361119894,0.8920166079989489,0.8734414678700424,0.8992754418660609,0.8798967427951848,-4.798634047047649,-4.209626078082932,1.099630457740381,1.0,1.0,1.0122700008328187,4.0,-0.230381333117438,0.280281537137821,0.09963045774038089,0.0,0.0
MiscMetalFabrication,0.6232945727499732,0.5985449007073174,0.7166438279367854,0.8133045711657991,2.512018434553778,2.89874553958635,0.8689331425630508,0.8729078984076157,0.8253112220579315,0.822584235276432,2.425456853076101,3.567530908642776,0.8197674331204693,0.9999999999999999,1.012090024840017,1.1088657453662574,28.0,1.1582568722477014,1.3538712756856488,0.18023256687953038,0.009840553502491797,0.03571428571428571
Mortar,0.755837618935926,0.7811244948770585,0.5234891950630224,0.48225578209576764,4.02063959561583,4.319572753581882,0.9718700076740321,0.9497549065753745,0.8482011277179689,0.8476006786010012,2.960099109106637,3.4215583544482238,1.0491041683411004,0.9999999999999998,1.0034117212747895,1.0039485236026113,150.0,1.6229345081806186,1.697037115731775,0.05716095577033509,0.06687250662621652,0.05333333333333334
NetworkingCableTrays,0.4316809149925683,0.5047333190831714,0.5294229062912025,0.39587778482086794,2.223316358272537,2.6393405872324402,0.9534027780715335,0.9168850775125579,0.9454627389449861,0.944609230091895,-0.7296436225671752,-0.08026601676871711,1.2137735312512161,1.0,1.0,1.0,17.0,0.3878783809670407,0.527383369098568,0.21377353125121618,0.0,0.0
NetworkingRaceways,0.9629062060926951,0.8037936909732617,1.0585563855766509,0.404957207620964,2.511914324121311,3.1202915653012946,0.9697672650989607,0.9485842525635929,0.8198641911413026,0.8529737054295686,-0.7214070982884491,1.8936689527092085,1.2475202997602117,1.0,1.0057468062738144,1.0,24.0,0.9566157648582222,1.4705168493332899,0.34472541052042016,0.0,0.08333333333333333
NonStructuralWood,0.6141404669489761,0.5887463728202659,0.4849752919622127,0.4882128909867382,3.0498974753532004,3.3892680315458037,0.8931323219386349,0.8959161812485513,0.9166792584441162,0.9178759929939537,-0.10838244813962208,-0.09869063080246923,0.9691542198664149,1.0000000000000002,1.0,1.0,31.0,0.826876316017362,0.8130737984976044,0.05143647908895868,0.0,0.0
