arm,dataset,n,weighting,rule,bandwidth,h_over_sd,w1,mass_below_zero,model_sd_ratio
synthetic,dataset111,3,Variable,silverman_guarded,0.2978941607694353,0.8108676233575234,0.1938741412344817,0.02736064490311587,1.1576536802594404
synthetic,dataset1110,3,Uniform,scott,0.5326574053567027,0.8509060554658445,0.6412851708005722,0.14004387620615666,1.0322353271148543
synthetic,dataset1110,3,Uniform,silverman,0.4522562875670118,0.7224674055842077,0.6197382383312384,0.13314346687855236,0.979943204920923
synthetic,dataset1110,3,Uniform,silverman_guarded,0.4522562875670118,0.7224674055842077,0.6197382383312384,0.13314346687855236,0.979943204920923
synthetic,dataset1110,3,Variable,scott,0.5723920638716756,0.9227204607595341,0.4005935925719063,0.2678676202645764,1.0595996669520258
synthetic,dataset1110,3,Variable,silverman,0.2802890711483162,0.45183795723243636,0.251967044029051,0.21401752647794375,0.9879245633176714
synthetic,dataset1110,3,Variable,silverman_guarded,0.48599326177783775,0.7834419006448873,0.3626423029111444,0.25699142528334684,1.022326249124829
synthetic,dataset1117,7,Uniform,scott,0.3533775531200951,0.7182675682045097,0.2598488804991313,0.020461876638816753,1.3271535744395517
synthetic,dataset1117,7,Uniform,silverman,0.2219719620769567,0.45117540716123355,0.22503128978056275,0.001427158571382883,1.2142626396287846
synthetic,dataset1117,7,Uniform,silverman_guarded,0.30003754510196756,0.6098498220604328,0.24634974821185343,0.009869187062286702,1.281118375579342
synthetic,dataset1117,7,Variable,scott,0.40257001286129795,0.9072874756930182,0.24027893773777032,0.016079279371829635,1.3106340682705966
synthetic,dataset1117,7,Variable,silverman,0.10264921540887094,0.23134447314701337,0.07480024831315196,1.8897577567044866e-09,1.0266528821115788
synthetic,dataset1117,7,Variable,silverman_guarded,0.341804727901102,0.7703384227582228,0.212556472623347,0.007940026712478208,1.242842254857263
synthetic,dataset1118,4,Uniform,scott,0.5153821572680949,0.8033297802505109,0.4561413110594111,0.12397399063728222,1.3703051348409707
synthetic,dataset1118,4,Uniform,silverman,0.4375886240955522,0.682072454929679,0.4314212480534093,0.11343568977412541,1.3140496965499877
synthetic,dataset1118,4,Uniform,silverman_guarded,0.4375886240955522,0.682072454929679,0.4314212480534093,0.11343568977412541,1.3140496965499877
synthetic,dataset1118,4,Variable,scott,0.43656199420705905,0.8796325801761266,0.23029217592445683,0.13243569824907356,1.1061646440307333
synthetic,dataset1118,4,Variable,silverman,0.3613746561232734,0.7281369551038108,0.20825026840247135,0.11836365613017266,1.0469572638838727
synthetic,dataset1118,4,Variable,silverman_guarded,0.37066584413806897,0.7468578510929376,0.21092234233333942,0.1199371902715347,1.0539179284250597
synthetic,dataset1123,3,Uniform,scott,0.7014405031127178,0.8509060554658445,0.788107571311168,0.1860554331137232,3.011633604360294
synthetic,dataset1123,3,Uniform,silverman,0.4154702544329834,0.5040002021470821,0.6529936033111661,0.118113736379573,2.833736794986368
synthetic,dataset1123,3,Uniform,silverman_guarded,0.5955626913221189,0.7224674055842077,0.7355256807606141,0.1652304201249524,2.9278888952081483
synthetic,dataset1123,3,Variable,scott,0.2881634602440563,0.9586213994123394,0.16234482053473143,0.06027534667186749,1.2806301988006166
synthetic,dataset1123,3,Variable,silverman,0.15994993789739062,0.5320988066052903,0.11012368170097354,0.017028045718158098,1.1074362408766223
synthetic,dataset1123,3,Variable,silverman_guarded,0.24466708888646288,0.813923829689722,0.1446784035793377,0.04388611377420392,1.215887824816465
synthetic,dataset1126,5,Uniform,scott,0.20458315511258934,0.7682664434983574,0.1515387355266974,0.0001426359204293868,1.161192298383656
synthetic,dataset1126,5,Uniform,silverman,0.17370267886917962,0.6523016973099259,0.14212599005273432,1.3430015526784572e-05,1.0999895214061377
synthetic,dataset1126,5,Uniform,silverman_guarded,0.17370267886917962,0.6523016973099259,0.14212599005273432,1.3430015526784572e-05,1.0999895214061377
synthetic,dataset1126,5,Variable,scott,0.24242193528042838,0.8384236995828649,0.13002067272929907,0.0006715773257048508,1.3017738649543684
synthetic,dataset1126,5,Variable,silverman,0.20582994504942032,0.7118691788911117,0.11493620853815248,0.00012006947027290343,1.2272941792892194
synthetic,dataset1126,5,Variable,silverman_guarded,0.20582994504942032,0.7118691788911117,0.11493620853815248,0.00012006947027290343,1.2272941792892194
synthetic,dataset1127,6,Uniform,scott,0.3476784252979088,0.740756745897874,0.24846004128164845,0.05285262574685266,1.1063834547474034
synthetic,dataset1127,6,Uniform,silverman,0.2951986629887905,0.6289444068944212,0.23505193885209152,0.04389862788167301,1.0689997096223933
synthetic,dataset1127,6,Uniform,silverman_guarded,0.2951986629887905,0.6289444068944212,0.23505193885209152,0.04389862788167301,1.0689997096223933
synthetic,dataset1127,6,Variable,scott,0.3702664205538059,0.7840439419267529,0.1377905666960476,0.08375107753194841,1.1201781780966151
synthetic,dataset1127,6,Variable,silverman,0.3143771495268162,0.6656976865415825,0.12632734539728618,0.07001570236036457,1.0821880495764122
synthetic,dataset1127,6,Variable,silverman_guarded,0.3143771495268162,0.6656976865415825,0.12632734539728618,0.07001570236036457,1.0821880495764122
synthetic,dataset1129,9,Uniform,scott,0.46740860480854907,0.6830576558758896,0.5753124807427076,0.09623932166602968,1.7273880215837472
synthetic,dataset1129,9,Uniform,silverman,0.3374592022620743,0.4931532908883756,0.5230398189225776,0.06562076923005761,1.6509786916034186
synthetic,dataset1129,9,Uniform,silverman_guarded,0.3968563625732964,0.5799546134795289,0.545511123951737,0.07938522159238898,1.683682883761504
synthetic,dataset1129,9,Variable,scott,0.3499821008180514,0.8086160662775329,0.16661007628086447,0.1601022725518984,1.0738731023135617
synthetic,dataset1129,9,Variable,silverman,0.2971546139021191,0.686560810990358,0.14925946819480657,0.1448941877765861,1.0375494047478597
synthetic,dataset1129,9,Variable,silverman_guarded,0.2971546139021191,0.686560810990358,0.14925946819480657,0.1448941877765861,1.0375494047478597
synthetic,dataset113,6,Uniform,scott,0.24360059405088763,0.7407567458978739,0.2731546590048042,0.0055867158508157355,2.3652776107848035
synthetic,dataset113,6,Uniform,silverman,0.20683069306207438,0.6289444068944212,0.25916256375311664,0.002418428554393711,2.2669134049011936
synthetic,dataset113,6,Uniform,silverman_guarded,0.20683069306207438,0.6289444068944212,0.25916256375311664,0.002418428554393711,2.2669134049011936
synthetic,dataset113,6,Variable,scott,0.1641997321468618,0.9656250998257516,0.11710845939805996,0.00014037449351464432,1.3890172278969461
synthetic,dataset113,6,Variable,silverman,0.01763321749368689,0.10369735187729426,0.013259077194540355,0.0,1.005719321781613
synthetic,dataset113,6,Variable,silverman_guarded,0.1394148669171468,0.8198703677765815,0.10077008602451312,2.7691376286736057e-05,1.293606777622704
synthetic,dataset1132,3,Uniform,scott,0.2948343610460362,0.8509060554658445,0.32432484979369736,0.013374505662752159,1.3138299557867927
synthetic,dataset1132,3,Uniform,silverman,0.2503310612655025,0.7224674055842077,0.312252526391325,0.00655501466610162,1.2562893008105942
synthetic,dataset1132,3,Uniform,silverman_guarded,0.2503310612655025,0.7224674055842077,0.312252526391325,0.00655501466610162,1.2562893008105942
synthetic,dataset1132,3,Variable,scott,0.3084684235219368,0.9234774075913734,0.18807909409615764,0.031192557979885866,1.2956724828222268
synthetic,dataset1132,3,Variable,silverman,0.14808277710645223,0.44332284500903735,0.10791166400964476,0.00016325442893199842,1.0938290299371587
synthetic,dataset1132,3,Variable,silverman_guarded,0.2619071520469275,0.7840845913511661,0.17102589356749706,0.0161330846602905,1.2380578120137926
synthetic,dataset1136,5,Uniform,scott,0.6680968243468061,0.7682664434983573,0.4372459262599052,0.1655565480825773,1.313883796265579
synthetic,dataset1136,5,Uniform,silverman,0.2456798439654217,0.2825153077880338,0.2402620333943214,0.032470797381705774,1.201969749013586
synthetic,dataset1136,5,Uniform,silverman_guarded,0.5672520206718165,0.6523016973099259,0.3881003725063878,0.1382788975425567,1.2829564369374988
synthetic,dataset1136,5,Variable,scott,0.644076622983566,0.8652569686141597,0.37412038783610546,0.12637638132681014,1.2002185194321453
synthetic,dataset1136,5,Variable,silverman,0.1346727369018639,0.18092028173121924,0.08293809299747008,0.0009428085461976034,1.0159491077514227
synthetic,dataset1136,5,Variable,silverman_guarded,0.5468575100803863,0.7346521431629658,0.32439690113437114,0.09553132447840954,1.1611559892978789
synthetic,dataset114,3,Uniform,scott,0.25844889392890374,0.8509060554658445,0.1992433350395241,0.004516934078693675,1.1829214489161513
synthetic,dataset114,3,Uniform,silverman,0.21943774012831455,0.7224674055842077,0.1867204634323103,0.0015400061014957554,1.1220200472461541
synthetic,dataset114,3,Uniform,silverman_guarded,0.21943774012831455,0.7224674055842077,0.1867204634323103,0.0015400061014957554,1.1220200472461541
synthetic,dataset114,3,Variable,scott,0.3055737988307843,0.9197753884597993,0.19598396032826187,0.015553621916254487,1.313046494511068
synthetic,dataset114,3,Variable,silverman,0.2594494518374584,0.780941367560207,0.1794847243100953,0.006988887894727064,1.2485417649947337
synthetic,dataset114,3,Variable,silverman_guarded,0.2594494518374584,0.780941367560207,0.1794847243100953,0.006988887894727064,1.2485417649947337
synthetic,dataset1140,4,Uniform,scott,0.5116116155130501,0.803329780250511,0.3553936591543524,0.11728452908475215,1.2014655656779634
synthetic,dataset1140,4,Uniform,silverman,0.4343872207186274,0.682072454929679,0.3227006263761002,0.09808507437041787,1.1700191481020135
synthetic,dataset1140,4,Uniform,silverman_guarded,0.4343872207186274,0.682072454929679,0.3227006263761002,0.09808507437041787,1.1700191481020135
synthetic,dataset1140,4,Variable,scott,0.5191849653118269,0.8871515939884731,0.3042787341222414,0.13565210634759106,1.1282351993313622
synthetic,dataset1140,4,Variable,silverman,0.3575418800729698,0.6109457515470643,0.23811332156178677,0.08945876791541972,1.0641414878425883
synthetic,dataset1140,4,Variable,silverman_guarded,0.44081742337796626,0.7532419194241753,0.274946110742598,0.11576804529882961,1.0914459265229461
synthetic,dataset1148,5,Uniform,scott,0.4448794397006749,0.7682664434983573,0.4339805948885404,0.06273872998661731,0.9378206662217484
synthetic,dataset1148,5,Uniform,silverman,0.28562666568487144,0.49325134639095247,0.4609770441088485,0.019953002382139345,0.8736824269138485
synthetic,dataset1148,5,Uniform,silverman_guarded,0.3777278261609504,0.652301697309926,0.4470406313953261,0.0439291389878045,0.9091081434909022
synthetic,dataset1148,5,Variable,scott,0.6298414472407045,0.8708087433594489,0.3345244360729263,0.07765729235238752,1.15545312988002
synthetic,dataset1148,5,Variable,silverman,0.5347710401100321,0.7393659141731169,0.3017786343764174,0.06275077765103276,1.1128548145616395
synthetic,dataset1148,5,Variable,silverman_guarded,0.5347710401100321,0.7393659141731169,0.3017786343764174,0.06275077765103276,1.1128548145616395
synthetic,dataset1150,3,Uniform,scott,0.4289564557727188,0.8509060554658446,0.27184390605835074,0.04504129791810644,1.2816238877543933
synthetic,dataset1150,3,Uniform,silverman,0.18589553241136733,0.36875452527678154,0.14457058457026306,0.00024371298517534288,1.1054041724598687
synthetic,dataset1150,3,Uniform,silverman_guarded,0.3642083115051386,0.7224674055842077,0.2478389676830594,0.02634285757201835,1.2353388319404366
synthetic,dataset1150,3,Variable,scott,0.43258752613938994,0.8901005706130262,0.26973983653042966,0.041460887246956554,1.2628965289698197
synthetic,dataset1150,3,Variable,silverman,0.16624932093390699,0.3420778605151377,0.12300778003292204,3.0084396651537084e-05,1.0570504238884086
synthetic,dataset1150,3,Variable,silverman_guarded,0.36729129577872727,0.7557457675016258,0.24595153038149195,0.023426789368917487,1.2127283025837148
synthetic,dataset1154,5,Uniform,scott,0.2033663476267489,0.7682664434983574,0.0983587751839259,0.0002175540108569638,1.0722674120712858
synthetic,dataset1154,5,Uniform,silverman,0.17266954043780566,0.652301697309926,0.0935296073627002,3.0194667257256815e-05,1.0160221023418345
synthetic,dataset1154,5,Uniform,silverman_guarded,0.17266954043780566,0.652301697309926,0.0935296073627002,3.0194667257256815e-05,1.0160221023418345
synthetic,dataset1154,5,Variable,scott,0.24827257982919454,0.7979167147154727,0.10682617357972449,0.0021007164265937715,1.2716078082482773
synthetic,dataset1154,5,Variable,silverman,0.21079747343988217,0.6774764558904957,0.09577556034289805,0.0005328400181941962,1.2061997194128338
synthetic,dataset1154,5,Variable,silverman_guarded,0.21079747343988217,0.6774764558904957,0.09577556034289805,0.0005328400181941962,1.2061997194128338
synthetic,dataset1156,3,Uniform,scott,0.6896273105194274,0.8509060554658446,0.43489256536443954,0.1805589964074742,1.0470647351888351
synthetic,dataset1156,3,Uniform,silverman,0.3967499698737369,0.48953535731810865,0.4425799162510645,0.10624885188604809,0.9838723628631634
synthetic,dataset1156,3,Uniform,silverman_guarded,0.5855326221391365,0.7224674055842077,0.4297247569923097,0.15898654641120005,1.018249253312747
synthetic,dataset1156,3,Variable,scott,0.7741538777431559,0.9057903237117636,0.46563604167858363,0.12324467437525145,1.0970261215330408
synthetic,dataset1156,3,Variable,silverman,0.657300462234755,0.7690672559816861,0.4222430624884066,0.11087076337640811,1.0473955917916136
synthetic,dataset1156,3,Variable,silverman_guarded,0.657300462234755,0.7690672559816861,0.4222430624884066,0.11087076337640811,1.0473955917916136
synthetic,dataset1160,3,Uniform,scott,0.10638652991226773,0.8509060554658445,0.11625993248060983,3.2248962136137284e-12,3.5910353731935
synthetic,dataset1160,3,Uniform,silverman,0.09032818577456694,0.7224674055842077,0.1084509084509922,1.2063412325032521e-12,3.3736674385462773
synthetic,dataset1160,3,Uniform,silverman_guarded,0.09032818577456694,0.7224674055842077,0.1084509084509922,1.2063412325032521e-12,3.3736674385462773
synthetic,dataset1160,3,Variable,scott,0.04269905497502202,0.9333287519121634,0.02584220261928073,0.0,1.3696821424983427
synthetic,dataset1160,3,Variable,silverman,0.0362539146014338,0.7924489403027803,0.022479601526397372,0.0,1.2774968387418724
synthetic,dataset1160,3,Variable,silverman_guarded,0.0362539146014338,0.7924489403027803,0.022479601526397372,0.0,1.2774968387418724
synthetic,dataset1164,3,Uniform,scott,0.7195530890900098,0.8509060554658446,0.9683614763091011,0.1936835316758826,4.292851809136637
synthetic,dataset1164,3,Uniform,silverman,0.41103594495783946,0.4860697283935921,0.7930867530329593,0.12112806893771341,4.040031956493168
synthetic,dataset1164,3,Uniform,silverman_guarded,0.6109413020575555,0.7224674055842077,0.9085148465689887,0.17324021056565267,4.1754087794206605
synthetic,dataset1164,3,Variable,scott,0.1987833201492742,0.9221120051945014,0.11256238769619267,0.06747205073830291,1.2461420110187198
synthetic,dataset1164,3,Variable,silverman,0.10073644759129695,0.4672941754611336,0.07643025057297044,0.00626981145988556,1.0963115809852846
synthetic,dataset1164,3,Variable,silverman_guarded,0.16877829069277997,0.7829252874292937,0.10394660166821601,0.04707310782665289,1.1961637493028212
synthetic,dataset1166,8,Uniform,scott,0.46715512591086605,0.699339192709634,0.273126185327194,0.11103750579153276,1.4934896403793958
synthetic,dataset1166,8,Uniform,silverman,0.39338259145366195,0.5889004501380954,0.2579614602274164,0.09517936203563754,1.4565711247244681
synthetic,dataset1166,8,Uniform,silverman_guarded,0.39664114464130135,0.5937785598478024,0.25853451706119357,0.09591380153160546,1.4579918026845087
synthetic,dataset1166,8,Variable,scott,0.38860409976691157,0.8149720963331529,0.16373187312267884,0.03405835453200955,1.2067063936515443
synthetic,dataset1166,8,Variable,silverman,0.32994687716058535,0.6919574402828658,0.14699644527137934,0.02540393004525778,1.1547209634060869
synthetic,dataset1166,8,Variable,silverman_guarded,0.32994687716058535,0.6919574402828658,0.14699644527137934,0.02540393004525778,1.1547209634060869
synthetic,dataset1167,5,Uniform,scott,0.794606742173517,0.7682664434983573,0.5053242161778837,0.22086921807783189,1.0811393041696655
synthetic,dataset1167,5,Uniform,silverman,0.24537476700452154,0.23724087597741086,0.6100793844581363,0.05185725002007991,0.9993771155283249
synthetic,dataset1167,5,Uniform,silverman_guarded,0.674666101845439,0.6523016973099259,0.5038565772260076,0.19620763055827398,1.0595233159042872
synthetic,dataset1167,5,Variable,scott,0.9791325412380897,0.9252011789139306,0.5825887031735071,0.1263532515648304,1.1817445500307475
synthetic,dataset1167,5,Variable,silverman,0.5213891894960763,0.4926706778479429,0.38119802505791023,0.036525504836784586,1.0804003597605256
synthetic,dataset1167,5,Variable,silverman_guarded,0.831338950107812,0.7855481707759788,0.5286249867090267,0.10128912175844981,1.1425550440675998
synthetic,dataset1168,8,Uniform,scott,0.48733550078962806,0.699339192709634,0.33608103265990596,0.12128030254867572,0.7941878179216237
synthetic,dataset1168,8,Uniform,silverman,0.41377542519874083,0.5937785598478025,0.33220594608174436,0.10648533858493914,0.7748095656310895
synthetic,dataset1168,8,Uniform,silverman_guarded,0.41377542519874083,0.5937785598478025,0.33220594608174436,0.10648533858493914,0.7748095656310895
synthetic,dataset1168,8,Variable,scott,0.7303234494022921,0.7866592636915604,0.4327324445291076,0.20060550408694902,1.0287588222280273
synthetic,dataset1168,8,Variable,silverman,0.6200859476057197,0.6679182427569851,0.3884422617269644,0.1875931390165071,0.9995568755150477
synthetic,dataset1168,8,Variable,silverman_guarded,0.6200859476057197,0.6679182427569851,0.3884422617269644,0.1875931390165071,0.9995568755150477
synthetic,dataset1169,3,Uniform,scott,0.09270855380641899,0.8509060554658446,0.0680729045876444,1.949579427900502e-13,1.2666517394183023
synthetic,dataset1169,3,Uniform,silverman,0.039094596197548105,0.3588215679639088,0.04607912240956767,0.0,1.024435931195901
synthetic,dataset1169,3,Uniform,silverman_guarded,0.07871480983563875,0.7224674055842076,0.06261236703731178,0.0,1.1899795816266034
synthetic,dataset1169,3,Variable,scott,0.09944826556103128,0.8798771663516279,0.06539198448614776,1.1743206341321298e-12,1.3329797634940599
synthetic,dataset1169,3,Variable,silverman,0.06364860058579817,0.5631365213836708,0.04679772858051251,0.0,1.148202455424102
synthetic,dataset1169,3,Variable,silverman_guarded,0.08443720660842279,0.7470655186004388,0.05840025966684012,0.0,1.2490423149093597
synthetic,dataset1174,5,Uniform,scott,0.3768149068943686,0.7682664434983574,0.4561278702860821,0.050145582490289935,1.121052157528839
synthetic,dataset1174,5,Uniform,silverman,0.31993718509899216,0.6523016973099259,0.4591677962943247,0.03949355989550356,1.0809656606977005
synthetic,dataset1174,5,Uniform,silverman_guarded,0.31993718509899216,0.6523016973099259,0.4591677962943247,0.03949355989550356,1.0809656606977005
synthetic,dataset1174,5,Variable,scott,0.4608773676962161,0.9134347275818689,0.24148917526677793,0.027057983915411463,1.2462051208065634
synthetic,dataset1174,5,Variable,silverman,0.3681181898334918,0.7295909107650612,0.2103721374004381,0.018842657250229107,1.1617618193974504
synthetic,dataset1174,5,Variable,silverman_guarded,0.391310972572259,0.7755577875695114,0.21837023707294656,0.020769509136748385,1.1817264749844956
synthetic,dataset1179,3,Uniform,scott,0.5621763413713866,0.8509060554658446,0.3191925971287751,0.14681750006806876,1.5816138204753254
synthetic,dataset1179,3,Uniform,silverman,0.477319535126649,0.7224674055842076,0.2982579287738929,0.13846367023426687,1.5056980156506128
synthetic,dataset1179,3,Uniform,silverman_guarded,0.477319535126649,0.7224674055842076,0.2982579287738929,0.13846367023426687,1.5056980156506128
synthetic,dataset1179,3,Variable,scott,0.3878578790675328,0.8962545376198671,0.2108658680704058,0.03380138281301306,1.175189991737515
synthetic,dataset1179,3,Variable,silverman,0.3293132935479052,0.7609708338281891,0.19065241665911817,0.0317233461801468,1.097327322404283
synthetic,dataset1179,3,Variable,silverman_guarded,0.3293132935479052,0.7609708338281891,0.19065241665911817,0.0317233461801468,1.097327322404283
synthetic,dataset1196,3,Uniform,scott,0.033916449124639515,0.8509060554658446,0.03867669407196219,0.0,1.503991108959452
synthetic,dataset1196,3,Uniform,silverman,0.028796985105825998,0.7224674055842076,0.036821141469799895,0.0,1.4129529790430664
synthetic,dataset1196,3,Uniform,silverman_guarded,0.028796985105825998,0.7224674055842076,0.036821141469799895,0.0,1.4129529790430664
synthetic,dataset1196,3,Variable,scott,0.03318759602696201,0.9529884090976151,0.021613992504995322,0.0,1.382588133679913
synthetic,dataset1196,3,Variable,silverman,0.0012771202881337758,0.03667276263776754,0.0010669141687963022,0.0,1.0007156536536328
synthetic,dataset1196,3,Variable,silverman_guarded,0.028178147570062078,0.8091411020640126,0.018777454665945506,0.0,1.287356209288555
synthetic,dataset1197,6,Uniform,scott,0.2321410562655251,0.7407567458978739,0.14695724402683924,0.0009739370205816214,1.1949048467432215
synthetic,dataset1197,6,Uniform,silverman,0.19710089682921944,0.6289444068944213,0.1325932817145468,0.0002010995125653858,1.1370714042146484
synthetic,dataset1197,6,Uniform,silverman_guarded,0.19710089682921944,0.6289444068944213,0.1325932817145468,0.0002010995125653858,1.1370714042146484
synthetic,dataset1197,6,Variable,scott,0.2595575465910689,0.7974840276434733,0.1557863394450143,0.002114816061039282,1.2718037585915847
synthetic,dataset1197,6,Variable,silverman,0.22037904899241695,0.677109080074647,0.13761053342702595,0.0005253149223185188,1.2061375880562049
synthetic,dataset1197,6,Variable,silverman_guarded,0.22037904899241695,0.677109080074647,0.13761053342702595,0.0005253149223185188,1.2061375880562049
synthetic,dataset12,6,Uniform,scott,0.6317235115852043,0.7407567458978741,1.2531125179817684,0.14123991897518007,1.0473761976753586
synthetic,dataset12,6,Uniform,silverman,0.15577120863942265,0.18265676597467337,1.3992419066972457,0.0007139653457979723,0.9311559838473507
synthetic,dataset12,6,Uniform,silverman_guarded,0.5363690192704564,0.6289444068944212,1.2977869032211347,0.11071356060470411,1.0220879308287003
synthetic,dataset12,6,Variable,scott,0.9001575648372363,0.96688850455081,0.5832061442874537,0.053799451463529276,1.202718063322991
synthetic,dataset12,6,Variable,silverman,0.7642847248618043,0.8209430699016311,0.5215619049038611,0.045148902875887985,1.138164717546139
synthetic,dataset12,6,Variable,silverman_guarded,0.7642847248618043,0.8209430699016311,0.5215619049038611,0.045148902875887985,1.138164717546139
synthetic,dataset1200,5,Uniform,scott,0.22076136550836903,0.7682664434983573,0.16816029646909522,0.0011038924426838186,1.0251086752675664
synthetic,dataset1200,5,Uniform,silverman,0.18743889524295484,0.6523016973099259,0.15912395895438353,0.000263264075134567,0.9736208127296869
synthetic,dataset1200,5,Uniform,silverman_guarded,0.18743889524295484,0.6523016973099259,0.15912395895438353,0.000263264075134567,0.9736208127296869
synthetic,dataset1200,5,Variable,scott,0.3043588235394357,0.8643770368288165,0.1797904939151279,0.01560924944426179,1.2794616240620433
synthetic,dataset1200,5,Variable,silverman,0.25841786904291714,0.7339050312697498,0.16340248069270014,0.007039716091399015,1.2216273476707664
synthetic,dataset1200,5,Variable,silverman_guarded,0.25841786904291714,0.7339050312697498,0.16340248069270014,0.007039716091399015,1.2216273476707664
synthetic,dataset1204,3,Uniform,scott,0.020158696302794425,0.8509060554658445,0.014074049979643611,0.0,1.2698874078933502
synthetic,dataset1204,3,Uniform,silverman,0.017115874219353757,0.7224674055842076,0.012819140858236341,0.0,1.1930196182714368
synthetic,dataset1204,3,Uniform,silverman_guarded,0.017115874219353757,0.7224674055842076,0.012819140858236341,0.0,1.1930196182714368
synthetic,dataset1204,3,Variable,scott,0.021267767857880454,0.867583923675498,0.01369837988807409,0.0,1.3248768804529572
synthetic,dataset1204,3,Variable,silverman,0.01805753874725699,0.7366278597244795,0.012183857048779213,0.0,1.2428123014971315
synthetic,dataset1204,3,Variable,silverman_guarded,0.01805753874725699,0.7366278597244795,0.012183857048779213,0.0,1.2428123014971315
synthetic,dataset1207,5,Uniform,scott,0.036669139694729146,0.7682664434983573,0.06239890643228072,0.0,3.01859721037729
synthetic,dataset1207,5,Uniform,silverman,0.031134175212505884,0.652301697309926,0.060938720806524446,0.0,2.8576842826844806
synthetic,dataset1207,5,Uniform,silverman_guarded,0.031134175212505884,0.652301697309926,0.060938720806524446,0.0,2.8576842826844806
synthetic,dataset1207,5,Variable,scott,0.01861018902452828,0.9326655637135259,0.012344476701885411,0.0,1.3692300601769811
synthetic,dataset1207,5,Variable,silverman,0.015801103888750428,0.7918858559831824,0.011059080053500134,0.0,1.2771591266452484
synthetic,dataset1207,5,Variable,silverman_guarded,0.015801103888750428,0.7918858559831824,0.011059080053500134,0.0,1.2771591266452484
synthetic,dataset1208,4,Uniform,scott,0.05450086639931251,0.803329780250511,0.03898025728497405,0.0,1.3801505553473805
synthetic,dataset1208,4,Uniform,silverman,0.04627432052771816,0.682072454929679,0.03651103801570265,0.0,1.3022846594701813
synthetic,dataset1208,4,Uniform,silverman_guarded,0.04627432052771816,0.682072454929679,0.03651103801570265,0.0,1.3022846594701813
synthetic,dataset1208,4,Variable,scott,0.05356403608686061,0.8488800694642562,0.0279450432055267,0.0,1.3127366680794206
synthetic,dataset1208,4,Variable,silverman,0.04547889856431561,0.7207472287904062,0.02536072344175125,0.0,1.2335025334500507
synthetic,dataset1208,4,Variable,silverman_guarded,0.04547889856431561,0.7207472287904062,0.02536072344175125,0.0,1.2335025334500507
synthetic,dataset1210,7,Uniform,scott,0.38296001024664295,0.7182675682045099,0.19754250590114272,0.046459409674567076,1.2760581467639578
synthetic,dataset1210,7,Uniform,silverman,0.3251547256811119,0.6098498220604329,0.18421809728483368,0.031020821768596468,1.240906585081614
synthetic,dataset1210,7,Uniform,silverman_guarded,0.3251547256811119,0.6098498220604329,0.18421809728483368,0.031020821768596468,1.240906585081614
synthetic,dataset1210,7,Variable,scott,0.38217224984911147,0.7920261431788399,0.17588774585900396,0.028840139253931328,1.2195090756735119
synthetic,dataset1210,7,Variable,silverman,0.3080908222485333,0.6384973942787454,0.14950625098967724,0.013872955866527575,1.1603254921455577
synthetic,dataset1210,7,Variable,silverman_guarded,0.3244858725133965,0.6724750272273168,0.1558639829342443,0.01675373756664848,1.1733012490113264
synthetic,dataset1215,5,Uniform,scott,0.3505652734101369,0.7682664434983574,0.20046652107996865,0.035398885337980995,1.0381431865630188
synthetic,dataset1215,5,Uniform,silverman,0.297649760442569,0.6523016973099259,0.19348050313699028,0.023342541923758217,1.0044911185457912
synthetic,dataset1215,5,Uniform,silverman_guarded,0.297649760442569,0.6523016973099259,0.19348050313699028,0.023342541923758217,1.0044911185457912
synthetic,dataset1215,5,Variable,scott,0.4405530603612544,0.8481015984006567,0.2117598975424802,0.05428338241010322,1.1848201418478197
synthetic,dataset1215,5,Variable,silverman,0.3740544852123858,0.7200862627930105,0.190450449966934,0.03994295396073071,1.1431919113729785
synthetic,dataset1215,5,Variable,silverman_guarded,0.3740544852123858,0.7200862627930105,0.190450449966934,0.03994295396073071,1.1431919113729785
synthetic,dataset1217,5,Uniform,scott,0.13432326230722674,0.7682664434983573,0.18112279167646028,8.679620912980187e-09,1.7851511191065972
synthetic,dataset1217,5,Uniform,silverman,0.11404805290236233,0.652301697309926,0.176231631521129,3.388886145352693e-11,1.6900827265145895
synthetic,dataset1217,5,Uniform,silverman_guarded,0.11404805290236233,0.652301697309926,0.176231631521129,3.388886145352693e-11,1.6900827265145895
synthetic,dataset1217,5,Variable,scott,0.10993568842206694,0.889488016953391,0.06326520043198275,4.557492858395553e-12,1.3395424113988477
synthetic,dataset1217,5,Variable,silverman,0.09334162224515116,0.755225674771747,0.05597432877622048,2.9228648214696403e-12,1.254175535058371
synthetic,dataset1217,5,Variable,silverman_guarded,0.09334162224515116,0.755225674771747,0.05597432877622048,2.9228648214696403e-12,1.254175535058371
synthetic,dataset122,3,Uniform,scott,0.14038671029483113,0.8509060554658445,0.1801772661609471,1.1009287331135248e-10,3.6679593744789596
synthetic,dataset122,3,Uniform,silverman,0.048874645243345505,0.29623695511468107,0.13133926977048002,0.0,2.9120090525769746
synthetic,dataset122,3,Uniform,silverman_guarded,0.11919626345787548,0.7224674055842076,0.16875961102848003,3.760223547114081e-12,3.445939823851906
synthetic,dataset122,3,Variable,scott,0.05396205571322608,0.9130116585684613,0.04146131940046753,0.0,1.3558721741347677
