arm,dataset,n,method,w1,w1_heldout,model_sd_ratio,w1_rank,w1_heldout_rank,w1_heldout_rank_within,w1_relative
synthetic,dataset990,6,"KDE, Uniform",0.2703555681703045,,0.8369975644482833,1.0,,,0.8630300913318936
synthetic,dataset990,6,"KDE, Variable",0.30573945549809256,,0.999688369073464,2.0,,,0.9759826734401417
synthetic,dataset9900,1680,"Normal, Uniform",0.02149237093066295,,0.9684783354737694,3.0,,,1.3678441510170254
synthetic,dataset9900,1680,"Normal, Variable",0.022187524124574365,,1.0013070805086932,5.0,,,1.4120859535347714
synthetic,dataset9900,1680,"Lognormal, Uniform",0.021498824993862943,,0.9684970659733062,4.0,,,1.3682549085191589
synthetic,dataset9900,1680,"Lognormal, Variable",0.022302901849572957,,1.0009653112986794,6.0,,,1.4194289659369916
synthetic,dataset9900,1680,"KDE, Uniform",0.004710838526717749,,0.9745102175876685,2.0,,,0.2998130334686985
synthetic,dataset9900,1680,"KDE, Variable",0.0020830646686755584,,1.0093735953294687,1.0,,,0.13257298752335422
synthetic,dataset9902,5158,"Normal, Uniform",0.054552643418816125,,1.014261552196845,6.0,,,1.416677610386326
synthetic,dataset9902,5158,"Normal, Variable",0.05375630047305541,,1.0010667364139514,5.0,,,1.3959973802316277
synthetic,dataset9902,5158,"Lognormal, Uniform",0.05274380973998643,,0.9952912141751671,4.0,,,1.369704008135057
synthetic,dataset9902,5158,"Lognormal, Variable",0.052387932737594574,,0.9883751831023108,3.0,,,1.3604622381722464
synthetic,dataset9902,5158,"KDE, Uniform",0.015379356923878698,,1.017640864439184,2.0,,,0.39938652374605116
synthetic,dataset9902,5158,"KDE, Variable",0.0022246616650807302,,1.0042081255686226,1.0,,,0.05777223932869189
synthetic,dataset9903,3172,"Normal, Uniform",0.407042430889888,,1.039921188440749,6.0,,,2.2903293758906247
synthetic,dataset9903,3172,"Normal, Variable",0.2529788033699534,,0.837771874379882,5.0,,,1.4234505812309315
synthetic,dataset9903,3172,"Lognormal, Uniform",0.15604938457458856,,1.0367323384500677,4.0,,,0.8780521696459639
synthetic,dataset9903,3172,"Lognormal, Variable",0.09857469765280674,,0.7848241068372742,2.0,,,0.5546559980495845
synthetic,dataset9903,3172,"KDE, Uniform",0.14232419489870157,,1.283073320610762,3.0,,,0.8008238447373539
synthetic,dataset9903,3172,"KDE, Variable",0.009363833960787377,,1.0062570002914681,1.0,,,0.05268803044554137
synthetic,dataset9904,3973,"Normal, Uniform",0.1290877038697476,,0.7396537222339878,5.0,,,1.3452707428008357
synthetic,dataset9904,3973,"Normal, Variable",0.18356796277605755,,0.8695920568332584,6.0,,,1.9130296862926603
synthetic,dataset9904,3973,"Lognormal, Uniform",0.09414376046887969,,0.7791845809478583,4.0,,,0.9811069744011037
synthetic,dataset9904,3973,"Lognormal, Variable",0.06034535871372618,,0.977481448396055,2.0,,,0.6288813195043781
synthetic,dataset9904,3973,"KDE, Uniform",0.09106726607236414,,0.8270367991222881,3.0,,,0.9490456875553857
synthetic,dataset9904,3973,"KDE, Variable",0.01752798211344299,,1.004071805983727,1.0,,,0.18266558944563643
synthetic,dataset9905,5111,"Normal, Uniform",0.1260938359844765,,0.8936295125366637,5.0,,,2.0035275163467916
synthetic,dataset9905,5111,"Normal, Variable",0.1277205473489786,,0.8914615420058745,6.0,,,2.029374624212836
synthetic,dataset9905,5111,"Lognormal, Uniform",0.04757994248076444,,0.9718446479702815,4.0,,,0.7560062174501937
synthetic,dataset9905,5111,"Lognormal, Variable",0.04733471141748521,,0.9681809255503387,3.0,,,0.7521096972174092
synthetic,dataset9905,5111,"KDE, Uniform",0.015520807477931425,,1.008779933053606,2.0,,,0.2466128864680186
synthetic,dataset9905,5111,"KDE, Variable",0.013365640844745912,,1.0079783711487216,1.0,,,0.2123690583047511
synthetic,dataset9906,3527,"Normal, Uniform",0.34948459478204796,,1.3169581278416378,6.0,,,2.107403600613633
synthetic,dataset9906,3527,"Normal, Variable",0.14031066385593194,,0.9148820860547061,3.0,,,0.8460779176801327
synthetic,dataset9906,3527,"Lognormal, Uniform",0.2154215054412796,,1.3635376718551193,4.0,,,1.2989987627342527
synthetic,dataset9906,3527,"Lognormal, Variable",0.0674718593909342,,0.8401001045786713,2.0,,,0.40685753118596524
synthetic,dataset9906,3527,"KDE, Uniform",0.21592355880928446,,1.5126184202361226,5.0,,,1.3020261610551815
synthetic,dataset9906,3527,"KDE, Variable",0.006407266335732931,,1.0098220557598194,1.0,,,0.038636026730834584
synthetic,dataset9907,6133,"Normal, Uniform",0.00827188931700715,,0.8817208280073316,3.0,,,1.0717682875555439
synthetic,dataset9907,6133,"Normal, Variable",0.010187228044880474,,1.0013070805086937,6.0,,,1.3199340003439166
synthetic,dataset9907,6133,"Lognormal, Uniform",0.008223836634256625,,0.8811542257475014,2.0,,,1.0655422200236568
synthetic,dataset9907,6133,"Lognormal, Variable",0.009420287820939328,,0.9989518403254217,5.0,,,1.2205634479864451
synthetic,dataset9907,6133,"KDE, Uniform",0.008829434022804549,,0.8869303868206702,4.0,,,1.144007979319739
synthetic,dataset9907,6133,"KDE, Variable",0.0013752215651009045,,1.012924309851696,1.0,,,0.1781840647706985
synthetic,dataset9908,2083,"Normal, Uniform",0.12495177036956354,,0.9076930624416002,6.0,,,1.8264179145570958
synthetic,dataset9908,2083,"Normal, Variable",0.12091809071647118,,0.9091735480255216,5.0,,,1.76745768727738
synthetic,dataset9908,2083,"Lognormal, Uniform",0.06786906126053394,,0.9407437479532009,3.0,,,0.9920409207791937
synthetic,dataset9908,2083,"Lognormal, Variable",0.0682870911604254,,0.9464014234161354,4.0,,,0.9981512567570203
synthetic,dataset9908,2083,"KDE, Uniform",0.017713458941957805,,1.0025756512544894,2.0,,,0.258917329819953
synthetic,dataset9908,2083,"KDE, Variable",0.010741949268369131,,1.0093461224304368,1.0,,,0.15701489080935702
synthetic,dataset9909,7227,"Normal, Uniform",0.09455997961222685,,0.9424923217788053,6.0,,,2.2604772345474093
synthetic,dataset9909,7227,"Normal, Variable",0.09185149409010843,,0.9338770451512238,5.0,,,2.195730288873805
synthetic,dataset9909,7227,"Lognormal, Uniform",0.025909240656424415,,0.9847702840558457,4.0,,,0.6193661304542484
synthetic,dataset9909,7227,"Lognormal, Variable",0.02481187594285062,,0.9767213295381845,3.0,,,0.5931333841782703
synthetic,dataset9909,7227,"KDE, Uniform",0.007578244638785897,,1.0195563804489964,2.0,,,0.18115961481860834
synthetic,dataset9909,7227,"KDE, Variable",0.006280357982171511,,1.0109856663150663,1.0,,,0.1501333471276589
synthetic,dataset991,7,"Normal, Uniform",0.15299837154477375,,1.0216958331757249,4.0,,,1.0381805737061245
synthetic,dataset991,7,"Normal, Variable",0.1394455791837585,,0.9661213678271416,2.0,,,0.9462172043799271
synthetic,dataset991,7,"Lognormal, Uniform",0.15302978206948517,,1.0222954573055012,5.0,,,1.038393711899924
synthetic,dataset991,7,"Lognormal, Variable",0.13947056561061902,,0.9664435906995341,3.0,,,0.9463867514326899
synthetic,dataset991,7,"KDE, Uniform",0.16736852819220804,,1.1251830054244025,6.0,,,1.13569022248114
synthetic,dataset991,7,"KDE, Variable",0.1319170005780408,,1.1310872171781445,1.0,,,0.895131536100194
synthetic,dataset9910,1281,"Normal, Uniform",0.13138721321153096,,0.7803792355662017,5.0,,,1.67986767613017
synthetic,dataset9910,1281,"Normal, Variable",0.17176786516123288,,0.8621011393580369,6.0,,,2.196159560958835
synthetic,dataset9910,1281,"Lognormal, Uniform",0.05823844040864354,,0.8052103406522694,3.0,,,0.7446148765877567
synthetic,dataset9910,1281,"Lognormal, Variable",0.06550741593577494,,0.8538261246276101,4.0,,,0.8375532739259358
synthetic,dataset9910,1281,"KDE, Uniform",0.023721161250453177,,0.8867976638402304,2.0,,,0.3032898792118577
synthetic,dataset9910,1281,"KDE, Variable",0.018654913448491864,,1.008318991012608,1.0,,,0.23851473318544503
synthetic,dataset9911,4305,"Normal, Uniform",0.05250609011529647,,0.950874239131793,6.0,,,1.641151348581847
synthetic,dataset9911,4305,"Normal, Variable",0.03460087745243063,,0.9418527886146373,4.0,,,1.0814988617221117
synthetic,dataset9911,4305,"Lognormal, Uniform",0.03570976125106121,,0.9838845966000183,5.0,,,1.1161585771483984
synthetic,dataset9911,4305,"Lognormal, Variable",0.031220853314576705,,0.9770197739710443,3.0,,,0.97585147567799
synthetic,dataset9911,4305,"KDE, Uniform",0.028480700719438083,,1.009484114626046,2.0,,,0.8902041704424075
synthetic,dataset9911,4305,"KDE, Variable",0.00944240435865272,,1.006530951338907,1.0,,,0.29513556642724553
