stratum,n,k,truncated_mass,normalizer,ks_uniform,ks_market,ess_market,ks_noise_floor,ks_floor_market
s4_1000_9999,1849,4,1.789327073176139e-07,87.68427869404097,0.019676736403887674,0.022338825094205705,638.1006236067383,0.03162790697674419,0.05383867013145188
s4_1000_9999,2341,1,0.003047259338867625,55.483137773587956,0.01485708512243733,0.02082641972936225,1160.039088035592,0.02810853438466981,0.03993030217530826
s4_1000_9999,9173,2,0.0009138801795227636,33.002800121782194,0.009144482341177318,0.011820816141887125,4453.980330048412,0.014199832176418105,0.020378150296380345
s4_1000_9999,1026,3,1.1540597100179184e-07,61.96334268057946,0.03993463367684663,0.06967871905250933,260.87470520518025,0.04245855679170347,0.08420209995693247
s4_1000_9999,1075,5,0.14314220851762194,193.58938987502668,,,452.24613767585146,0.041479611130468476,0.06395160891951661
s4_1000_9999,2659,2,1.2035893837136769e-08,24.559227586006934,0.013346962903927229,0.034150156436879464,919.5749616193506,0.026374226994691365,0.044848233290174094
s4_1000_9999,5663,1,0.008413392806662645,12.505881400501751,0.008114351497272354,0.02586080698698423,2864.6232918667547,0.018072391561365284,0.025410028313765234
s4_1000_9999,8272,1,0.007563466928181106,46.655158488355646,0.005553283647773299,0.010091137822535345,4155.446043483094,0.014953182902540444,0.02109745574607378
s4_1000_9999,1023,1,0.012616385545172748,119.86270606389797,0.021369885377676867,0.024283824861732195,505.2823711055621,0.042520767164689124,0.060502293104584604
s4_1000_9999,3846,1,0.012397445649632965,14.870301985635622,0.015128661885541572,0.012517689640764995,1885.5802501360492,0.021929779675351608,0.0313196137906914
s4_1000_9999,1830,2,7.384865305937183e-06,18.018558647353426,0.027747526894056906,0.024090089210808574,854.2731842214889,0.03179167159042854,0.046530800212710464
s4_1000_9999,3772,5,1.6879275754888567e-10,191.59461002419513,0.013242355582569143,0.013173642481563164,1194.9879491712807,0.02214384670687843,0.039342064452120774
s4_1000_9999,1903,3,3.9802032712477065e-05,30.652874320302097,0.02920446860034656,0.029545525026182295,745.3175219199711,0.03117593693243788,0.04981593002899375
s4_1000_9999,1796,3,0.39853345979000454,136.32528734062572,0.012274885580455419,0.31642860913257637,899.2683330083985,0.03209118411644459,0.04535177174508703
s4_1000_9999,4180,2,0.013453468669152535,23.794006672411935,0.014229731512344024,0.022069418861451306,1649.2106875656154,0.021035399646251365,0.03348889656590886
s4_1000_9999,7311,5,1.3740364401826355e-10,62.817997395245946,0.015817257621964953,0.014341985586448835,2102.4937752750825,0.015905616845752292,0.029660027477452947
s4_1000_9999,1060,3,1.829887352755577e-10,28.219336290330148,0.016064944621341504,0.01878630467313136,449.8943137328664,0.04177206794470868,0.06411854465820496
s4_1000_9999,3790,1,0.014121822142533214,2.1019047515523406,0.020402579442769797,0.028265433242860682,1918.4459596279776,0.022091199790401146,0.03105018008189513
s4_1000_9999,1113,4,8.492216301281275e-07,162.116787700824,0.017602794504355368,0.04702979768153759,276.3177201763782,0.04076536415445229,0.0818153023887445
s4_1000_9999,4507,2,0.002307461183123749,85.54931451737454,0.015993363113166015,0.022536972100668407,1760.0341988695377,0.020257932948565333,0.03241741308165263
s4_1000_9999,1066,3,6.4893866946746925e-09,27.85500670883431,0.027082299718414693,0.023038241210323496,466.0065185952136,0.04165434464455484,0.06300034279173121
s4_1000_9999,1348,4,2.4775936857679426e-10,82.40383195450491,0.026133600138912527,0.01928954933762747,433.94731380102064,0.03704196032779335,0.06528605193852506
s4_1000_9999,2172,2,5.388400400319071e-07,79.83060579508513,0.019760921200472015,0.019072298750201666,1061.298754321574,0.02918159312875547,0.04174650103379235
s4_1000_9999,1430,1,0.010660015895868957,4.552569646140457,0.017053351878980938,0.038534119526689836,716.8241404902446,0.03596424020366027,0.05079636054046046
s4_1000_9999,2903,1,0.012892676757851773,112.95115464671856,0.02233433824798481,0.04107797388649259,1402.3635484691465,0.025241513411660914,0.036316885856488935
s4_1000_9999,4850,1,0.008254140103995167,12.03997452428568,0.013232461400845053,0.014417443704817012,2408.7462919059694,0.019528461914402478,0.027710437259071522
s4_1000_9999,1167,2,4.5740073950639726e-09,54.25631630836776,0.03109996640170065,0.02568985930187484,423.6897153848732,0.039811036091606966,0.06607161878045129
s4_1000_9999,1095,1,0.005387684025491057,10.354450602445802,0.024507922212743227,0.03693344343957716,521.6200152013841,0.04109905619465396,0.059547260265167205
s4_1000_9999,8789,1,0.01216058194115699,41.58376459470522,0.005691983704959935,0.010119589317409083,4389.543173931418,0.014506718246201018,0.020527177887172413
s4_1000_9999,1212,5,0.00024045229619873432,77.93051658367764,0.027840138067757314,0.026648610311722026,475.6755054482341,0.03906497929425697,0.06235675607238941
s4_1000_9999,4052,1,0.010220132223502598,12.5418347616481,0.008308605590426843,0.01822812870602941,2006.1371346365545,0.02136506360262763,0.03036397323011163
s4_1000_9999,8269,2,0.035444664997879016,43.466276040441464,0.01226047807134556,0.014437132715454326,3406.361098342037,0.014955895170086414,0.023302019759615194
s4_1000_9999,2950,4,1.6236745281617004e-10,129.28172251457636,0.01081331975758952,0.022759785979396818,1258.167037571881,0.025039629606834396,0.03834155804494916
s4_1000_9999,3250,1,0.013875227015994085,62.33611458030078,0.018355271910827642,0.02001031245706486,1584.2979518672598,0.0238559781251512,0.03416807234688649
s4_1000_9999,2046,4,1.4026890760021615e-11,119.80781900091979,0.02659773508185348,0.0241340565293882,650.0028027071528,0.03006672280340597,0.05334347375299046
s4_1000_9999,1702,5,0.0219519032662443,123.58349998733458,0.019712219266587283,0.03906502468696016,499.6801650428116,0.032965459258332934,0.06084051102305011
s4_1000_9999,1097,3,6.257305784629352e-10,114.89893119806013,0.02735626562501059,0.032203740234810846,516.930686365275,0.041061574147463455,0.05981674152771335
s4_1000_9999,4269,4,0.008157729542538572,110.14325897685124,0.02186970411092537,0.030494950513537677,1763.5006236504812,0.020814971997686303,0.03238553676753864
s4_1000_9999,7434,2,0.0003099233862037254,46.606415516861865,0.010709941561287017,0.017115177078880328,2708.724030879048,0.01577348401448901,0.02613102996970847
s4_1000_9999,1990,4,3.800012313215362e-05,40.41979064147964,0.01695938979644873,0.018144007450450972,515.1307366600183,0.030486837097030983,0.05992115505909208
s4_1000_9999,1479,4,5.551115123125783e-16,242.5266677262271,0.03265430326764229,0.03195631359242612,501.1340314924327,0.035363465789479374,0.06075219310803102
